Source_Month,Distributor,Dist_Monthly_Total,Chain,Chain_Monthly_Total,Chain_TOT_Pct,Brand,Brand_Monthly_Total,Brand_TOT_Pct,EAN,Article,NSV_Value,NSV_Lakh
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,4.88,ME,463854.3599999999,4.88,,ME RICE DEWY BRIGHT FACE FACE 150ML,22617.390000000007,0.23
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,8.33,ME,463854.3599999999,8.33,,ME VITAMIN C DAILY GLOW FACE WASH150MLBOGO,38625.39000000001,0.39
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,5.84,ME,463854.3599999999,5.84,,ME Rice Face Wash 100ml,27071.85,0.27
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,2.27,ME,463854.3599999999,2.27,,ME RICE DEWY BRIGHT FACE WASH 50ML,10534.08,0.11
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,2.14,ME,463854.3599999999,2.14,,ME UBTAN NATURAL GLOW FACE WASH 50ML,9914.400000000001,0.1
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,1.78,ME,463854.3599999999,1.78,,ME Vitamin C Daily Glow Face Wash 50g,8247.210000000001,0.08
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,0.62,ME,463854.3599999999,0.62,,ME ONION HAIR FALL CONTROL SHAMPOO 250ML ( MRP.310,2878.8,0.03
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,9.45,ME,463854.3599999999,9.45,,ME ONION HAIR FALL CONTROL SHAMPOO 600ML,43836.47999999999,0.44
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,6.1,ME,463854.3599999999,6.1,,ME ROSEMARY ANTI HAIR FALL SHAMPOO 600ML,28311.059999999987,0.28
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,1.75,ME,463854.3599999999,1.75,,ME Ultra Light Sunscreen 80g( Mrp.499),8119.6799999999985,0.08
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,1.14,ME,463854.3599999999,1.14,,ME Ubtan Detan Sunscreen 50g,5274.48,0.05
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,18.08,ME,463854.3599999999,18.08,,ME Onion Hf Control Conditioner 250ml,83847.14999999998,0.84
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,14.44,ME,463854.3599999999,14.44,,ME UBTAN NATURAL GLOW FACE WASH 150ML,66961.41,0.67
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,4.53,ME,463854.3599999999,4.53,,ME ROSEMARY ANTI HAIR FALL SHAMPOO 250ML,21013.79999999999,0.21
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,4.14,ME,463854.3599999999,4.14,,ME VITAMIN C DAILY GLOW FACE WASH 100ML,19219.619999999995,0.19
2026-06,RealTime,463854.3599999999,Airplaza,463854.3599999999,0.87,ME,463854.3599999999,0.87,,ME Vitamin C Daily Glo Sunscreen 50g( Mrp.399),4036.8300000000004,0.04
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,3.94,MamaEarth,22262.177239709446,2.05,'8904417300512,MAMAEARTH UBTAN FW WITH TURMERIC & SAFFRON TR 150ML,456.6101694915255,0.0
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,10.51,MamaEarth,22262.177239709446,5.47,'8904417312546,MAMAEARTH VITAMIN C FACE WASH 150 ML,1217.627118644068,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,10.51,MamaEarth,22262.177239709446,5.47,'8904417314298,MamaEarth Rice Face Wash 150ml,1217.627118644068,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,4.94,MamaEarth,22262.177239709446,2.57,'8904417317183,MamaEarth Ubtan Moisturizing Body Lotion 400ml,572.2627118644069,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,4.94,MamaEarth,22262.177239709446,2.57,'8904417317268,MamaEarth Vitamin C Daily Body Glow Lotion 400ml,572.2627118644069,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,5.26,MamaEarth,22262.177239709446,2.74,'8904417317589,MamaEarth Vitamin C Moisturizing BodyWash 500ml,609.1525423728814,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,5.26,MamaEarth,22262.177239709446,2.74,'8904417318296,MamaEarth Ubtan Moisturizing Body Wash 500ml,609.1525423728814,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,10.51,MamaEarth,22262.177239709446,5.47,'8904417318746,MamaEarth Multani Mitti Oil Balance Face Wash 150ml,1217.627118644068,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,7.35,MamaEarth,22262.177239709446,3.83,'8904417319200,MamaEarth Tea Tree Oil Control Face Wash 150ml,852.2033898305086,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,4.38,MamaEarth,22262.177239709446,2.28,'8904417319880,MamaEarth Vitamin C DG Gel Moisturizer 200 g,507.45762711864415,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,4.38,MamaEarth,22262.177239709446,2.28,'8904417320510,MamaEarth Ubtan Detan Face Pack 200 g,507.45762711864415,0.01
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,14.02,MamaEarth,22262.177239709446,7.3,'8904417322774,MamaEarth Rice Dewy Bright Face Wash 200ml,1624.406779661017,0.02
2026-06,SHREE BALAJI MARKETING,11588.254237288138,Big Rashan Bazaar,11588.254237288138,14.02,MamaEarth,22262.177239709446,7.3,'8904417322798,MamaEarth Ubtan Natural Glow Face Wash 200ml,1624.406779661017,0.02
2026-06,SVDA,16428990.73,APOLLO,2816666.06,7.01,Mamaearth,2551556.13,7.73,'8904417300659,ME CocoSoft BathingBar For Babies(75g*2),197335.5,1.97
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.88,Mamaearth,2551556.13,0.97,'8904417305258,ME Vitamin C Daily Glow Sunscreen 50 g,24796.989999999998,0.25
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.28,Mamaearth,2551556.13,0.3,'8904417307740,ME Rosemary Anti-Hair Fall Shampoo 250ml,7746.95,0.08
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.58,Mamaearth,2551556.13,0.64,'8904417307764,ME Rosemary Hair Growth Oil 150ml,16325.28,0.16
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.14,Mamaearth,2551556.13,0.15,'8904417313420,ME Rice Water Dewy Sunscreen 50 g,3896.48,0.04
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.44,Mamaearth,2551556.13,0.48,'8904417321722,ME DERAMA SOFT FACE CREAM,12312.36,0.12
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.51,Mamaearth,2551556.13,0.56,'8904417322552,ME DermaSoft Head to Toe Wash 250ML,14292.48,0.14
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.59,Mamaearth,2551556.13,0.65,'8904417322569,DermaSoft Body Lotion,16674.56,0.17
2026-06,SVDA,16428990.73,APOLLO,2816666.06,9.63,Mamaearth,2551556.13,10.63,'8906087770008,ME moisturizing daily lotion 200 ml,271180.4,2.71
2026-06,SVDA,16428990.73,APOLLO,2816666.06,8.68,Mamaearth,2551556.13,9.58,'8906087770022,"ME Gentle Cleansing Shampoo, 200ml",244470.50999999998,2.44
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.55,Mamaearth,2551556.13,0.6,'8906087770046,"ME Body Wash for babies,200 ml",15395.7,0.15
2026-06,SVDA,16428990.73,APOLLO,2816666.06,2.15,Mamaearth,2551556.13,2.37,'8906087770084,"ME Soothing Massage Oil, 100ml",60489.41,0.6
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.66,Mamaearth,2551556.13,0.73,'8906087770510,"ME Nourishing Hair Oil for babies, 100ml",18644.95,0.19
2026-06,SVDA,16428990.73,APOLLO,2816666.06,4.71,Mamaearth,2551556.13,5.2,'8906087770534,ME Milky Soft Face Cream 60 ml,132645.97,1.33
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.45,Mamaearth,2551556.13,0.5,'8906087770640,Natural Mosquito Repellent Patches 24pcs,12694.7,0.13
2026-06,SVDA,16428990.73,APOLLO,2816666.06,1.19,Mamaearth,2551556.13,1.32,'8906087770657,ME Charcoal Facewash 100 ml,33557.0,0.34
2026-06,SVDA,16428990.73,APOLLO,2816666.06,4.25,Mamaearth,2551556.13,4.7,'8906087770664,ME Tea Tree Facewash 100 ml,119799.50000000001,1.2
2026-06,SVDA,16428990.73,APOLLO,2816666.06,3.22,Mamaearth,2551556.13,3.56,'8906087770671,ME Ubtan Face Wash for Tan Removal 100ml,90738.46000000002,0.91
2026-06,SVDA,16428990.73,APOLLO,2816666.06,18.59,Mamaearth,2551556.13,20.52,'8906087771180,"ME Moisturizing Soap for babies, 2*75gm",523606.5,5.24
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.84,Mamaearth,2551556.13,0.93,'8906087771807,ME Onion Shampoo 250 ml,23618.75,0.24
2026-06,SVDA,16428990.73,APOLLO,2816666.06,2.14,Mamaearth,2551556.13,2.37,'8906087771883,ME Onion Hair Oil 150ml,60369.42,0.6
2026-06,SVDA,16428990.73,APOLLO,2816666.06,2.1,Mamaearth,2551556.13,2.31,'8906087772859,ME Vit C Face Wash 100 ml,59049.560000000005,0.59
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.15,Mamaearth,2551556.13,0.17,'8906087772897,ME BhringAmla Shampoo 250 ml,4345.849999999999,0.04
2026-06,SVDA,16428990.73,APOLLO,2816666.06,1.33,Mamaearth,2551556.13,1.47,'8906087776109,ME Milky Soft Shampoo For Babies 400 ml,37476.08,0.37
2026-06,SVDA,16428990.73,APOLLO,2816666.06,14.72,Mamaearth,2551556.13,16.25,'8906087776215,ME Milky Soft Bathing Bar (75g*2),414526.11,4.15
2026-06,SVDA,16428990.73,APOLLO,2816666.06,4.81,Mamaearth,2551556.13,5.31,'8906087779032,ME Rice Face Wash 100 ml,135566.66,1.36
2026-06,SVDA,16428990.73,APOLLO,2816666.06,1.37,The Derma Co.,265109.93,14.52,'8904417306248,TDC 1% Kojic Acid Daily Face Wash,38489.29,0.38
2026-06,SVDA,16428990.73,APOLLO,2816666.06,1.7,The Derma Co.,265109.93,18.05,'8904417306576,TDC Sali-Cinamide Anti-Acne Face Wash,47858.04000000001,0.48
2026-06,SVDA,16428990.73,APOLLO,2816666.06,1.16,The Derma Co.,265109.93,12.31,'8904417316056,TDC 2% Salicylic Acid Gel Face Wash,32636.08,0.33
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.56,The Derma Co.,265109.93,5.9,'8906087772040,TDC 10% Niacinamide Serum 30ml,15634.96,0.16
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.53,The Derma Co.,265109.93,5.63,'8906087772095,TDC Ultra Matte Sunscreen Gel 50 gm,14927.76,0.15
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.33,The Derma Co.,265109.93,3.46,'8906087773849,TDC 2% SALICYLIC ACID SERUM 30 ml,9176.619999999999,0.09
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.45,The Derma Co.,265109.93,4.79,'8906087775607,TDC 10% Vitamin C Face Serum 30 ML,12705.0,0.13
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.98,The Derma Co.,265109.93,10.44,'8906087775645,TDC 1% Salicylic Acid Gel FW 100 ml,27669.72,0.28
2026-06,SVDA,16428990.73,APOLLO,2816666.06,1.71,The Derma Co.,265109.93,18.2,'8906087775713,TDC 1%Hyaluronic Sunscreen Aqua Gel 50gm,48251.259999999995,0.48
2026-06,SVDA,16428990.73,APOLLO,2816666.06,0.63,The Derma Co.,265109.93,6.7,'8906087776604,TDC 2%Kojic Acid Face Serum 30 ml,17761.2,0.18
2026-06,SVDA,16428990.73,DMART,9929638.72,3.45,Mamaearth,8101267.36,4.23,'8904417300512,ME UbtanFW with Turmeric&Saffron 150ml,342460.0,3.42
2026-06,SVDA,16428990.73,DMART,9929638.72,9.77,Mamaearth,8101267.36,11.98,'8904417303537,ME Onion Shampoo 600 ml,970281.6000000001,9.7
2026-06,SVDA,16428990.73,DMART,9929638.72,0.77,Mamaearth,8101267.36,0.94,'8904417306439,ME Multani Mitti Face Wash 100 ml,76086.0,0.76
2026-06,SVDA,16428990.73,DMART,9929638.72,4.83,Mamaearth,8101267.36,5.92,'8904417307740,ME Rosemary Anti-Hair Fall Shampoo 250ml,479790.0,4.8
2026-06,SVDA,16428990.73,DMART,9929638.72,0.76,Mamaearth,8101267.36,0.93,'8904417307764,ME Rosemary Hair Growth Oil 150ml,75420.0,0.75
2026-06,SVDA,16428990.73,DMART,9929638.72,0.38,Mamaearth,8101267.36,0.47,'8904417312546,ME Vitamin C Face Wash 150 ml,37900.799999999996,0.38
2026-06,SVDA,16428990.73,DMART,9929638.72,10.69,Mamaearth,8101267.36,13.1,'8904417314298,ME Rice Face Wash 150 ml,1061222.4,10.61
2026-06,SVDA,16428990.73,DMART,9929638.72,2.53,Mamaearth,8101267.36,3.11,'8904417315073,ME Rosemary Anti-Hairfall Shampoo 600ml,251566.56,2.52
2026-06,SVDA,16428990.73,DMART,9929638.72,2.58,Mamaearth,8101267.36,3.17,'8906087770442,"ME Gentle Cleansing Shampoo, 400ml",256632.0,2.57
2026-06,SVDA,16428990.73,DMART,9929638.72,3.07,Mamaearth,8101267.36,3.76,'8906087770671,ME Ubtan Face Wash for Tan Removal 100ml,304344.0,3.04
2026-06,SVDA,16428990.73,DMART,9929638.72,6.35,Mamaearth,8101267.36,7.79,'8906087771180,"ME Moisturizing Soap for babies, 2*75gm",631020.0,6.31
2026-06,SVDA,16428990.73,DMART,9929638.72,8.43,Mamaearth,8101267.36,10.33,'8906087771807,ME Onion Shampoo 250 ml,837000.0,8.37
2026-06,SVDA,16428990.73,DMART,9929638.72,1.53,Mamaearth,8101267.36,1.88,'8906087772859,ME Vit C Face Wash 100 ml,152172.0,1.52
2026-06,SVDA,16428990.73,DMART,9929638.72,26.44,Mamaearth,8101267.36,32.41,'8906087779032,ME Rice Face Wash 100 ml,2625372.0,26.25
2026-06,SVDA,16428990.73,DMART,9929638.72,4.34,The Derma Co.,1828371.3599999999,23.55,'8904417306248,TDC 1% Kojic Acid Daily Face Wash,430548.96,4.31
2026-06,SVDA,16428990.73,DMART,9929638.72,3.05,The Derma Co.,1828371.3599999999,16.58,'8904417315141,TDC 2% Sali Cinamide anti-acne face wash,303206.39999999997,3.03
2026-06,SVDA,16428990.73,DMART,9929638.72,11.02,The Derma Co.,1828371.3599999999,59.87,'8906087775645,TDC 1% Salicylic Acid Gel FW 100 ml,1094616.0,10.95
2026-06,SVDA,16428990.73,HG,264704.38,0.47,Aqualogica,13543.640000000001,9.13,'8904417306255,AQ Detan+ Dewy Sunscreen 50gm,1236.65,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.73,Aqualogica,13543.640000000001,14.18,'8904417306514,AQ Detan+ Smoothie Face Wash,1920.24,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.5,Aqualogica,13543.640000000001,9.74,'8904417307481,AQ IIIuminate+ Oil Free Moisturizer 100g,1318.74,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.47,Aqualogica,13543.640000000001,9.13,'8904417311389,AQ Illuminate+ Dewy Sunscreen 50g D LIST,1236.65,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.52,Aqualogica,13543.640000000001,10.15,'8904417314014,AQ Illuminate+ Hydra Gel Moisturizer 200,1374.35,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.83,Aqualogica,13543.640000000001,16.24,'8904417314021,AQ Barrier+ Hydra Gel Moisturizer 200g,2198.96,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.16,Aqualogica,13543.640000000001,3.04,'8906087778110,AQ Glow+ Face Wash 100 ml,411.48,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.1,Aqualogica,13543.640000000001,2.03,'8906087779377,AQ Radiance+ Face Wash,274.32,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.93,Aqualogica,13543.640000000001,18.26,'8906087779407,AQ Radiance+ Dewy Sunscreen,2473.3,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.42,Aqualogica,13543.640000000001,8.11,'8906087779872,AQ Glow+ Oil Free Moisturizer,1098.95,0.01
2026-06,SVDA,16428990.73,HG,264704.38,1.54,BBLUNT,10176.58,40.09,'8904417302066,SS 5MIN Shampoo HC - Natural Black20ML*5,4079.5099999999998,0.04
2026-06,SVDA,16428990.73,HG,264704.38,0.13,BBLUNT,10176.58,3.49,'8904417302073,BBLUNT SS 5 MIN s HC-C Dark BROWN(20 ml * 5),354.74,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.56,BBLUNT,10176.58,14.54,'8904417302745,BB Intense Moisture Conditioner 250 g,1480.1,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.27,BBLUNT,10176.58,6.98,'8904417303285,BB Hair Fall Control Shampoo 300 ml,710.01,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.18,BBLUNT,10176.58,4.65,'8904417303292,BB HairFall Control Conditioner250 g,473.38,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.11,BBLUNT,10176.58,2.91,'8904417307320,BB Intense Shine Hair Mask 250 g,296.02,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.78,BBLUNT,10176.58,20.36,'8906087779490,BB HotShot HeatProtection HairMist 150ml,2072.14,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.27,BBLUNT,10176.58,6.98,'8906087779513,BB Hot Shot Finish Spray 200 ml,710.68,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.1,Mamaearth,34694.2,0.79,'8904417301762,ME Vitamin C Daily Glow Cream 80 g,274.32,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.05,Mamaearth,34694.2,0.4,'8904417303308,Nourishing tinted 100%Natural Lip Balm VitE & Strawbery,137.16,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.47,Mamaearth,34694.2,3.56,'8904417303315,Nourishing tinted 100%Natural Lip Balm VitE & raspberry,1234.44,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.48,Mamaearth,34694.2,3.68,'8904417303322,ME N 100%Natural LipBalm VitE&sheabutter,1278.0,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.75,Mamaearth,34694.2,5.7,'8904417303407,Rose T 100% N Lip balm 2 g(Blister Pack),1976.3999999999999,0.02
2026-06,SVDA,16428990.73,HG,264704.38,2.99,Mamaearth,34694.2,22.79,'8904417303445,ME Cherry T 100%N L Balm 2g(BlisterPack),7905.599999999999,0.08
2026-06,SVDA,16428990.73,HG,264704.38,0.07,Mamaearth,34694.2,0.55,'8904417305258,ME Vitamin C Daily Glow Sunscreen 50 g,192.25,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.42,Mamaearth,34694.2,3.17,'8904417306439,ME Multani Mitti Face Wash 100 ml,1098.93,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.07,Mamaearth,34694.2,0.55,'8904417312386,ME Hibiscus Damage Repair Shampoo 250 ml,191.9,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.08,Mamaearth,34694.2,0.63,'8904417312867,ME Beetroot Hydraful Sunscreen 50 g,219.79,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.37,Mamaearth,34694.2,2.85,'8904417313963,ME Kerala Thaali Cleansing Hair Mask 200,988.2,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.42,Mamaearth,34694.2,3.17,'8904417314267,RICE WATER DEWY ACT SERUM 50,1099.48,0.01
2026-06,SVDA,16428990.73,HG,264704.38,1.87,Mamaearth,34694.2,14.28,'8904417314298,ME Rice Face Wash 150 ml,4953.49,0.05
2026-06,SVDA,16428990.73,HG,264704.38,0.09,Mamaearth,34694.2,0.66,'8904417314441,ME KERALA THAALI HAIR OIL 150 ML,230.29,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.73,Mamaearth,34694.2,5.55,'8904417315073,ME Rosemary Anti-Hairfall Shampoo 600ml,1926.45,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.06,Mamaearth,34694.2,0.49,'8904417318081,ME Vit C Daily Glow Moisturizing Cream,171.23,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.06,Mamaearth,34694.2,0.43,'8906087770657,ME Charcoal Facewash 100 ml,148.18,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.06,Mamaearth,34694.2,0.45,'8906087770664,ME Tea Tree Facewash 100 ml,156.99,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.42,Mamaearth,34694.2,3.17,'8906087770671,ME Ubtan Face Wash for Tan Removal 100ml,1098.93,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.1,Mamaearth,34694.2,0.79,'8906087771333,ME Ultra Light Sunscreen 80 ml,274.87,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.14,Mamaearth,34694.2,1.11,'8906087771807,ME Onion Shampoo 250 ml,383.8,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.08,Mamaearth,34694.2,0.62,'8906087771845,ME Tea tree shampoo 250 ml,216.05,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.5,Mamaearth,34694.2,3.8,'8906087772279,ME Skin Illuminate Face Serum 30 gm,1319.84,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.07,Mamaearth,34694.2,0.55,'8906087772460,ME Ubtan Face Scrub 100 gm,192.25,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.12,Mamaearth,34694.2,0.9,'8906087772859,ME Vit C Face Wash 100 ml,313.98,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.1,Mamaearth,34694.2,0.79,'8906087772873,BhringAmla Hair Oil with Bhringraj & Amla for Intense Hair Treatment 250ml,274.86,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.19,Mamaearth,34694.2,1.42,'8906087773511,ME Rice Bamboo Sheet Mask,492.47999999999996,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.03,Mamaearth,34694.2,0.24,'8906087773535,ME Vitamin C Bamboo Sheet Mask 1 pcs,82.08,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.09,Mamaearth,34694.2,0.66,'8906087773924,Mamaearth Vitamin C Face Wash 250 ml,228.43,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.19,Mamaearth,34694.2,1.43,'8906087776413,ME Aqua Glow Hydrating Sunscreen Gel 50g,494.66,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.07,Mamaearth,34694.2,0.55,'8906087777212,COLD CREAM UBTAN 200G,192.25,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.07,Mamaearth,34694.2,0.55,'8906087777229,Vitamin C Nourishing Cold Cream 200 g,192.25,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.83,Mamaearth,34694.2,6.33,'8906087779032,ME Rice Face Wash 100 ml,2197.86,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.22,Mamaearth,34694.2,1.66,'8906087779124,FACE SCRUB RICE 100GM,576.75,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.75,Mamaearth,34694.2,5.71,'8906087779339,ME Rice Night Cream 50 g,1979.7599999999998,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.47,The Derma Co.,206289.96,0.6,'8904417303131,TDC MOISTURIZER PORE MINIMIZG,1236.65,0.01
2026-06,SVDA,16428990.73,HG,264704.38,6.81,The Derma Co.,206289.96,8.73,'8904417306231,TDC 1% Hyaluronic Sunscreen Aqua Gel 80g,18014.260000000002,0.18
2026-06,SVDA,16428990.73,HG,264704.38,1.68,The Derma Co.,206289.96,2.16,'8904417306248,TDC 1% Kojic Acid Daily Face Wash,4446.9,0.04
2026-06,SVDA,16428990.73,HG,264704.38,0.25,The Derma Co.,206289.96,0.32,'8904417306521,TDC Sali-Cinamide Anti-Acne Serum,659.92,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.78,The Derma Co.,206289.96,1.0,'8904417306576,TDC Sali-Cinamide Anti-Acne Face Wash,2057.4,0.02
2026-06,SVDA,16428990.73,HG,264704.38,5.2,The Derma Co.,206289.96,6.68,'8904417308501,TDC 1% Kojic Acid Lip Balm,13773.48,0.14
2026-06,SVDA,16428990.73,HG,264704.38,0.12,The Derma Co.,206289.96,0.16,'8904417309171,TDC 2% Niacinamide Gentle Skin Cleanser,329.4,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.06,The Derma Co.,206289.96,0.08,'8904417309188,TDC 2% Niacinamide Oily Skin Cleanser,164.7,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.14,The Derma Co.,206289.96,0.18,'8904417311327,TDC 4% CeramideBarrierRepair Moisturizer,378.42,0.0
2026-06,SVDA,16428990.73,HG,264704.38,0.47,The Derma Co.,206289.96,0.6,'8904417311495,TDC Snail Peptide 96 Hydrating Serum,1237.74,0.01
2026-06,SVDA,16428990.73,HG,264704.38,31.27,The Derma Co.,206289.96,40.12,'8904417314618,TDC 1% Hyaluronic Sunscreen Aqua Gel 125,82773.32,0.83
2026-06,SVDA,16428990.73,HG,264704.38,4.53,The Derma Co.,206289.96,5.81,'8904417314755,TDC 1% Kojic Acid Face Wash,11986.1,0.12
2026-06,SVDA,16428990.73,HG,264704.38,3.62,The Derma Co.,206289.96,4.65,'8904417315141,TDC 2% Sali Cinamide anti-acne face wash,9588.88,0.1
2026-06,SVDA,16428990.73,HG,264704.38,0.94,The Derma Co.,206289.96,1.21,'8906087772019,TDC 3% AHA-BHA Foaming Face Wash 100ml,2499.25,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.75,The Derma Co.,206289.96,0.96,'8906087772040,TDC 10% Niacinamide Serum 30ml,1979.7599999999998,0.02
2026-06,SVDA,16428990.73,HG,264704.38,0.52,The Derma Co.,206289.96,0.67,'8906087772064,TDC 2% Kojic Acid Cream 30 gm,1374.35,0.01
2026-06,SVDA,16428990.73,HG,264704.38,3.93,The Derma Co.,206289.96,5.04,'8906087772095,TDC Ultra Matte Sunscreen Gel 50 gm,10396.080000000002,0.1
2026-06,SVDA,16428990.73,HG,264704.38,0.31,The Derma Co.,206289.96,0.4,'8906087773849,TDC 2% SALICYLIC ACID SERUM 30 ml,824.61,0.01
2026-06,SVDA,16428990.73,HG,264704.38,0.12,The Derma Co.,206289.96,0.16,'8906087773863,TDC 5% Caffeine serum 15 ml,329.96,0.0
2026-06,SVDA,16428990.73,HG,264704.38,1.56,The Derma Co.,206289.96,2.0,'8906087774624,TDC 2% Alpha Arbutin Face Serum 30 ml,4123.05,0.04
2026-06,SVDA,16428990.73,HG,264704.38,0.51,The Derma Co.,206289.96,0.65,'8906087774808,TDC 3% Niacinamide Foaming FW 100 ml,1345.75,0.01
2026-06,SVDA,16428990.73,HG,264704.38,1.49,The Derma Co.,206289.96,1.91,'8906087775607,TDC 10% Vitamin C Face Serum 30 ML,3932.5,0.04
2026-06,SVDA,16428990.73,HG,264704.38,1.62,The Derma Co.,206289.96,2.08,'8906087775645,TDC 1% Salicylic Acid Gel FW 100 ml,4282.2,0.04
