Year-Month,Chain/Account,Distributor,EAN,Brand,Category,Sub_Category,Quantity,NSV
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772460,Mamaearth,Face,Face Scrub,63,14951.159994
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772859,Mamaearth,Face,Face Cleanser,161,31201.799974
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087773474,Mamaearth,Face,Face Masks,1,101.320001
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087773511,Mamaearth,Face,Face Masks,35,3546.200009
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087773535,Mamaearth,Face,Face Masks,33,3343.560009
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087773924,Mamaearth,Face,Face Cleanser,80,22043.20004
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087778233,Mamaearth,Face,Face Cleanser,84,7139.99997
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087779032,Mamaearth,Face,Face Cleanser,332,64341.599946
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087779124,Mamaearth,Face,Face Scrub,44,10442.079996
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417303537,Mamaearth,Hair,Shampoo,117,48384.179995
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417305043,Mamaearth,Hair,Shampoo,20,4746.400008
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417307740,Mamaearth,Hair,Shampoo,112,26579.840044
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417307757,Mamaearth,Hair,Conditioner,89,24147.479959
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417307764,Mamaearth,Hair,Hair Oil,48,13676.160002
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417315073,Mamaearth,Hair,Shampoo,206,85189.23999
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087771807,Mamaearth,Hair,Shampoo,74,17561.68003
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087771814,Mamaearth,Hair,Conditioner,25,6782.999989
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087771845,Mamaearth,Hair,Shampoo,6,1264.800002
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087771883,Mamaearth,Hair,Hair Oil,48,13676.160002
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772187,Mamaearth,Hair,Shampoo,14,5074.159994
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772378,Mamaearth,Hair,Hair Serum,35,7116.200011
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087775089,Mamaearth,Hair,Shampoo,11,2610.520004
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087775096,Mamaearth,Hair,Conditioner,31,8410.919985
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417302578,The Derma Co.,Face,Moisturisers,20,5165.200006
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417306231,The Derma Co.,Face,Sun Care,122,63105.71997
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417306248,The Derma Co.,Face,Face Cleanser,98,21683.48005
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417306576,The Derma Co.,Face,Face Cleanser,61,11239.859974
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417315141,The Derma Co.,Face,Face Cleanser,1007,207985.779638
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8904417316056,The Derma Co.,Face,Face Cleanser,116,25932.560054
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772040,The Derma Co.,Face,Face Serum,17,7535.420004
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772057,The Derma Co.,Face,Face Serum,25,16631.499999
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087772064,The Derma Co.,Face,Cream,17,6277.419993
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087773849,The Derma Co.,Face,Face Serum,94,38188.440046
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087775607,The Derma Co.,Face,Face Serum,27,13966.019994
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087775645,The Derma Co.,Face,Face Cleanser,151,33410.260075
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087775713,The Derma Co.,Face,Sun Care,385,142165.099823
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087776024,The Derma Co.,Face,Moisturisers,12,3099.120004
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087776093,The Derma Co.,Face,Moisturisers,8,2066.080002
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087776604,The Derma Co.,Face,Face Serum,100,44326.000024
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087778363,The Derma Co.,Face,Sun Care,6,3103.559998
2026-06,MAX BAZAAR-,Sancus Networks Private Limited -RMT,8906087779292,The Derma Co.,Face,Moisturisers,6,1549.560002
2026-06,MERABO LABS,Chhabra Traders,8904417317244,Mamaearth,Body,Body Lotion,24,5599.800004
2026-06,MERABO LABS,Chhabra Traders,8904417300512,Mamaearth,Face,Face Cleanser,111,19766.325007
2026-06,MERABO LABS,Chhabra Traders,8904417305258,Mamaearth,Face,Sun Care,108,26384.399962
2026-06,MERABO LABS,Chhabra Traders,8904417312546,Mamaearth,Face,Face Cleanser,120,22899.000044
2026-06,MERABO LABS,Chhabra Traders,8904417314298,Mamaearth,Face,Face Cleanser,120,22899.000044
2026-06,MERABO LABS,Chhabra Traders,8906087772187,Mamaearth,Hair,Shampoo,66,14950.649984
2026-06,MERABO LABS,Chhabra Traders,8904417306248,The Derma Co.,Face,Face Cleanser,52,10883.599978
2026-06,MERABO LABS,Manoj Soap Agency,8904417317244,Mamaearth,Body,Body Lotion,72,16799.400012
2026-06,MERABO LABS,Manoj Soap Agency,8904417300512,Mamaearth,Face,Face Cleanser,48,9159.600018
2026-06,MERABO LABS,Manoj Soap Agency,8904417305258,Mamaearth,Face,Sun Care,90,25136.999974
2026-06,MERABO LABS,Manoj Soap Agency,8904417312546,Mamaearth,Face,Face Cleanser,96,18319.200034
2026-06,MERABO LABS,Manoj Soap Agency,8904417314298,Mamaearth,Face,Face Cleanser,270,51522.750096
2026-06,MERABO LABS,Manoj Soap Agency,8904417318081,Mamaearth,Face,Moisturisers,72,16799.400012
2026-06,MERABO LABS,Manoj Soap Agency,8904417318364,Mamaearth,Face,Moisturisers,48,11199.600008
2026-06,MERABO LABS,Manoj Soap Agency,8904417310351,Mamaearth,Hair,Shampoo,72,18329.400004
2026-06,MERABO LABS,Manoj Soap Agency,8906087772187,Mamaearth,Hair,Shampoo,54,13747.050004
2026-06,MERABO LABS,Manoj Soap Agency,8904417306248,The Derma Co.,Face,Face Cleanser,80,16743.999966
2026-06,MERABO LABS,Manoj Soap Agency,8906087775645,The Derma Co.,Face,Face Cleanser,120,25115.99995
2026-06,MORE RETAIL,D.L. Sales - MT,8906087778462,Aqualogica,Face,Sun Care,100,33675.000008
2026-06,MORE RETAIL,D.L. Sales - MT,8904417300673,Mamaearth,Baby,Moisturisers,120,16715.999936
2026-06,MORE RETAIL,D.L. Sales - MT,8904417313673,Mamaearth,Baby,Sun Care,72,20109.599978
2026-06,MORE RETAIL,D.L. Sales - MT,8906087770046,Mamaearth,Baby,Baby Body Wash,60,10457.999972
2026-06,MORE RETAIL,D.L. Sales - MT,8906087770442,Mamaearth,Baby,Shampoo,30,9324.319694
2026-06,MORE RETAIL,D.L. Sales - MT,8906087772545,Mamaearth,Baby,Hair Oil,72,17892.613444
2026-06,MORE RETAIL,D.L. Sales - MT,8906087772613,Mamaearth,Baby,Dusting Powder,30,7328.99999
2026-06,MORE RETAIL,D.L. Sales - MT,8906087773375,Mamaearth,Baby,Oral,72,6653.028086
2026-06,MORE RETAIL,D.L. Sales - MT,8904417311570,Mamaearth,Body,Soap,30,5118.72
2026-06,MORE RETAIL,D.L. Sales - MT,8904417311587,Mamaearth,Body,Soap,72,12430.44
2026-06,MORE RETAIL,D.L. Sales - MT,8904417300512,Mamaearth,Face,Face Cleanser,200,38613.99998
2026-06,MORE RETAIL,D.L. Sales - MT,8904417305258,Mamaearth,Face,Sun Care,81,19788.299972
2026-06,MORE RETAIL,D.L. Sales - MT,8904417306439,Mamaearth,Face,Face Cleanser,92,17323.59998
2026-06,MORE RETAIL,D.L. Sales - MT,8904417312546,Mamaearth,Face,Face Cleanser,144,27182.88001
2026-06,MORE RETAIL,D.L. Sales - MT,8904417314298,Mamaearth,Face,Face Cleanser,144,27802.079987999998
2026-06,MORE RETAIL,D.L. Sales - MT,8904417316346,Mamaearth,Face,Face Cleanser,273,19792.500008
2026-06,MORE RETAIL,D.L. Sales - MT,8904417316407,Mamaearth,Face,Face Cleanser,144,10440.000004
2026-06,MORE RETAIL,D.L. Sales - MT,8904417318081,Mamaearth,Face,Moisturisers,31,5985.169998
2026-06,MORE RETAIL,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,120,23940.000056
2026-06,MORE RETAIL,D.L. Sales - MT,8906087772859,Mamaearth,Face,Face Cleanser,120,23940.000056
2026-06,MORE RETAIL,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,200,14500.000008
2026-06,MORE RETAIL,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,346,69027.00016
2026-06,MORE RETAIL,D.L. Sales - MT,8904417303537,Mamaearth,Hair,Shampoo,66,23578.620013
2026-06,MORE RETAIL,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,90,21987.00003
2026-06,MORE RETAIL,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,123,27591.900041
2026-06,MORE RETAIL,D.L. Sales - MT,8904417315141,The Derma Co.,Face,Face Cleanser,252,48653.63997999999
2026-06,MORE RETAIL,D.L. Sales - MT,8906087772040,The Derma Co.,Face,Face Serum,60,26955.000002
2026-06,MORE RETAIL,D.L. Sales - MT,8906087775607,The Derma Co.,Face,Face Serum,60,31454.999998
2026-06,MORE RETAIL,D.L. Sales - MT,8906087775645,The Derma Co.,Face,Face Cleanser,306,67633.800002
2026-06,MORE RETAIL,D.L. Sales - MT,8906087775713,The Derma Co.,Face,Sun Care,200,74850.000012
2026-06,MORE RETAIL,D.L. Sales - MT,8906087776604,The Derma Co.,Face,Face Serum,36,13473.000002
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087770657,Mamaearth,Face,Face Cleanser,81,15739.158599999999
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087770671,Mamaearth,Face,Face Cleanser,102,19819.6812
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087771333,Mamaearth,Face,Sun Care,94,31981.363612
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087772859,Mamaearth,Face,Face Cleanser,93,18070.8858
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087773115,Mamaearth,Face,Face Cleanser,48,13058.181796
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087771685,Mamaearth,Hair,Hair Mask,30,12251.802224
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087771807,Mamaearth,Hair,Shampoo,94,19867.418838
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087771814,Mamaearth,Hair,Conditioner,86,20464.090863999998
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087771883,Mamaearth,Hair,Hair Oil,66,18854.275948000002
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087772378,Mamaearth,Hair,Hair Serum,85,17328.409138
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087772897,Mamaearth,Hair,Shampoo,99,20924.196434999998
2026-06,Max Hyper,Az Enterprises(Apollo/More)Mt,8906087775089,Mamaearth,Hair,Shampoo,76,16063.019486000001
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087778110,Aqualogica,Face,Face Cleanser,120,22410.00002
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087778462,Aqualogica,Face,Sun Care,100,33675.000008
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417313673,Mamaearth,Baby,Sun Care,28,7820.399992
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087770022,Mamaearth,Baby,Shampoo,120,20371.94498
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087770435,Mamaearth,Baby,Body Lotion,30,10206.818174
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087770442,Mamaearth,Baby,Shampoo,30,9081.469436
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087770527,Mamaearth,Baby,Oral,144,13305.6
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087771180,Mamaearth,Baby,Baby Soap,150,26145.0
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087773375,Mamaearth,Baby,Oral,144,12959.502292
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087774020,Mamaearth,Baby,Kids Soap,24,7265.175548
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417311570,Mamaearth,Body,Soap,96,15603.84
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417311587,Mamaearth,Body,Soap,84,13653.36
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417300512,Mamaearth,Face,Face Cleanser,160,30891.199986
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417305258,Mamaearth,Face,Sun Care,72,17589.599974
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417306439,Mamaearth,Face,Face Cleanser,240,47880.000112
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417312546,Mamaearth,Face,Face Cleanser,48,9267.359996
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417314298,Mamaearth,Face,Face Cleanser,288,55604.159975999995
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417316346,Mamaearth,Face,Face Cleanser,360,26100.000014
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417316407,Mamaearth,Face,Face Cleanser,156,11310.000004
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417318081,Mamaearth,Face,Moisturisers,36,8498.519998
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087770671,Mamaearth,Face,Face Cleanser,240,47880.000112
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087771333,Mamaearth,Face,Sun Care,144,30898.079992
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087772859,Mamaearth,Face,Face Cleanser,120,23940.000056
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087778233,Mamaearth,Face,Face Cleanser,400,29000.000016
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087779032,Mamaearth,Face,Face Cleanser,480,95760.000224
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087771807,Mamaearth,Hair,Shampoo,180,39060.00006
2026-06,More,Az Enterprises(Apollo/More)Mt,8904417315141,The Derma Co.,Face,Face Cleanser,96,18534.719992
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087772040,The Derma Co.,Face,Face Serum,120,53910.000004
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087773849,The Derma Co.,Face,Face Serum,80,32940.000004
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087775607,The Derma Co.,Face,Face Serum,120,62909.999996
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087775645,The Derma Co.,Face,Face Cleanser,144,32292.000018
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087775713,The Derma Co.,Face,Sun Care,300,112275.000018
2026-06,More,Az Enterprises(Apollo/More)Mt,8906087776604,The Derma Co.,Face,Face Serum,60,26955.000002
2026-06,More,Sancus Networks Private Limited -RMT,8906087778462,Aqualogica,Face,Sun Care,100,33225.999978
2026-06,More,Sancus Networks Private Limited -RMT,8906087770046,Mamaearth,Baby,Baby Body Wash,51,8635.319975
2026-06,More,Sancus Networks Private Limited -RMT,8906087770442,Mamaearth,Baby,Shampoo,30,10179.600007
2026-06,More,Sancus Networks Private Limited -RMT,8906087770534,Mamaearth,Baby,Moisturisers,120,16238.399986
2026-06,More,Sancus Networks Private Limited -RMT,8906087771142,Mamaearth,Baby,Hygiene,6,2443.920002
2026-06,More,Sancus Networks Private Limited -RMT,8906087771180,Mamaearth,Baby,Baby Soap,150,25245.680026
2026-06,More,Sancus Networks Private Limited -RMT,8904417311570,Mamaearth,Body,Soap,24,4173.12
2026-06,More,Sancus Networks Private Limited -RMT,8904417311587,Mamaearth,Body,Soap,24,4173.12
2026-06,More,Sancus Networks Private Limited -RMT,8904417317183,Mamaearth,Body,Body Lotion,103,25966.090034
2026-06,More,Sancus Networks Private Limited -RMT,8904417317268,Mamaearth,Body,Body Lotion,22,5676.660012
2026-06,More,Sancus Networks Private Limited -RMT,8904417300512,Mamaearth,Face,Face Cleanser,443,93770.23984699999
2026-06,More,Sancus Networks Private Limited -RMT,8904417312546,Mamaearth,Face,Face Cleanser,48,9913.919983
2026-06,More,Sancus Networks Private Limited -RMT,8904417314298,Mamaearth,Face,Face Cleanser,677,139827.579757
2026-06,More,Sancus Networks Private Limited -RMT,8904417316346,Mamaearth,Face,Face Cleanser,308,26179.999889
2026-06,More,Sancus Networks Private Limited -RMT,8904417318081,Mamaearth,Face,Moisturisers,72,14870.879974
2026-06,More,Sancus Networks Private Limited -RMT,8906087770671,Mamaearth,Face,Face Cleanser,360,69767.999943
2026-06,More,Sancus Networks Private Limited -RMT,8906087772859,Mamaearth,Face,Face Cleanser,240,46414.079961
2026-06,More,Sancus Networks Private Limited -RMT,8906087778233,Mamaearth,Face,Face Cleanser,280,23799.999899000002
2026-06,More,Sancus Networks Private Limited -RMT,8906087779032,Mamaearth,Face,Face Cleanser,120,23027.519979999997
2026-06,More,Sancus Networks Private Limited -RMT,8904417307740,Mamaearth,Hair,Shampoo,90,20801.880033
2026-06,More,Sancus Networks Private Limited -RMT,8906087771807,Mamaearth,Hair,Shampoo,251,56491.000083000006
2026-06,More,Sancus Networks Private Limited -RMT,8906087771883,Mamaearth,Hair,Hair Oil,72,19875.040009
2026-06,More,Sancus Networks Private Limited -RMT,8904417315141,The Derma Co.,Face,Face Cleanser,504,104096.159818
2026-06,More,Sancus Networks Private Limited -RMT,8906087773849,The Derma Co.,Face,Face Serum,80,32500.800038
2026-06,More,Sancus Networks Private Limited -RMT,8906087775607,The Derma Co.,Face,Face Serum,60,30628.599988
2026-06,More,Sancus Networks Private Limited -RMT,8906087775645,The Derma Co.,Face,Face Cleanser,186,41710.500026
2026-06,More,Sancus Networks Private Limited -RMT,8906087775713,The Derma Co.,Face,Sun Care,400,147703.999816
2026-06,More,Sancus Networks Private Limited -RMT,8906087776604,The Derma Co.,Face,Face Serum,120,48751.199986
2026-06,More,Sri Vijaya Durga Agencies - MT,8906087771180,Mamaearth,Baby,Baby Soap,100,17430.0
2026-06,More,Sri Vijaya Durga Agencies - MT,8904417311570,Mamaearth,Body,Soap,48,7801.92
2026-06,More,Sri Vijaya Durga Agencies - MT,8904417311587,Mamaearth,Body,Soap,48,7801.92
2026-06,More,Sri Vijaya Durga Agencies - MT,8904417300512,Mamaearth,Face,Face Cleanser,48,8790.060015
2026-06,More,Sri Vijaya Durga Agencies - MT,8904417314298,Mamaearth,Face,Face Cleanser,120,21620.400046
2026-06,More,Sri Vijaya Durga Agencies - MT,8904417316346,Mamaearth,Face,Face Cleanser,299,21677.500012
2026-06,More,Sri Vijaya Durga Agencies - MT,8906087778233,Mamaearth,Face,Face Cleanser,122,8845.000006
2026-06,More,Sri Vijaya Durga Agencies - MT,8906087779032,Mamaearth,Face,Face Cleanser,326,65037.00015000001
2026-06,More,Sri Vijaya Durga Agencies - MT,8904417307740,Mamaearth,Hair,Shampoo,45,9765.000015
2026-06,More,Sri Vijaya Durga Agencies - MT,8906087771807,Mamaearth,Hair,Shampoo,135,29295.000047
2026-06,More,Venkateswara Agencies,8904417306255,Aqualogica,Face,Sun Care,72,24246.000006
2026-06,More,Venkateswara Agencies,8906087778110,Aqualogica,Face,Face Cleanser,65,12138.75001
2026-06,More,Venkateswara Agencies,8904417300628,Mamaearth,Baby,Body Lotion,24,8165.14098
2026-06,More,Venkateswara Agencies,8906087770442,Mamaearth,Baby,Shampoo,60,18162.938872
2026-06,More,Venkateswara Agencies,8906087770527,Mamaearth,Baby,Oral,80,7392.0
2026-06,More,Venkateswara Agencies,8906087771180,Mamaearth,Baby,Baby Soap,350,61005.0
2026-06,More,Venkateswara Agencies,8906087772545,Mamaearth,Baby,Hair Oil,62,15006.241948
2026-06,More,Venkateswara Agencies,8906087772613,Mamaearth,Baby,Dusting Powder,30,7328.99999
2026-06,More,Venkateswara Agencies,8906087774020,Mamaearth,Baby,Kids Soap,24,7265.175548
2026-06,More,Venkateswara Agencies,8904417311570,Mamaearth,Body,Soap,57,9264.78
2026-06,More,Venkateswara Agencies,8904417311587,Mamaearth,Body,Soap,96,15603.84
2026-06,More,Venkateswara Agencies,8904417317268,Mamaearth,Body,Body Lotion,12,2832.84
2026-06,More,Venkateswara Agencies,8904417300512,Mamaearth,Face,Face Cleanser,120,23168.399987999997
2026-06,More,Venkateswara Agencies,8904417305258,Mamaearth,Face,Sun Care,144,35179.199948
2026-06,More,Venkateswara Agencies,8904417306439,Mamaearth,Face,Face Cleanser,57,11371.500027
2026-06,More,Venkateswara Agencies,8904417312546,Mamaearth,Face,Face Cleanser,48,8648.160018
2026-06,More,Venkateswara Agencies,8904417314298,Mamaearth,Face,Face Cleanser,428,82633.959964
2026-06,More,Venkateswara Agencies,8904417316346,Mamaearth,Face,Face Cleanser,72,5220.000002
2026-06,More,Venkateswara Agencies,8904417316407,Mamaearth,Face,Face Cleanser,144,10440.000004
2026-06,More,Venkateswara Agencies,8904417318081,Mamaearth,Face,Moisturisers,24,4633.679998
2026-06,More,Venkateswara Agencies,8906087770671,Mamaearth,Face,Face Cleanser,120,23940.000056
2026-06,More,Venkateswara Agencies,8906087771333,Mamaearth,Face,Sun Care,144,30898.079992
2026-06,More,Venkateswara Agencies,8906087772859,Mamaearth,Face,Face Cleanser,120,23940.000056
2026-06,More,Venkateswara Agencies,8906087778233,Mamaearth,Face,Face Cleanser,205,14862.500008
2026-06,More,Venkateswara Agencies,8906087779032,Mamaearth,Face,Face Cleanser,360,71820.000166
2026-06,More,Venkateswara Agencies,8904417303537,Mamaearth,Hair,Shampoo,72,27833.040018
2026-06,More,Venkateswara Agencies,8904417307740,Mamaearth,Hair,Shampoo,57,13297.200021
2026-06,More,Venkateswara Agencies,8906087771807,Mamaearth,Hair,Shampoo,180,39060.00006
2026-06,More,Venkateswara Agencies,8906087771814,Mamaearth,Hair,Conditioner,21,5865.299993
2026-06,More,Venkateswara Agencies,8906087771883,Mamaearth,Hair,Hair Oil,72,21117.599974
2026-06,More,Venkateswara Agencies,8906087772187,Mamaearth,Hair,Shampoo,60,25157.99998
2026-06,More,Venkateswara Agencies,8904417315141,The Derma Co.,Face,Face Cleanser,384,74138.879968
2026-06,More,Venkateswara Agencies,8906087772040,The Derma Co.,Face,Face Serum,60,26955.000002
2026-06,More,Venkateswara Agencies,8906087775607,The Derma Co.,Face,Face Serum,118,61861.499996
2026-06,More,Venkateswara Agencies,8906087775645,The Derma Co.,Face,Face Cleanser,96,21528.000012
2026-06,More,Venkateswara Agencies,8906087775713,The Derma Co.,Face,Sun Care,400,149700.000024
2026-06,More,Venkateswara Agencies,8906087776604,The Derma Co.,Face,Face Serum,60,26955.000002
2026-06,NARAYANPUR,D.L. Sales - MT,8906087770671,Mamaearth,Face,Face Cleanser,3,598.5078
2026-06,NARAYANPUR,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,3,262.499998
2026-06,NARAYANPUR,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,3,598.5078
2026-06,NARAYANPUR,D.L. Sales - MT,8906087771814,Mamaearth,Hair,Conditioner,6,1465.799998
2026-06,NATIONAL MART,Venkateswara Agencies,8904417317183,Mamaearth,Body,Body Lotion,101,23565.825017
2026-06,NATIONAL MART,Venkateswara Agencies,8904417317268,Mamaearth,Body,Body Lotion,72,16799.400012
2026-06,NATIONAL MART,Venkateswara Agencies,8904417302318,Mamaearth,Face,Facial Kit,6,1017.45
2026-06,NATIONAL MART,Venkateswara Agencies,8906087770657,Mamaearth,Face,Face Cleanser,121,23511.597164
2026-06,NATIONAL MART,Venkateswara Agencies,8906087772477,Mamaearth,Face,Face Scrub,96,15076.799962
2026-06,NATIONAL MART,Venkateswara Agencies,8906087772859,Mamaearth,Face,Face Cleanser,284,52610.999858
2026-06,NATIONAL MART,Venkateswara Agencies,8906087773511,Mamaearth,Face,Face Masks,168,10638.599952
2026-06,NATIONAL MART,Venkateswara Agencies,8906087773917,Mamaearth,Face,Face Cleanser,80,21563.999962
2026-06,NATIONAL MART,Venkateswara Agencies,8906087773924,Mamaearth,Face,Face Cleanser,120,32345.999946000004
2026-06,NATIONAL MART,Venkateswara Agencies,8906087771807,Mamaearth,Hair,Shampoo,268,54002.000026
2026-06,NATIONAL MART,Venkateswara Agencies,8906087772187,Mamaearth,Hair,Shampoo,480,122196.00002200001
2026-06,NATIONAL MART,Venkateswara Agencies,8906087772897,Mamaearth,Hair,Shampoo,129,25993.500014
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8906087770657,Mamaearth,Face,Face Cleanser,3,555.749999
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8906087778233,Mamaearth,Face,Face Cleanser,3,243.75
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8906087779032,Mamaearth,Face,Face Cleanser,3,555.749999
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8904417307740,Mamaearth,Hair,Shampoo,3,680.549999
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8904417315073,Mamaearth,Hair,Shampoo,3,1078.799998
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8906087771807,Mamaearth,Hair,Shampoo,3,604.5
2026-06,RAGHUNATHGUNJ,D.L. Sales - MT,8906087771814,Mamaearth,Hair,Conditioner,6,1556.100002
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8904417306255,Aqualogica,Face,Sun Care,7,2325.819999
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8904417306514,Aqualogica,Face,Face Cleanser,9,1658.339996
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087778110,Aqualogica,Face,Face Cleanser,15,2763.899994
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087778462,Aqualogica,Face,Sun Care,3,996.779999
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087779407,Aqualogica,Face,Sun Care,6,1993.559998
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087779872,Aqualogica,Face,Moisturisers,13,3838.380001
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087770022,Mamaearth,Baby,Shampoo,20,3386.400004
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087770084,Mamaearth,Baby,Massage Oil,4,813.280002
2026-06,RAJMANDIR RETAILS,Sancus Networks Private Limited -RMT,8906087770435,Mamaearth,Baby,Body Lotion,4,1357.28
