Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.022538600000000002,0.07188,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.3511739,1.11996,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.3831254,1.0764,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.0359429,0.102,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.1440183,0.23628,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.5108339,1.4352,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.0357315,0.06588,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.1407349,0.25948,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.0718857,0.204,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.5409278,1.72512,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.4693983,1.497,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.1515607,0.27944,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
APOLLO HEALTHCO LIMITED-WB-2,Direct,0.1617429,0.459,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0053212,0.00897,Aug'26,FY_26-27,East,West Bengal,BBlunt,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0142018,0.02394,Aug'26,FY_26-27,East,West Bengal,BBlunt,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0065662,0.01192,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0017737,0.00299,Aug'26,FY_26-27,East,West Bengal,BBlunt,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0065993,0.01198,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.004946600000000001,0.00898,Aug'26,FY_26-27,East,West Bengal,Aqualogica,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.00266,0.00399,Aug'26,FY_26-27,East,West Bengal,BBlunt,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0015699000000000002,0.00285,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0035534,0.00599,Aug'26,FY_26-27,East,West Bengal,BBlunt,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0027487,0.00499,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0071009,0.01197,Aug'26,FY_26-27,East,West Bengal,BBlunt,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0076899,0.01396,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0015699000000000002,0.00285,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0024733000000000003,0.00449,Aug'26,FY_26-27,East,West Bengal,Aqualogica,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0098988,0.01797,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0054975,0.00998,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0041148,0.00747,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.007249299999999999,0.01316,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0013716,0.00249,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.004709700000000001,0.00855,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0192522,0.03495,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0359585,0.09429,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.004794,0.01257,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0016471,0.00299,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0034246,0.00799,Aug'26,FY_26-27,East,West Bengal,Mamaearth,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.0019227,0.00349,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Health & Glow Private limited-HG-RO-WB,Direct,0.041098199999999994,0.10776,Aug'26,FY_26-27,East,West Bengal,The Derma Co,MT,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0313412,0.05028,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0335478,0.05382,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0265572,0.04788,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0182952,0.02988,Aug'26,FY_26-27,East,Orissa,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.006280900000000001,0.01647,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0066226,0.01194,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.031848600000000005,0.05742,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.08536239999999999,0.1539,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0219689,0.03588,Aug'26,FY_26-27,East,Orissa,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0379389,0.0684,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.007437999999999999,0.01341,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0186252,0.02988,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0482461,0.0774,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.011614600000000001,0.02094,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0261052,0.04188,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.8156866,1.4706,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0522105,0.08376,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0099839,0.018,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0093126,0.01494,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0212325,0.03828,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.1802096,0.3249,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0130526,0.02094,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0284541,0.0513,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0132786,0.02394,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.1802096,0.3249,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.12895879999999998,0.2325,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0065263,0.01047,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.007437999999999999,0.01341,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.010273699999999998,0.02694,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0183319,0.02994,Aug'26,FY_26-27,East,Orissa,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0132786,0.02394,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.054885699999999996,0.08964,Aug'26,FY_26-27,East,Orissa,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.016495,0.02694,Aug'26,FY_26-27,East,Orissa,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0033114,0.00597,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.014875999999999999,0.02682,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0297704,0.04776,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0055913,0.00897,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0284541,0.0513,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0210375,0.03375,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.024859899999999997,0.04482,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.37855669999999997,0.6825,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0071086000000000005,0.01161,Aug'26,FY_26-27,East,Orissa,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.029751999999999997,0.05364,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0149758,0.027,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-OR EB2B,Direct,0.0261052,0.04188,Aug'26,FY_26-27,East,Orissa,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0100844,0.01647,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.030216399999999997,0.04935,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0192319,0.03141,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0353597,0.06375,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0074713,0.01347,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0126225,0.02025,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0247425,0.04041,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0049586000000000005,0.00894,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0274427,0.04482,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0094782,0.01548,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0297704,0.04776,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0659066,0.10764,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0559129,0.0897,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0673199,0.108,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.6354744999999999,1.1457,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0569081,0.1026,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0066226,0.01194,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.1580782,0.285,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0218954,0.03576,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0853622,0.1539,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.066293,0.11952,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.2537571,0.4575,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.013721400000000002,0.02241,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0391578,0.06282,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.4534347,0.8175,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.28454080000000004,0.513,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.4742346,0.855,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0785626,0.12831,Aug'26,FY_26-27,East,Bihar,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0284541,0.0513,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0482459,0.0774,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.008415,0.0135,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.011231900000000001,0.02025,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-BR EB2B,Direct,0.0348438,0.06282,Aug'26,FY_26-27,East,Bihar,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.020600999999999998,0.02994,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0213989,0.03495,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.025641900000000002,0.04188,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.020600999999999998,0.02994,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.015276199999999998,0.02495,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0256421,0.04188,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.025641900000000002,0.04188,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0183376,0.02995,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0298519,0.05382,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0049586000000000005,0.00894,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0212325,0.03828,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0128213,0.02094,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.2086638,0.3762,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.043421499999999995,0.06966,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0132786,0.02394,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.011614600000000001,0.02094,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0074879,0.0135,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0094847,0.0171,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0223652,0.03588,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.10977139999999999,0.17928,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0130526,0.02094,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0582395,0.105,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.5690835,1.026,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0531144,0.09576,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.013721400000000002,0.02241,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0091475,0.01494,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.020168699999999998,0.03294,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.07487930000000001,0.135,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0064107,0.01047,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0398359,0.07182,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0126225,0.02025,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.016495,0.02694,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0148104,0.02376,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0060902,0.01098,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.027937800000000002,0.04482,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0213156,0.03843,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.13278600000000002,0.2394,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0186252,0.02988,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0398692,0.07188,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.037213,0.0597,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0219689,0.03588,Aug'26,FY_26-27,East,West Bengal,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.0284541,0.0513,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-WB EB2B,Direct,0.1809584,0.32625,Aug'26,FY_26-27,East,West Bengal,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.023229200000000002,0.04188,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.009165900000000001,0.01497,Aug'26,FY_26-27,East,Northeast-Assam,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0054738,0.00894,Aug'26,FY_26-27,East,Northeast-Assam,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.1414387,0.255,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.39935620000000005,0.72,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0956791,0.1725,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.044628100000000004,0.08046,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0478395,0.08625,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0173553,0.03129,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.20578490000000002,0.37101,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.18969419999999998,0.342,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0094847,0.0171,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0247933,0.0447,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0768915,0.12558,Aug'26,FY_26-27,East,Northeast-Assam,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.006853,0.01797,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0082475,0.01347,Aug'26,FY_26-27,East,Northeast-Assam,Aqualogica,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.4647508,0.8379,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0636973,0.11484,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0201064,0.03625,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0261052,0.04188,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0261052,0.04188,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.042075,0.0675,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0130526,0.02094,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.010273699999999998,0.02694,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0474235,0.0855,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0156747,0.02826,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.025684299999999997,0.06735,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.015253099999999999,0.0275,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AS EB2B,Direct,0.0132453,0.02388,Aug'26,FY_26-27,East,Northeast-Assam,Mamaearth,EB2B,MT
