Month,MonthStart,FY Year,Ship To Name,Direct/Distributor,Chain,Zone,State,Brand,Primary NSV,MRP Value,Cont%
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_T62I,Direct,Reliance Retail,West,Chattishgarh,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_T913,Direct,Reliance Retail,North,UPW,Aqualogica,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_T913,Direct,Reliance Retail,North,UPW,BBlunt,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_T913,Direct,Reliance Retail,North,UPW,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_T946,Direct,Reliance Retail,North,Rajasthan,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TB15,Direct,Reliance Retail,North,Madhya Pradesh,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TCE7,Direct,Reliance Retail,East,Northeast-Assam,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TDC7,Direct,Reliance Retail,East,Orissa,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TDE3,Direct,Reliance Retail,West,Pune,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TE57,Direct,Reliance Retail,North,Punjab,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TFY8,Direct,Reliance Retail,North,Madhya Pradesh,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TG87,Direct,Reliance Retail,South-1,Kerala,Mamaearth,0.0,0.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TH94,Direct,Reliance Retail,North,Rajasthan,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TI77,Direct,Reliance Retail,North,UPW,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TK48,Direct,Reliance Retail,East,Jharkhand,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TMW7,Direct,Reliance Retail,West,Mumbai,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TMZ5,Direct,Reliance Retail,East,West Bengal,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TN55,Direct,Reliance Retail,East,West Bengal,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TN56,Direct,Reliance Retail,East,Orissa,Mamaearth,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNB7,Direct,Reliance Retail,West,Chattishgarh,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNC1,Direct,Reliance Retail,North,Uttarakhand,Aqualogica,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNC1,Direct,Reliance Retail,North,Uttarakhand,BBlunt,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNC1,Direct,Reliance Retail,North,Uttarakhand,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNC1,Direct,Reliance Retail,North,Uttarakhand,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNC6,Direct,Reliance Retail,North,Punjab,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TND0,Direct,Reliance Retail,South-1,Karnataka,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNE3,Direct,Reliance Retail,North,Uttarakhand,Mamaearth,30000.0,60000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TNP8,Direct,Reliance Retail,West,Pune,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TO20,Direct,Reliance Retail,North,Madhya Pradesh,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TOJ6,Direct,Reliance Retail,West,Mumbai,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TP05,Direct,Reliance Retail,North,Haryana,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TP75,Direct,Reliance Retail,North,Madhya Pradesh,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TP76,Direct,Reliance Retail,North,Rajasthan,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TQ21,Direct,Reliance Retail,West,Mumbai,Mamaearth,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TQ22,Direct,Reliance Retail,East,West Bengal,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TQ70,Direct,Reliance Retail,West,Pune,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TU21,Direct,Reliance Retail,North,Delhi,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited_TY87,Direct,Reliance Retail,North,Rajasthan,Mamaearth,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6202,Direct,Reliance Retail,West,Gujarat,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6202,Direct,Reliance Retail,West,Gujarat,BBlunt,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6202,Direct,Reliance Retail,West,Gujarat,Mamaearth,70000.0,120000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6202,Direct,Reliance Retail,West,Gujarat,The Derma Co,60000.0,90000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6205,Direct,Reliance Retail,North,Haryana,Aqualogica,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6205,Direct,Reliance Retail,North,Haryana,BBlunt,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6205,Direct,Reliance Retail,North,Haryana,Mamaearth,80000.0,130000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6205,Direct,Reliance Retail,North,Haryana,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6208,Direct,Reliance Retail,West,Pune,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6217,Direct,Reliance Retail,West,Mumbai,Aqualogica,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6217,Direct,Reliance Retail,West,Mumbai,Mamaearth,80000.0,150000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6219,Direct,Reliance Retail,West,Pune,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6220,Direct,Reliance Retail,West,Mumbai,Aqualogica,40000.0,60000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6220,Direct,Reliance Retail,West,Mumbai,Mamaearth,70000.0,130000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6220,Direct,Reliance Retail,West,Mumbai,The Derma Co,40000.0,60000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6224,Direct,Reliance Retail,East,Orissa,Aqualogica,0.0,0.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6224,Direct,Reliance Retail,East,Orissa,Mamaearth,40000.0,70000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6224,Direct,Reliance Retail,East,Orissa,The Derma Co,120000.0,200000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6225,Direct,Reliance Retail,South-1,Karnataka,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6239,Direct,Reliance Retail,North,Delhi,Aqualogica,0.0,0.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-6239,Direct,Reliance Retail,North,Delhi,The Derma Co,0.0,0.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-Badli,Direct,Reliance Retail,North,Haryana,Aqualogica,100000.0,170000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-Badli,Direct,Reliance Retail,North,Haryana,Mamaearth,920000.0,1920000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-Badli,Direct,Reliance Retail,North,Haryana,The Derma Co,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR04,Direct,Reliance Retail,West,Mumbai,Mamaearth,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR08,Direct,Reliance Retail,West,Mumbai,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR15,Direct,Reliance Retail,West,Mumbai,Mamaearth,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR63,Direct,Reliance Retail,East,Orissa,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR63,Direct,Reliance Retail,East,Orissa,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR63,Direct,Reliance Retail,East,Orissa,The Derma Co,60000.0,100000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR73,Direct,Reliance Retail,East,West Bengal,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR73,Direct,Reliance Retail,East,West Bengal,BBlunt,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR73,Direct,Reliance Retail,East,West Bengal,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FR73,Direct,Reliance Retail,East,West Bengal,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAR,Direct,Reliance Retail,East,Jharkhand,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAR,Direct,Reliance Retail,East,Jharkhand,BBlunt,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAR,Direct,Reliance Retail,East,Jharkhand,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAR,Direct,Reliance Retail,East,Jharkhand,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAU,Direct,Reliance Retail,East,Jharkhand,Aqualogica,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAU,Direct,Reliance Retail,East,Jharkhand,BBlunt,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAU,Direct,Reliance Retail,East,Jharkhand,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRAU,Direct,Reliance Retail,East,Jharkhand,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCA,Direct,Reliance Retail,East,West Bengal,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCB,Direct,Reliance Retail,East,West Bengal,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCB,Direct,Reliance Retail,East,West Bengal,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCB,Direct,Reliance Retail,East,West Bengal,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCB,Direct,Reliance Retail,East,West Bengal,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCC,Direct,Reliance Retail,East,West Bengal,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCC,Direct,Reliance Retail,East,West Bengal,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCC,Direct,Reliance Retail,East,West Bengal,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCC,Direct,Reliance Retail,East,West Bengal,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCF,Direct,Reliance Retail,East,West Bengal,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCK,Direct,Reliance Retail,East,West Bengal,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCK,Direct,Reliance Retail,East,West Bengal,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCK,Direct,Reliance Retail,East,West Bengal,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCO,Direct,Reliance Retail,North,Haryana,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCX,Direct,Reliance Retail,North,Delhi,Aqualogica,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRCX,Direct,Reliance Retail,North,Delhi,Mamaearth,80000.0,130000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRDF,Direct,Reliance Retail,North,UPW,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRDY,Direct,Reliance Retail,West,Gujarat,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRDZ,Direct,Reliance Retail,West,Gujarat,Mamaearth,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FREB,Direct,Reliance Retail,West,Gujarat,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-FREC,Direct,Reliance Retail,South-1,Karnataka,Aqualogica,210000.0,340000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-FREC,Direct,Reliance Retail,South-1,Karnataka,Mamaearth,1900000.0,4260000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-FREC,Direct,Reliance Retail,South-1,Karnataka,The Derma Co,150000.0,240000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-FREF,Direct,Reliance Retail,South-1,Tamil Nadu,Mamaearth,40000.0,60000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-FREI,Direct,Reliance Retail,South-2,Telangana,Mamaearth,130000.0,310000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRFC,Direct,Reliance Retail,East,Northeast-Assam,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRFH,Direct,Reliance Retail,East,Tripura,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRFH,Direct,Reliance Retail,East,Tripura,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRFH,Direct,Reliance Retail,East,Tripura,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRFH,Direct,Reliance Retail,East,Tripura,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRFP,Direct,Reliance Retail,East,Bihar,Mamaearth,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRGS,Direct,Reliance Retail,East,Bihar,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRGS,Direct,Reliance Retail,East,Bihar,BBlunt,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRGS,Direct,Reliance Retail,East,Bihar,Mamaearth,10000.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRGS,Direct,Reliance Retail,East,Bihar,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRHK,Direct,Reliance Retail,East,Northeast-Assam,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRHK,Direct,Reliance Retail,East,Northeast-Assam,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRHK,Direct,Reliance Retail,East,Northeast-Assam,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRHK,Direct,Reliance Retail,East,Northeast-Assam,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-FRHT,Direct,Reliance Retail,East,Bihar,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-S0GK,Direct,Reliance Retail,South-1,Kerala,Mamaearth,200000.0,370000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-S0KN,Direct,Reliance Retail,South-1,Karnataka,Mamaearth,350000.0,780000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SAAH,Direct,Reliance Retail,North,UPW,Aqualogica,70000.0,110000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SAAH,Direct,Reliance Retail,North,UPW,Mamaearth,1110000.0,2440000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SAAH,Direct,Reliance Retail,North,UPW,The Derma Co,150000.0,250000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SF92,Direct,Reliance Retail,East,West Bengal,Aqualogica,120000.0,190000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SF92,Direct,Reliance Retail,East,West Bengal,Mamaearth,1860000.0,4540000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SF92,Direct,Reliance Retail,East,West Bengal,The Derma Co,250000.0,400000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH65,Direct,Reliance Retail,West,Pune,Aqualogica,80000.0,130000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH65,Direct,Reliance Retail,West,Pune,Mamaearth,800000.0,1660000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH65,Direct,Reliance Retail,West,Pune,The Derma Co,90000.0,150000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH69,Direct,Reliance Retail,North,Haryana,Aqualogica,60000.0,100000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH69,Direct,Reliance Retail,North,Haryana,Mamaearth,490000.0,1040000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH71,Direct,Reliance Retail,North,Madhya Pradesh,Aqualogica,110000.0,180000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH71,Direct,Reliance Retail,North,Madhya Pradesh,Mamaearth,630000.0,1340000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SH71,Direct,Reliance Retail,North,Madhya Pradesh,The Derma Co,60000.0,90000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SH77,Direct,Reliance Retail,South-1,Kerala,Mamaearth,-500000.0,-980000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SK6I,Direct,Reliance Retail,West,Gujarat,Aqualogica,90000.0,150000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SK6I,Direct,Reliance Retail,West,Gujarat,Mamaearth,460000.0,1090000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SK6I,Direct,Reliance Retail,West,Gujarat,The Derma Co,150000.0,250000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SLG3,Direct,Reliance Retail,South-1,Tamil Nadu,Aqualogica,100000.0,170000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SLG3,Direct,Reliance Retail,South-1,Tamil Nadu,Mamaearth,670000.0,1330000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SLIG,Direct,Reliance Retail,East,Northeast-Assam,Aqualogica,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SLIG,Direct,Reliance Retail,East,Northeast-Assam,Mamaearth,480000.0,980000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SLIG,Direct,Reliance Retail,East,Northeast-Assam,The Derma Co,100000.0,160000.0,100.0
Jun'24,2024-06-01,FY_24-25,RELIANCE RETAIL LIMITED-SLII,Direct,Reliance Retail,North,Lucknow_UPE,Mamaearth,80000.0,140000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-Slmr,Direct,Reliance Retail,East,Orissa,Mamaearth,350000.0,680000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SLS1,Direct,Reliance Retail,South-1,Tamil Nadu,Aqualogica,140000.0,220000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SLS1,Direct,Reliance Retail,South-1,Tamil Nadu,Mamaearth,620000.0,1270000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SLS1,Direct,Reliance Retail,South-1,Tamil Nadu,The Derma Co,50000.0,80000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SLS2,Direct,Reliance Retail,South-2,Andhra Pradesh,Mamaearth,30000.0,80000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SN1U,Direct,Reliance Retail,East,West Bengal,Mamaearth,140000.0,240000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SP9K,Direct,Reliance Retail,West,Pune,Aqualogica,60000.0,100000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SP9K,Direct,Reliance Retail,West,Pune,Mamaearth,400000.0,840000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-SP9K,Direct,Reliance Retail,West,Pune,The Derma Co,120000.0,200000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-T915,Direct,Reliance Retail,North,UPW,Mamaearth,0.0,0.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TAFW,Direct,Reliance Retail,West,Mumbai,Mamaearth,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TAUX,Direct,Reliance Retail,West,Gujarat,Mamaearth,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TH93,Direct,Reliance Retail,East,Orissa,Mamaearth,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TIU6,Direct,Reliance Retail,East,Jharkhand,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TL30,Direct,Reliance Retail,North,Delhi,Aqualogica,0.0,10000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TL30,Direct,Reliance Retail,North,Delhi,Mamaearth,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TL30,Direct,Reliance Retail,North,Delhi,The Derma Co,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-Tna8,Direct,Reliance Retail,West,Gujarat,Mamaearth,20000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TNB5,Direct,Reliance Retail,West,Gujarat,Mamaearth,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TNC4,Direct,Reliance Retail,East,Northeast-Assam,Aqualogica,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TNC4,Direct,Reliance Retail,East,Northeast-Assam,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TNC4,Direct,Reliance Retail,East,Northeast-Assam,Mamaearth,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TNC4,Direct,Reliance Retail,East,Northeast-Assam,The Derma Co,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TND1,Direct,Reliance Retail,West,Gujarat,Mamaearth,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-Tnd5,Direct,Reliance Retail,West,Gujarat,Mamaearth,30000.0,40000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-TW11,Direct,Reliance Retail,North,Delhi,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Limited-ZZI0-B,Direct,Reliance Retail,South-1,Kerala,Mamaearth,80000.0,140000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Ltd _Madhavaram- TNB8,Direct,Reliance Retail,South-1,Tamil Nadu,Mamaearth,10000.0,20000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Ltd _RAJAJI NAGAR- FR49,Direct,Reliance Retail,South-1,Karnataka,Aqualogica,0.0,0.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Ltd _RAJAJI NAGAR- FR49,Direct,Reliance Retail,South-1,Karnataka,BBlunt,20000.0,30000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Ltd _RAJAJI NAGAR- FR49,Direct,Reliance Retail,South-1,Karnataka,Mamaearth,30000.0,50000.0,100.0
Jun'24,2024-06-01,FY_24-25,Reliance Retail Ltd _RAJAJI NAGAR- FR49,Direct,Reliance Retail,South-1,Karnataka,The Derma Co,30000.0,40000.0,100.0
