Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
Metro Cash & Carry India Pvt Ltd-(DC25)-T0RB,Direct,194589.66,460596.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,9247.04,40752.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,27366.72,43056.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,Direct,15394.19,21552.0,May'26,FY_26-27,South-2,Telangana,BBlunt,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,Direct,131103.54,269732.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC30)-T0RM,Direct,23764.89,37390.0,May'26,FY_26-27,West,Pune,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC30)-T0RM,Direct,291526.77,573375.0,May'26,FY_26-27,West,Pune,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC30)-T0RM,Direct,23843.64,37514.0,May'26,FY_26-27,West,Pune,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,188257.01,612486.0,May'26,FY_26-27,North,UPW,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC36)-T0RH,Direct,19474.3,31458.0,May'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,Direct,25940.55,47543.0,May'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC43)-T2YF,Direct,35688.63,88800.0,May'26,FY_26-27,North,Punjab,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC45)-T0RE,Direct,55728.65,186501.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,-1411.96,-2221.0,May'26,FY_26-27,North,Delhi,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,6840.0,9576.0,May'26,FY_26-27,North,Delhi,BBlunt,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,-48856.59,38554.0,May'26,FY_26-27,North,Delhi,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,25467.26,40068.0,May'26,FY_26-27,North,Delhi,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC47)-T0SI,Direct,35966.04,77232.0,May'26,FY_26-27,North,Punjab,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC48)-T0SK,Direct,31976.63,93972.0,May'26,FY_26-27,North,Punjab,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,Direct,9692.03,28944.0,May'26,FY_26-27,North,Delhi,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,Direct,90143.41,274282.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC54)-T0QW,Direct,115096.42,366342.0,May'26,FY_26-27,North,UPW,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,15193.15,23904.0,May'26,FY_26-27,East,West Bengal,Aqualogica,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,-12925.93,-18096.0,May'26,FY_26-27,East,West Bengal,BBlunt,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,138451.9,485869.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,15963.84,28104.0,May'26,FY_26-27,East,West Bengal,The Derma Co.,Metro CNC,MT
Metro Cash & Carry India Pvt Ltd_DC33(T0SQ),Direct,43494.78,94858.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Metro CNC,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,6048.18,9878.0,May'26,FY_26-27,South-2,Andhra Pradesh,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-AP EB2B,Direct,570748.89,1005345.0,May'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-AP EB2B,Direct,27958.89,45663.0,May'26,FY_26-27,South-2,Andhra Pradesh,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-AS EB2B,Direct,16397.68,26781.0,May'26,FY_26-27,East,Northeast-Assam,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-AS EB2B,Direct,1762875.86,3760737.0,May'26,FY_26-27,East,Northeast-Assam,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-AS EB2B,Direct,206604.79,359016.0,May'26,FY_26-27,East,Northeast-Assam,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-BR EB2B,Direct,13736.09,22434.0,May'26,FY_26-27,East,Bihar,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-BR EB2B,Direct,852058.25,1772741.0,May'26,FY_26-27,East,Bihar,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-BR EB2B,Direct,145839.57,255483.0,May'26,FY_26-27,East,Bihar,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-GJ EB2B,Direct,2474.25,4041.0,May'26,FY_26-27,West,Gujarat,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-GJ EB2B,Direct,655830.43,1178898.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-GJ EB2B,Direct,165314.05,273729.0,May'26,FY_26-27,West,Gujarat,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-HR-Gurhi EB2B,Direct,21713.52,35463.0,May'26,FY_26-27,North,Haryana,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-HR-Gurhi EB2B,Direct,705086.48,1753563.0,May'26,FY_26-27,North,Haryana,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-HR-Gurhi EB2B,Direct,223270.58,413664.0,May'26,FY_26-27,North,Haryana,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KA EB2B,Direct,3299.0,5388.0,May'26,FY_26-27,South-1,Karnataka,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KA EB2B,Direct,937165.18,1756290.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KA EB2B,Direct,315289.52,528702.0,May'26,FY_26-27,South-1,Karnataka,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KL EB2B,Direct,155474.18,253923.0,May'26,FY_26-27,South-1,Kerala,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KL EB2B,Direct,35282.15,57624.0,May'26,FY_26-27,South-1,Kerala,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KL EB2B,Direct,525057.72,943723.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-KL EB2B,Direct,282926.61,462081.0,May'26,FY_26-27,South-1,Kerala,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-MP EB2B,Direct,914.76,1494.0,May'26,FY_26-27,Central,Madhya Pradesh,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-MP EB2B,Direct,436830.38,817194.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-MP EB2B,Direct,200758.13,339105.0,May'26,FY_26-27,Central,Madhya Pradesh,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-Mum EB2B,Direct,35367.01,57762.0,May'26,FY_26-27,West,Mumbai,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-Mum EB2B,Direct,1282.13,2094.0,May'26,FY_26-27,West,Mumbai,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-Mum EB2B,Direct,1304409.73,2481736.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-Mum EB2B,Direct,537148.97,910173.0,May'26,FY_26-27,West,Mumbai,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-OR EB2B,Direct,9072.26,14817.0,May'26,FY_26-27,East,Orissa,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-OR EB2B,Direct,1623958.66,3676082.0,May'26,FY_26-27,East,Orissa,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-OR EB2B,Direct,66646.06,115922.0,May'26,FY_26-27,East,Orissa,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,27756.89,45333.0,May'26,FY_26-27,North,Punjab,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,1000092.23,2474832.0,May'26,FY_26-27,North,Punjab,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-PB EB2B,Direct,284362.45,541680.0,May'26,FY_26-27,North,Punjab,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,3240.26,5292.0,May'26,FY_26-27,South-2,Telangana,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,-5685.03,-9285.0,May'26,FY_26-27,South-2,Telangana,Dr. Sheth's,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,430327.79,799331.0,May'26,FY_26-27,South-2,Telangana,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TG EB2B,Direct,50206.97,83493.0,May'26,FY_26-27,South-2,Telangana,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,14020.79,22899.0,May'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,583803.65,1032432.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-TN EB2B,Direct,140814.62,232223.0,May'26,FY_26-27,South-1,Tamil Nadu,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,4948.51,8082.0,May'26,FY_26-27,North,UPW,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,365748.47,914832.0,May'26,FY_26-27,North,UPW,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-Hapur EB2B,Direct,93882.35,180882.0,May'26,FY_26-27,North,UPW,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,10901.79,17805.0,May'26,FY_26-27,North,Lucknow-UPE,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,-885.28,-1397.0,May'26,FY_26-27,North,Lucknow-UPE,BBlunt,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,1053386.27,2605631.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-UP-LKW EB2B,Direct,197585.72,376749.0,May'26,FY_26-27,North,Lucknow-UPE,The Derma Co.,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-WB EB2B,Direct,35548.72,58059.0,May'26,FY_26-27,East,West Bengal,Aqualogica,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-WB EB2B,Direct,1329152.87,2813011.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Nykaa SS(fsn),MT
Nykaa E-Retail Limited.-WB EB2B,Direct,162117.26,284689.0,May'26,FY_26-27,East,West Bengal,The Derma Co.,Nykaa SS(fsn),MT
PRAGATI SALES-Apollo,Dist.,50225.58,89216.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,Apollo,MT
PRAGATI SALES-D-MART,Dist.,35463.36,71840.0,May'26,FY_26-27,Central,Chattishgarh,Aqualogica,D-Mart,MT
PRAGATI SALES-D-MART,Dist.,1501125.36,4091761.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,D-Mart,MT
PRAGATI SALES-D-MART,Dist.,1652141.26,4782308.0,May'26,FY_26-27,Central,Chattishgarh,The Derma Co.,D-Mart,MT
REAL TIME LOGISTICS_MT_BR,Dist.,186573.15,470355.0,May'26,FY_26-27,East,Bihar,Mamaearth,Vishal Mega Mart,MT
Reliance Retail Limited Ce08,Direct,143329.92,231684.0,May'26,FY_26-27,East,Jharkhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Ce08,Direct,3904491.36,15292482.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Ce08,Direct,792731.39,1548134.0,May'26,FY_26-27,East,Jharkhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,47776.71,77228.0,May'26,FY_26-27,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,3976.48,9576.0,May'26,FY_26-27,West,Mumbai,BBlunt,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,1200738.95,3242431.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Cf08,Direct,758014.32,1315814.0,May'26,FY_26-27,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Fb08,Direct,67775.72,109556.0,May'26,FY_26-27,North,Punjab,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Fb08,Direct,1831009.27,8037186.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Fb08,Direct,345438.46,690776.0,May'26,FY_26-27,North,Punjab,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited R701,Direct,83331.32,134700.0,May'26,FY_26-27,West,Gujarat,Aqualogica,Reliance Retail,MT
Reliance Retail Limited R701,Direct,2882081.35,8864263.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R701,Direct,838648.47,1544559.0,May'26,FY_26-27,West,Gujarat,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited R703,Direct,81902.51,191782.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R801,Direct,93053.28,150415.0,May'26,FY_26-27,East,Orissa,Aqualogica,Reliance Retail,MT
Reliance Retail Limited R801,Direct,3577141.49,13995488.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited R801,Direct,565092.82,1156560.0,May'26,FY_26-27,East,Orissa,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited Sc79,Direct,19999.44,32328.0,May'26,FY_26-27,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited Sc79,Direct,588187.51,1565749.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited Sc79,Direct,205080.21,354528.0,May'26,FY_26-27,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_2302,Direct,2696.41,13337.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_2364,Direct,2135.6,3600.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_2996,Direct,34283.14,67280.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_3210,Direct,-27753.5,-46785.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_3210,Direct,-678.65,-1097.0,May'26,FY_26-27,Central,Madhya Pradesh,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_6221,Direct,-34636.2,-58457.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_6719,Direct,18053.66,36027.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR00,Direct,25490.82,52956.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR10,Direct,13598.34,23270.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR27,Direct,80218.52,170518.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR30,Direct,16025.46,36676.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR60,Direct,12637.88,23576.0,May'26,FY_26-27,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR62,Direct,17853.58,36498.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FR76,Direct,15470.7,30627.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fr87,Direct,67776.14,109556.0,May'26,FY_26-27,North,Haryana,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Fr87,Direct,2731842.71,11902374.0,May'26,FY_26-27,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fr87,Direct,580679.23,1263130.0,May'26,FY_26-27,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Fr89,Direct,961265.64,4303826.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fr89,Direct,92610.99,149700.0,May'26,FY_26-27,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRAT,Direct,21009.46,49016.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fraz,Direct,95552.78,154456.0,May'26,FY_26-27,North,Punjab,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Fraz,Direct,1388398.7,5945128.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Fraz,Direct,247233.3,496820.0,May'26,FY_26-27,North,Punjab,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRBD,Direct,25711.63,56163.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,13616.96,28779.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBW,Direct,8061.94,16672.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCG,Direct,12519.0,25366.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCH,Direct,26093.74,52031.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCS,Direct,21233.88,48947.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDA,Direct,22592.5,45359.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,25528.42,54822.0,May'26,FY_26-27,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDI,Direct,22243.76,51591.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,15677.86,36021.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDP,Direct,12600.7,28882.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRER,Direct,14239.45,33050.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFA,Direct,21761.46,47761.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFD,Direct,16900.65,41309.0,May'26,FY_26-27,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFK,Direct,15188.4,31491.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFR,Direct,12699.1,26475.0,May'26,FY_26-27,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFU,Direct,29057.57,71603.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGC,Direct,12662.69,29069.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGF,Direct,37229.96,87404.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGM,Direct,20116.6,39744.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHC,Direct,12526.7,26098.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHF,Direct,16110.41,36253.0,May'26,FY_26-27,North,Lucknow-UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHM,Direct,13440.51,28785.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,27499.34,44451.0,May'26,FY_26-27,East,Bihar,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,3450163.21,14845338.0,May'26,FY_26-27,East,Bihar,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,828503.62,1673118.0,May'26,FY_26-27,East,Bihar,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,47776.65,77228.0,May'26,FY_26-27,West,Pune,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,986755.21,2541042.0,May'26,FY_26-27,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,337799.79,544452.0,May'26,FY_26-27,West,Pune,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,135552.33,219112.0,May'26,FY_26-27,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,1011811.05,3240936.0,May'26,FY_26-27,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,672046.06,1327684.0,May'26,FY_26-27,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,0.09,0.0,May'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,179626.58,558385.0,May'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,50412.95,93004.0,May'26,FY_26-27,South-1,Tamil Nadu,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,27776.84,44900.0,May'26,FY_26-27,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,2213718.01,8283593.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,420171.59,854358.0,May'26,FY_26-27,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,39998.98,64656.0,May'26,FY_26-27,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,819498.3,2070245.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,505382.58,871328.0,May'26,FY_26-27,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Sk8I,Direct,538500.83,2777935.0,May'26,FY_26-27,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Sk8I,Direct,61740.3,99800.0,May'26,FY_26-27,North,Uttarakhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,103330.94,167028.0,May'26,FY_26-27,North,Rajasthan,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,3549968.68,8813258.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,783145.15,1375290.0,May'26,FY_26-27,North,Rajasthan,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,47776.58,77228.0,May'26,FY_26-27,Central,Madhya Pradesh,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,764965.42,3472474.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,233892.57,475256.0,May'26,FY_26-27,Central,Madhya Pradesh,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_T62I,Direct,13431.33,24448.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,12946.61,27179.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TE57,Direct,21007.57,45622.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TFY8,Direct,13000.5,27730.0,May'26,FY_26-27,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TH94,Direct,19151.4,39924.0,May'26,FY_26-27,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TI77,Direct,15106.99,30367.0,May'26,FY_26-27,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TK48,Direct,23841.05,50761.0,May'26,FY_26-27,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TMW7,Direct,26389.58,47043.0,May'26,FY_26-27,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TMZ5,Direct,11587.24,26841.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TN55,Direct,9855.74,19956.0,May'26,FY_26-27,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNB7,Direct,22369.69,43330.0,May'26,FY_26-27,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNC6,Direct,27963.18,57851.0,May'26,FY_26-27,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNC8,Direct,18665.48,34215.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TND0,Direct,10853.02,18925.0,May'26,FY_26-27,South-1,Karnataka,Mamaearth,Reliance Retail,MT
