Chain Name,Ship-To Name,Bill-To / Account (inferred),Direct/Distributor,Brand,Month Logic,Months Covered,Month Range,Avg Cont%,Min Cont%,Max Cont%,Mapping Confidence,Remarks,Pri: Low Confidence,Pri: Medium Confidence,Pri: Multi-Chain Distributor,Pri: Negative NSV/Cont,Pri: Name Variant (Merge Candidate),Validation Status,Validated Chain,Validated Account / Bill-To,Mapping Action,Validation Remarks,Validated By,Validated Date
Lifestyle,LIFESTYLE INTERNATIONAL_Ship To,LIFESTYLE INTERNATIONAL,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),5,Aug'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104362),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,LIFESTYLE INTERNATIONAL_Ship To,LIFESTYLE INTERNATIONAL,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),5,Aug'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104362),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Sep'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Sep'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Life Style International Pvt Ltd_Bill To,Life Style International Pvt Ltd_Bill To,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Sep'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Life Style International,Life Style International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1103793),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Life Style International Pvt Ltd_Bill To,Life Style International Pvt Ltd_Bill To,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),5,Sep'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Life Style International,Life Style International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1103793),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_Ship to,Lifestyle International Pvt Ltd,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),5,Jun'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104393),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_Ship to,Lifestyle International Pvt Ltd,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),5,Jun'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104393),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd-Shinvglu,Lifestyle International Pvt Ltd-Shinvglu,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),3,Jun'25–Nov'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1103958),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd-Shinvglu,Lifestyle International Pvt Ltd-Shinvglu,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),3,Jun'25–Nov'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1103958),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdBorivali_Ship To,Lifestyle International Pvt LtdBorivali,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdBorivali,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdBorivali_Ship To,Lifestyle International Pvt LtdBorivali,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdBorivali,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdBorivali_Bill To,Lifestyle International Pvt LtdBorivali_Bill To,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),2,Dec'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdBorivali_Bill To,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdBorivali_Bill To,Lifestyle International Pvt LtdBorivali_Bill To,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),2,Dec'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdBorivali_Bill To,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdGhatkopar_Ship To,Lifestyle International Pvt LtdGhatkopar,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdGhatkopar,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdGhatkopar_Ship To,Lifestyle International Pvt LtdGhatkopar,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdGhatkopar,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdKhayala,Lifestyle International Pvt LtdKhayala,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),5,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdKhayala,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdKhayala,Lifestyle International Pvt LtdKhayala,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),5,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdKhayala,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdKurla_Ship To,Lifestyle International Pvt LtdKurla,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdKurla,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdKurla_Ship To,Lifestyle International Pvt LtdKurla,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdKurla,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdLucknow_Ship To,Lifestyle International Pvt LtdLucknow,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),3,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104529),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdLucknow_Ship To,Lifestyle International Pvt LtdLucknow,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104529),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdThane_Ship To,Lifestyle International Pvt LtdThane,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdThane,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdThane_Ship To,Lifestyle International Pvt LtdThane,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdThane,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdVelachery_Ship To,Lifestyle International Pvt LtdVelachery,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdVelachery,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt LtdVelachery_Ship To,Lifestyle International Pvt LtdVelachery,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt LtdVelachery,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_HYD,Lifestyle International Pvt Ltd_HYD,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),3,Sep'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104013),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_HYD,Lifestyle International Pvt Ltd_HYD,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),3,Sep'25–Jan'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104013),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_KA,Lifestyle International Pvt Ltd_KA,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),2,Sep'25–Dec'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104023),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_KA,Lifestyle International Pvt Ltd_KA,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),2,Sep'25–Dec'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104023),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_VegaShip To,Lifestyle International Pvt Ltd_Vega,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),5,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt Ltd_Vega,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_VegaShip To,Lifestyle International Pvt Ltd_Vega,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),5,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt Ltd_Vega,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_VegaBill To,Lifestyle International Pvt Ltd_VegaBill To,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),1,Dec'25–Dec'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt Ltd_VegaBill To,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt Ltd_VegaBill To,Lifestyle International Pvt Ltd_VegaBill To,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),1,Dec'25–Dec'25,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (High-Confidence Auto),Lifestyle,Lifestyle International Pvt Ltd_VegaBill To,Keep,no Confirmed cross-reference found; auto-accepted as a direct 1:1 ship-to->chain mapping (High confidence per the file's own methodology),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt. Ltd-Mumbai,Lifestyle International Pvt. Ltd-Mumbai,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),3,Nov'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,exact match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104535),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt. Ltd-Mumbai,Lifestyle International Pvt. Ltd-Mumbai,Direct,The Derma Co.,Monthly dynamic Cont% (secondary-driven),3,Nov'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,exact match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1104535),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
Lifestyle,Lifestyle International Pvt. Ltd-Oberoi,Lifestyle International Pvt. Ltd-Oberoi,Direct,Aqualogica,Monthly dynamic Cont% (secondary-driven),4,Oct'25–Feb'26,100.0,100.0,100.0,High,Direct ship-to → single chain (1:1),,,,,,Validated (Cross-Ref),Lifestyle International,Lifestyle International,Keep,fuzzy match on Ship-To Name against Confirmed row in CustomerCode_Zone_State_Mapping.csv (Customer Code 1103963),mtagent pbi audit (cross-ref CustomerCode_Zone_State_Mapping.csv),2026-07-14
