Month,Bill to customer,Brand,Chain Name,NSV
Jan'26,Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Mamaearth,Metro-CNC-RRL,2.8628204
Jan'26,Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,The Derma Co,Metro-CNC-RRL,0.2405814999999999
Jan'26,Metro Cash & Carry India Pvt Ltd_DC33(T0SQ),Mamaearth,Metro-CNC-RRL,0.5287774
Jan'26,Nykaa E-Retail Limited.-AP EB2B,Aqualogica,Nykaa SS(fsn),0.09072229999999999
Jan'26,Nykaa E-Retail Limited.-AP EB2B,Mamaearth,Nykaa SS(fsn),5.371960899999998
Jan'26,Nykaa E-Retail Limited.-AP EB2B,The Derma Co,Nykaa SS(fsn),0.270276
Jan'26,Nykaa E-Retail Limited.-AS EB2B,Aqualogica,Nykaa SS(fsn),0.5001777000000001
Jan'26,Nykaa E-Retail Limited.-AS EB2B,Dr. Sheth,Nykaa SS(fsn),0.4295254
Jan'26,Nykaa E-Retail Limited.-AS EB2B,Mamaearth,Nykaa SS(fsn),18.500919000000007
Jan'26,Nykaa E-Retail Limited.-AS EB2B,The Derma Co,Nykaa SS(fsn),2.9122202000000006
Jan'26,Nykaa E-Retail Limited.-BR EB2B,Aqualogica,Nykaa SS(fsn),0.050385
Jan'26,Nykaa E-Retail Limited.-BR EB2B,Mamaearth,Nykaa SS(fsn),13.047000499999998
Jan'26,Nykaa E-Retail Limited.-BR EB2B,The Derma Co,Nykaa SS(fsn),1.0907116000000003
Jan'26,Nykaa E-Retail Limited.-GJ EB2B,Aqualogica,Nykaa SS(fsn),0.0247425
Jan'26,Nykaa E-Retail Limited.-GJ EB2B,Dr. Sheth,Nykaa SS(fsn),0.0797384
Jan'26,Nykaa E-Retail Limited.-GJ EB2B,Mamaearth,Nykaa SS(fsn),6.1615954
Jan'26,Nykaa E-Retail Limited.-GJ EB2B,The Derma Co,Nykaa SS(fsn),1.6849917000000008
Jan'26,Nykaa E-Retail Limited.-HR-Gurhi EB2B,Aqualogica,Nykaa SS(fsn),0.34902430000000007
Jan'26,Nykaa E-Retail Limited.-HR-Gurhi EB2B,Dr. Sheth,Nykaa SS(fsn),0.01653419999999999
Jan'26,Nykaa E-Retail Limited.-HR-Gurhi EB2B,Mamaearth,Nykaa SS(fsn),5.291664299999998
Jan'26,Nykaa E-Retail Limited.-HR-Gurhi EB2B,The Derma Co,Nykaa SS(fsn),2.2837137999999997
Jan'26,Nykaa E-Retail Limited.-KA EB2B,Aqualogica,Nykaa SS(fsn),0.3381483
Jan'26,Nykaa E-Retail Limited.-KA EB2B,Mamaearth,Nykaa SS(fsn),10.32030019999999
Jan'26,Nykaa E-Retail Limited.-KA EB2B,The Derma Co,Nykaa SS(fsn),3.7782195000000014
Jan'26,Nykaa E-Retail Limited.-KL EB2B,Aqualogica,Nykaa SS(fsn),10.042309300000001
Jan'26,Nykaa E-Retail Limited.-KL EB2B,Dr. Sheth,Nykaa SS(fsn),1.5660334999999999
Jan'26,Nykaa E-Retail Limited.-KL EB2B,Mamaearth,Nykaa SS(fsn),9.685526899999997
Jan'26,Nykaa E-Retail Limited.-KL EB2B,The Derma Co,Nykaa SS(fsn),10.419285200000003
Jan'26,Nykaa E-Retail Limited.-MP EB2B,Aqualogica,Nykaa SS(fsn),0.19149269999999996
Jan'26,Nykaa E-Retail Limited.-MP EB2B,Dr. Sheth,Nykaa SS(fsn),0.1563844
Jan'26,Nykaa E-Retail Limited.-MP EB2B,Mamaearth,Nykaa SS(fsn),8.1774362
Jan'26,Nykaa E-Retail Limited.-MP EB2B,The Derma Co,Nykaa SS(fsn),2.3653698999999997
Jan'26,Nykaa E-Retail Limited.-Mum EB2B,Aqualogica,Nykaa SS(fsn),0.36911810000000006
Jan'26,Nykaa E-Retail Limited.-Mum EB2B,Dr. Sheth,Nykaa SS(fsn),0.016780399999999994
Jan'26,Nykaa E-Retail Limited.-Mum EB2B,Mamaearth,Nykaa SS(fsn),11.726388399999994
Jan'26,Nykaa E-Retail Limited.-Mum EB2B,The Derma Co,Nykaa SS(fsn),4.347030700000002
Jan'26,Nykaa E-Retail Limited.-OR EB2B,Aqualogica,Nykaa SS(fsn),0.0824751
Jan'26,Nykaa E-Retail Limited.-OR EB2B,Dr. Sheth,Nykaa SS(fsn),0.13291519999999998
Jan'26,Nykaa E-Retail Limited.-OR EB2B,Mamaearth,Nykaa SS(fsn),11.6017289
Jan'26,Nykaa E-Retail Limited.-OR EB2B,The Derma Co,Nykaa SS(fsn),1.1498213000000002
Jan'26,Nykaa E-Retail Limited.-PB EB2B,Aqualogica,Nykaa SS(fsn),0.22538380000000002
Jan'26,Nykaa E-Retail Limited.-PB EB2B,Dr. Sheth,Nykaa SS(fsn),-0.5012794
Jan'26,Nykaa E-Retail Limited.-PB EB2B,Mamaearth,Nykaa SS(fsn),6.024841999999999
Jan'26,Nykaa E-Retail Limited.-PB EB2B,The Derma Co,Nykaa SS(fsn),2.0978694000000004
Jan'26,Nykaa E-Retail Limited.-TG EB2B,Aqualogica,Nykaa SS(fsn),0.1850449
Jan'26,Nykaa E-Retail Limited.-TG EB2B,Dr. Sheth,Nykaa SS(fsn),0.2126857
Jan'26,Nykaa E-Retail Limited.-TG EB2B,Mamaearth,Nykaa SS(fsn),5.942407899999996
Jan'26,Nykaa E-Retail Limited.-TG EB2B,The Derma Co,Nykaa SS(fsn),0.5456225999999998
Jan'26,Nykaa E-Retail Limited.-TN EB2B,Aqualogica,Nykaa SS(fsn),0.34070149999999993
Jan'26,Nykaa E-Retail Limited.-TN EB2B,Dr. Sheth,Nykaa SS(fsn),0.04524520000000005
Jan'26,Nykaa E-Retail Limited.-TN EB2B,Mamaearth,Nykaa SS(fsn),5.5665931999999945
Jan'26,Nykaa E-Retail Limited.-TN EB2B,The Derma Co,Nykaa SS(fsn),1.8454385000000004
Jan'26,Nykaa E-Retail Limited.-UP-Hapur EB2B,Aqualogica,Nykaa SS(fsn),0.016495100000000002
Jan'26,Nykaa E-Retail Limited.-UP-Hapur EB2B,Dr. Sheth,Nykaa SS(fsn),0.15767810000000002
Jan'26,Nykaa E-Retail Limited.-UP-Hapur EB2B,Mamaearth,Nykaa SS(fsn),2.8333545
Jan'26,Nykaa E-Retail Limited.-UP-Hapur EB2B,The Derma Co,Nykaa SS(fsn),0.8074140000000001
Jan'26,Nykaa E-Retail Limited.-UP-LKW EB2B,Aqualogica,Nykaa SS(fsn),0.21331509999999998
Jan'26,Nykaa E-Retail Limited.-UP-LKW EB2B,Mamaearth,Nykaa SS(fsn),7.246430499999998
Jan'26,Nykaa E-Retail Limited.-UP-LKW EB2B,The Derma Co,Nykaa SS(fsn),2.1613613999999997
Jan'26,Nykaa E-Retail Limited.-WB EB2B,Aqualogica,Nykaa SS(fsn),0.41245969999999993
Jan'26,Nykaa E-Retail Limited.-WB EB2B,Mamaearth,Nykaa SS(fsn),10.85265450000001
Jan'26,Nykaa E-Retail Limited.-WB EB2B,The Derma Co,Nykaa SS(fsn),0.864781
Jan'26,PRAGATI SALES-Apollo,Mamaearth,Apollo Healthco,0.646636
Jan'26,PRAGATI SALES-D-MART,Mamaearth,D-Mart,5.284878600000001
Jan'26,PRAGATI SALES-D-MART,The Derma Co,D-Mart,6.0675156999999995
Jan'26,R.C. Trade Link H&G,Aqualogica,H&G,-0.0941767
Jan'26,R.C. Trade Link H&G,BBlunt,H&G,-0.10353640000000001
Jan'26,R.C. Trade Link H&G,Mamaearth,H&G,-0.6540449
Jan'26,R.C. Trade Link H&G,The Derma Co,H&G,-0.2063778
Jan'26,Reliance Retail Limited Ce08,Aqualogica,Reliance Retail,1.2333056000000002
Jan'26,Reliance Retail Limited Ce08,Mamaearth,Reliance Retail,54.56933190000003
Jan'26,Reliance Retail Limited Ce08,The Derma Co,Reliance Retail,1.188135
Jan'26,Reliance Retail Limited Cf08,Aqualogica,Reliance Retail,0.9555331000000001
Jan'26,Reliance Retail Limited Cf08,BBlunt,Reliance Retail,0.3042772
Jan'26,Reliance Retail Limited Cf08,Mamaearth,Reliance Retail,20.60342229999999
Jan'26,Reliance Retail Limited Cf08,The Derma Co,Reliance Retail,2.2643465
Jan'26,Reliance Retail Limited Fb08,Aqualogica,Reliance Retail,1.4332982
Jan'26,Reliance Retail Limited Fb08,Mamaearth,Reliance Retail,28.401760299999992
Jan'26,Reliance Retail Limited Fb08,The Derma Co,Reliance Retail,0.8949905
Jan'26,Reliance Retail Limited Fd08,Aqualogica,Reliance Retail,0.4777668
Jan'26,Reliance Retail Limited Fd08,Mamaearth,Reliance Retail,3.8454228
Jan'26,Reliance Retail Limited R468,Mamaearth,Reliance Retail,0.7443404000000001
Jan'26,Reliance Retail Limited R701,Aqualogica,Reliance Retail,1.1555286
Jan'26,Reliance Retail Limited R701,Mamaearth,Reliance Retail,37.76520319999999
Jan'26,Reliance Retail Limited R701,The Derma Co,Reliance Retail,1.5945534
Jan'26,Reliance Retail Limited R703,Mamaearth,Reliance Retail,0.5558446
Jan'26,Reliance Retail Limited R801,Aqualogica,Reliance Retail,0.18332919999999997
Jan'26,Reliance Retail Limited R801,Mamaearth,Reliance Retail,51.79316019999999
Jan'26,Reliance Retail Limited R801,The Derma Co,Reliance Retail,1.4812783999999999
Jan'26,Reliance Retail Limited Sc79,Aqualogica,Reliance Retail,0.4777671
Jan'26,Reliance Retail Limited Sc79,Mamaearth,Reliance Retail,13.147842900000006
Jan'26,Reliance Retail Limited Sc79,The Derma Co,Reliance Retail,0.6995632
Jan'26,Reliance Retail Limited_2302,Mamaearth,Reliance Retail,0.8889641
Jan'26,Reliance Retail Limited_2364,Mamaearth,Reliance Retail,0.5112208
Jan'26,Reliance Retail Limited_2995,Mamaearth,Reliance Retail,1.1084406000000002
Jan'26,Reliance Retail Limited_2996,Mamaearth,Reliance Retail,0.8364075000000002
Jan'26,Reliance Retail Limited_3210,Mamaearth,Reliance Retail,0.5973803000000001
Jan'26,Reliance Retail Limited_6209,Mamaearth,Reliance Retail,0.7776035999999998
Jan'26,Reliance Retail Limited_6221,Mamaearth,Reliance Retail,0.4318872
Jan'26,Reliance Retail Limited_6717,Mamaearth,Reliance Retail,0.6657759
Jan'26,Reliance Retail Limited_6719,Mamaearth,Reliance Retail,0.36920280000000005
Jan'26,Reliance Retail Limited_6722,Mamaearth,Reliance Retail,0.6831119999999999
Jan'26,Reliance Retail Limited_6727,Mamaearth,Reliance Retail,1.2058348000000003
Jan'26,Reliance Retail Limited_FR00,Mamaearth,Reliance Retail,0.7041271999999998
Jan'26,Reliance Retail Limited_FR03,Mamaearth,Reliance Retail,0.5847768
Jan'26,Reliance Retail Limited_FR10,Mamaearth,Reliance Retail,0.7329688000000002
Jan'26,Reliance Retail Limited_FR27,Mamaearth,Reliance Retail,1.7556247999999999
Jan'26,Reliance Retail Limited_FR30,Mamaearth,Reliance Retail,0.6996494999999999
Jan'26,Reliance Retail Limited_FR60,Mamaearth,Reliance Retail,0.7999078999999998
Jan'26,Reliance Retail Limited_FR62,Aqualogica,Reliance Retail,0.054601500000000004
Jan'26,Reliance Retail Limited_FR62,BBlunt,Reliance Retail,0.06356479999999999
Jan'26,Reliance Retail Limited_FR62,Mamaearth,Reliance Retail,0.8066812
Jan'26,Reliance Retail Limited_FR62,The Derma Co,Reliance Retail,0.2435729
Jan'26,Reliance Retail Limited_FR64,Mamaearth,Reliance Retail,0.7534029000000001
Jan'26,Reliance Retail Limited_FR76,Aqualogica,Reliance Retail,0.25639700000000004
Jan'26,Reliance Retail Limited_FR76,BBlunt,Reliance Retail,0.1662812
Jan'26,Reliance Retail Limited_FR76,Mamaearth,Reliance Retail,0.6072154999999997
Jan'26,Reliance Retail Limited_FR76,The Derma Co,Reliance Retail,0.6037705
Jan'26,Reliance Retail Limited_Fr87,Aqualogica,Reliance Retail,1.2333045
Jan'26,Reliance Retail Limited_Fr87,Mamaearth,Reliance Retail,44.629581399999985
Jan'26,Reliance Retail Limited_Fr87,The Derma Co,Reliance Retail,1.5789935000000002
Jan'26,Reliance Retail Limited_Fr89,Aqualogica,Reliance Retail,0.1999948
Jan'26,Reliance Retail Limited_Fr89,Mamaearth,Reliance Retail,4.2440641999999995
Jan'26,Reliance Retail Limited_Fr89,The Derma Co,Reliance Retail,0.3087036
Jan'26,Reliance Retail Limited_FRAQ,Mamaearth,Reliance Retail,0.38616770000000006
Jan'26,Reliance Retail Limited_FRAT,Aqualogica,Reliance Retail,0.19350700000000004
Jan'26,Reliance Retail Limited_FRAT,BBlunt,Reliance Retail,0.0305438
Jan'26,Reliance Retail Limited_FRAT,Mamaearth,Reliance Retail,0.7522203999999999
Jan'26,Reliance Retail Limited_FRAT,The Derma Co,Reliance Retail,0.5451836999999998
Jan'26,Reliance Retail Limited_Fraz,Aqualogica,Reliance Retail,0.8777564000000001
Jan'26,Reliance Retail Limited_Fraz,Mamaearth,Reliance Retail,15.603970100000009
Jan'26,Reliance Retail Limited_Fraz,The Derma Co,Reliance Retail,-0.11327399999999997
Jan'26,Reliance Retail Limited_FRBD,Mamaearth,Reliance Retail,0.9220329000000003
Jan'26,Reliance Retail Limited_FRBR,Mamaearth,Reliance Retail,0.686324
Jan'26,Reliance Retail Limited_FRBS,Aqualogica,Reliance Retail,0.0367103
Jan'26,Reliance Retail Limited_FRBS,BBlunt,Reliance Retail,0.0934672
Jan'26,Reliance Retail Limited_FRBS,Mamaearth,Reliance Retail,0.5160494
Jan'26,Reliance Retail Limited_FRBS,The Derma Co,Reliance Retail,1.1377287
Jan'26,Reliance Retail Limited_FRBU,Aqualogica,Reliance Retail,0.062340700000000006
Jan'26,Reliance Retail Limited_FRBU,BBlunt,Reliance Retail,0.0762104
Jan'26,Reliance Retail Limited_FRBU,Mamaearth,Reliance Retail,0.4822976
Jan'26,Reliance Retail Limited_FRBU,The Derma Co,Reliance Retail,2.3765903
Jan'26,Reliance Retail Limited_FRBW,Mamaearth,Reliance Retail,0.5337808
Jan'26,Reliance Retail Limited_FRCG,Mamaearth,Reliance Retail,0.5420671999999999
Jan'26,Reliance Retail Limited_FRCH,Mamaearth,Reliance Retail,0.6417148
Jan'26,Reliance Retail Limited_FRCJ,Mamaearth,Reliance Retail,0.7618684000000001
Jan'26,Reliance Retail Limited_FRCP,Aqualogica,Reliance Retail,0.1255358
Jan'26,Reliance Retail Limited_FRCP,BBlunt,Reliance Retail,0.1422209
Jan'26,Reliance Retail Limited_FRCP,The Derma Co,Reliance Retail,0.28815489999999994
Jan'26,Reliance Retail Limited_FRCQ,Mamaearth,Reliance Retail,0.6858378000000002
Jan'26,Reliance Retail Limited_FRCQ,The Derma Co,Reliance Retail,-0.082093
Jan'26,Reliance Retail Limited_FRCS,Mamaearth,Reliance Retail,0.6345611999999999
Jan'26,Reliance Retail Limited_FRDA,Mamaearth,Reliance Retail,0.8579602000000003
Jan'26,Reliance Retail Limited_FRDB,Aqualogica,Reliance Retail,0.15772250000000002
Jan'26,Reliance Retail Limited_FRDB,BBlunt,Reliance Retail,0.11507730000000001
Jan'26,Reliance Retail Limited_FRDB,Mamaearth,Reliance Retail,0.9198124000000003
Jan'26,Reliance Retail Limited_FRDB,The Derma Co,Reliance Retail,0.35608409999999996
Jan'26,Reliance Retail Limited_FRDI,Mamaearth,Reliance Retail,0.6558991999999998
Jan'26,Reliance Retail Limited_FRDK,Aqualogica,Reliance Retail,0.055535600000000004
Jan'26,Reliance Retail Limited_FRDK,BBlunt,Reliance Retail,0.047808500000000004
Jan'26,Reliance Retail Limited_FRDK,Mamaearth,Reliance Retail,0.8084451999999999
Jan'26,Reliance Retail Limited_FRDK,The Derma Co,Reliance Retail,0.194686
Jan'26,Reliance Retail Limited_FRDL,Aqualogica,Reliance Retail,0.0462748
Jan'26,Reliance Retail Limited_FRDL,BBlunt,Reliance Retail,0.036109199999999994
Jan'26,Reliance Retail Limited_FRDL,Mamaearth,Reliance Retail,0.8514657999999998
Jan'26,Reliance Retail Limited_FRDL,The Derma Co,Reliance Retail,0.2886115000000001
Jan'26,Reliance Retail Limited_FRDP,Mamaearth,Reliance Retail,0.8776320999999998
Jan'26,Reliance Retail Limited_FRDT,Mamaearth,Reliance Retail,0.8100152
Jan'26,Reliance Retail Limited_FREM,Mamaearth,Reliance Retail,0.8814174
Jan'26,Reliance Retail Limited_FRER,Mamaearth,Reliance Retail,0.8697721999999999
Jan'26,Reliance Retail Limited_FREX,Mamaearth,Reliance Retail,0.8977496
Jan'26,Reliance Retail Limited_FRFA,Mamaearth,Reliance Retail,0.8604011
Jan'26,Reliance Retail Limited_FRFD,Mamaearth,Reliance Retail,0.8967407000000002
Jan'26,Reliance Retail Limited_FRFK,Mamaearth,Reliance Retail,0.8173061000000001
Jan'26,Reliance Retail Limited_FRFR,Mamaearth,Reliance Retail,0.9723408000000001
Jan'26,Reliance Retail Limited_FRFU,Mamaearth,Reliance Retail,0.8796338
Jan'26,Reliance Retail Limited_FRFV,Mamaearth,Reliance Retail,0.6595302000000001
Jan'26,Reliance Retail Limited_FRGC,Mamaearth,Reliance Retail,0.7610201999999999
Jan'26,Reliance Retail Limited_FRGF,Mamaearth,Reliance Retail,0.8376607999999999
Jan'26,Reliance Retail Limited_FRGK,Mamaearth,Reliance Retail,1.0420877000000002
Jan'26,Reliance Retail Limited_FRGM,Mamaearth,Reliance Retail,0.5485332999999999
Jan'26,Reliance Retail Limited_FRGW,Mamaearth,Reliance Retail,1.0480701000000001
Jan'26,Reliance Retail Limited_FRHC,Mamaearth,Reliance Retail,0.6741809999999999
Jan'26,Reliance Retail Limited_FRHF,Mamaearth,Reliance Retail,0.6964484999999998
Jan'26,Reliance Retail Limited_FRHM,Mamaearth,Reliance Retail,0.7871608999999999
Jan'26,Reliance Retail Limited_FRHR,Mamaearth,Reliance Retail,0.5170592999999996
Jan'26,RELIANCE RETAIL LIMITED_FRIA,Aqualogica,Reliance Retail,0.5555427000000001
Jan'26,RELIANCE RETAIL LIMITED_FRIA,Mamaearth,Reliance Retail,38.4168745
Jan'26,RELIANCE RETAIL LIMITED_FRIA,The Derma Co,Reliance Retail,0.8794317999999999
Jan'26,Reliance Retail Limited_FRLF,Mamaearth,Reliance Retail,0.6266004000000001
Jan'26,Reliance Retail Limited_S0IX,Aqualogica,Reliance Retail,1.3555224
Jan'26,Reliance Retail Limited_S0IX,Mamaearth,Reliance Retail,23.835847199999993
Jan'26,Reliance Retail Limited_S0IX,The Derma Co,Reliance Retail,1.0904192
Jan'26,Reliance Retail Limited_S0XE,Aqualogica,Reliance Retail,0.9555328
Jan'26,Reliance Retail Limited_S0XE,Mamaearth,Reliance Retail,24.635950799999996
Jan'26,Reliance Retail Limited_S0XE,The Derma Co,Reliance Retail,1.4968380000000001
Jan'26,Reliance Retail Limited_SAHO,Mamaearth,Reliance Retail,5.143036100000002
Jan'26,Reliance Retail Limited_SAHO,The Derma Co,Reliance Retail,0.6018461
Jan'26,Reliance Retail Limited_SAOS,Aqualogica,Reliance Retail,0.9555335
Jan'26,Reliance Retail Limited_SAOS,Mamaearth,Reliance Retail,21.0649919
Jan'26,Reliance Retail Limited_SAOS,The Derma Co,Reliance Retail,0.48857300000000004
Jan'26,Reliance Retail Limited_Sb01,Aqualogica,Reliance Retail,0.6777620999999999
Jan'26,Reliance Retail Limited_Sb01,Mamaearth,Reliance Retail,9.3038804
Jan'26,Reliance Retail Limited_Sb01,The Derma Co,Reliance Retail,0.1954295
Jan'26,Reliance Retail Limited_Sk8I,Aqualogica,Reliance Retail,0.1999957
Jan'26,Reliance Retail Limited_Sk8I,Mamaearth,Reliance Retail,2.0046337999999997
Jan'26,Reliance Retail Limited_Sk8I,The Derma Co,Reliance Retail,0.3087042
Jan'26,Reliance Retail Limited_SL6S,Aqualogica,Reliance Retail,1.6332946
Jan'26,Reliance Retail Limited_SL6S,Mamaearth,Reliance Retail,51.72471079999998
Jan'26,Reliance Retail Limited_SL6S,The Derma Co,Reliance Retail,1.8876960999999999
Jan'26,Reliance Retail Limited_SZ9J,Aqualogica,Reliance Retail,0.2777707
Jan'26,Reliance Retail Limited_SZ9J,Mamaearth,Reliance Retail,8.843692399999998
Jan'26,Reliance Retail Limited_SZ9J,The Derma Co,Reliance Retail,0.5041319000000001
Jan'26,Reliance Retail Limited_T62I,Mamaearth,Reliance Retail,0.7103145
Jan'26,Reliance Retail Limited_T913,Aqualogica,Reliance Retail,0.08610280000000001
Jan'26,Reliance Retail Limited_T913,BBlunt,Reliance Retail,0.071867
Jan'26,Reliance Retail Limited_T913,Mamaearth,Reliance Retail,0.6008263000000001
Jan'26,Reliance Retail Limited_T913,The Derma Co,Reliance Retail,0.16666870000000003
Jan'26,Reliance Retail Limited_T946,Mamaearth,Reliance Retail,0.8552409999999998
Jan'26,Reliance Retail Limited_TB15,Mamaearth,Reliance Retail,0.49552829999999987
Jan'26,Reliance Retail Limited_TDC7,Mamaearth,Reliance Retail,0.8317281
Jan'26,Reliance Retail Limited_TE57,Mamaearth,Reliance Retail,0.9254328000000002
Jan'26,Reliance Retail Limited_TFY8,Mamaearth,Reliance Retail,1.5294021999999994
Jan'26,Reliance Retail Limited_TG87,Mamaearth,Reliance Retail,0.5993465
Jan'26,Reliance Retail Limited_TH94,Mamaearth,Reliance Retail,1.0829526999999999
Jan'26,Reliance Retail Limited_TI77,Mamaearth,Reliance Retail,0.7138329999999998
Jan'26,Reliance Retail Limited_TK48,Mamaearth,Reliance Retail,0.754565
Jan'26,Reliance Retail Limited_TMW7,Mamaearth,Reliance Retail,0.6955290000000001
Jan'26,Reliance Retail Limited_TMZ5,Mamaearth,Reliance Retail,0.5048189999999999
Jan'26,Reliance Retail Limited_TN55,Mamaearth,Reliance Retail,0.5877509999999999
Jan'26,Reliance Retail Limited_TN56,Mamaearth,Reliance Retail,0.6579305
Jan'26,Reliance Retail Limited_TNB7,Mamaearth,Reliance Retail,0.7188542000000001
Jan'26,Reliance Retail Limited_TNC1,Aqualogica,Reliance Retail,0.0941331
Jan'26,Reliance Retail Limited_TNC1,BBlunt,Reliance Retail,0.16442740000000003
Jan'26,Reliance Retail Limited_TNC1,Mamaearth,Reliance Retail,0.9823970000000001
Jan'26,Reliance Retail Limited_TNC1,The Derma Co,Reliance Retail,0.4027444999999999
Jan'26,Reliance Retail Limited_TNC6,Mamaearth,Reliance Retail,1.0598949
Jan'26,Reliance Retail Limited_TNC8,Mamaearth,Reliance Retail,0.6827685999999998
Jan'26,Reliance Retail Limited_TND0,Mamaearth,Reliance Retail,0.7745537999999998
Jan'26,Reliance Retail Limited_TNE3,Mamaearth,Reliance Retail,0.8619483000000003
Jan'26,Reliance Retail Limited_TNP8,Mamaearth,Reliance Retail,0.6935687999999999
Jan'26,Reliance Retail Limited_TO20,Mamaearth,Reliance Retail,0.6992083
Jan'26,Reliance Retail Limited_TOJ6,Mamaearth,Reliance Retail,0.6646545999999999
Jan'26,Reliance Retail Limited_TP05,Mamaearth,Reliance Retail,0.614298
Jan'26,Reliance Retail Limited_TP75,Mamaearth,Reliance Retail,0.7949511999999999
Jan'26,Reliance Retail Limited_TP76,Mamaearth,Reliance Retail,0.7814478000000002
Jan'26,Reliance Retail Limited_TQ21,Mamaearth,Reliance Retail,0.3325024
Jan'26,Reliance Retail Limited_TQ22,Mamaearth,Reliance Retail,0.7004666
Jan'26,Reliance Retail Limited_TU21,Mamaearth,Reliance Retail,0.6707925
Jan'26,Reliance Retail Limited_TW60,Mamaearth,Reliance Retail,0.5392524999999998
Jan'26,Reliance Retail Limited_TY87,Mamaearth,Reliance Retail,0.8998853
Jan'26,Reliance Retail Limited-2949,Mamaearth,Reliance Retail,0.6678928999999999
Jan'26,Reliance Retail Limited-2956,Mamaearth,Reliance Retail,0.5925642
Jan'26,Reliance Retail Limited-2959,Mamaearth,Reliance Retail,0.7680549000000002
Jan'26,Reliance Retail Limited-2985,Mamaearth,Reliance Retail,0.3381575
Jan'26,Reliance Retail Limited-6202,Aqualogica,Reliance Retail,0.035485699999999995
Jan'26,Reliance Retail Limited-6202,BBlunt,Reliance Retail,0.042586599999999995
Jan'26,Reliance Retail Limited-6202,Mamaearth,Reliance Retail,0.6732930000000001
Jan'26,Reliance Retail Limited-6202,The Derma Co,Reliance Retail,0.45246220000000004
Jan'26,Reliance Retail Limited-6205,Aqualogica,Reliance Retail,0.08920209999999999
Jan'26,Reliance Retail Limited-6205,BBlunt,Reliance Retail,0.11479890000000001
Jan'26,Reliance Retail Limited-6205,Mamaearth,Reliance Retail,1.0650214999999998
Jan'26,Reliance Retail Limited-6205,The Derma Co,Reliance Retail,0.4784107
Jan'26,Reliance Retail Limited-6206,Mamaearth,Reliance Retail,0.650798
Jan'26,Reliance Retail Limited-6208,Mamaearth,Reliance Retail,0.7254807999999997
Jan'26,Reliance Retail Limited-6210,Mamaearth,Reliance Retail,0.747319
Jan'26,Reliance Retail Limited-6214,Mamaearth,Reliance Retail,0.6713496999999998
Jan'26,Reliance Retail Limited-6217,Mamaearth,Reliance Retail,0.587773
Jan'26,Reliance Retail Limited-6219,Mamaearth,Reliance Retail,1.0174897999999999
Jan'26,Reliance Retail Limited-6220,Aqualogica,Reliance Retail,0.06604629999999999
Jan'26,Reliance Retail Limited-6220,BBlunt,Reliance Retail,0.0601727
Jan'26,Reliance Retail Limited-6220,Mamaearth,Reliance Retail,0.24375400000000016
Jan'26,Reliance Retail Limited-6220,The Derma Co,Reliance Retail,0.06107200000000002
Jan'26,Reliance Retail Limited-6224,Mamaearth,Reliance Retail,1.3127237
Jan'26,Reliance Retail Limited-6225,Mamaearth,Reliance Retail,0.7272132000000002
Jan'26,Reliance Retail Limited-6239,Aqualogica,Reliance Retail,0.0703831
Jan'26,Reliance Retail Limited-6239,BBlunt,Reliance Retail,0.08084899999999999
Jan'26,Reliance Retail Limited-6239,Mamaearth,Reliance Retail,0.8392282000000001
Jan'26,Reliance Retail Limited-6239,The Derma Co,Reliance Retail,0.30908099999999994
Jan'26,Reliance Retail Limited-6703,Mamaearth,Reliance Retail,0.6441307000000001
Jan'26,Reliance Retail Limited-6705,Mamaearth,Reliance Retail,0.4566815
Jan'26,Reliance Retail Limited-6714,Mamaearth,Reliance Retail,0.5821854
Jan'26,Reliance Retail Limited-6726,Mamaearth,Reliance Retail,0.48445019999999994
Jan'26,Reliance Retail Limited-6728,Mamaearth,Reliance Retail,0.6201344
Jan'26,RELIANCE RETAIL LIMITED-Badli,Aqualogica,Reliance Retail,0.2929158
Jan'26,RELIANCE RETAIL LIMITED-Badli,Mamaearth,Reliance Retail,20.3032382
Jan'26,RELIANCE RETAIL LIMITED-Badli,The Derma Co,Reliance Retail,0.6018475
Jan'26,Reliance Retail Limited-FOC,Aqualogica,Reliance Retail,8.999999999999999e-06
Jan'26,Reliance Retail Limited-FOC,Mamaearth,Reliance Retail,3.0000000000000005e-06
Jan'26,Reliance Retail Limited-FOC,The Derma Co,Reliance Retail,1.1000000000000001e-05
Jan'26,Reliance Retail Limited-FR04,Aqualogica,Reliance Retail,0.17436410000000002
Jan'26,Reliance Retail Limited-FR04,BBlunt,Reliance Retail,0.14004629999999998
Jan'26,Reliance Retail Limited-FR04,Mamaearth,Reliance Retail,1.0181243000000002
Jan'26,Reliance Retail Limited-FR04,The Derma Co,Reliance Retail,0.11967030000000001
Jan'26,Reliance Retail Limited-FR08,Mamaearth,Reliance Retail,0.8185926000000003
Jan'26,Reliance Retail Limited-FR15,Mamaearth,Reliance Retail,0.39509679999999986
Jan'26,Reliance Retail Limited-FR22,Mamaearth,Reliance Retail,0.8314769999999998
Jan'26,Reliance Retail Limited-FR23,Mamaearth,Reliance Retail,0.7162242000000001
Jan'26,Reliance Retail Limited-FR40,Mamaearth,Reliance Retail,0.6160316
