FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,May'25,5109556030.0,8191005160.0,45800.0,Body,,1191006659.0,Reliance Retail Limited-TMI6,8904417315677.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Aloe Vera,Aloe Vera Moisturizing Body Wash 275ml,299.0,3.0,532.12,95.78,897.0,0.3,1313.0,1103448.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1103448.0,0.0053212,MT
FY'25-26,May'25,5109556030.0,8191005160.0,45800.0,Baby,,1191006659.0,Reliance Retail Limited-TMI6,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,149.0,8.0,707.12,127.28,1192.0,0.3,1313.0,1103448.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1103448.0,0.0070712,MT
FY'25-26,May'25,5109556030.0,8191005160.0,45800.0,Face,,1191006659.0,Reliance Retail Limited-TMI6,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,18.0,2872.39,517.03,4842.0,0.2999958694754233,1313.0,1103448.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1103448.0,0.0287239,MT
FY'25-26,May'25,5109556030.0,8191005160.0,45800.0,Face,,1191006659.0,Reliance Retail Limited-TMI6,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,14.0,3313.76,596.47,5586.0,0.2999946294307195,1313.0,1103448.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1103448.0,0.0331376,MT
FY'25-26,May'25,5109556030.0,8191005160.0,45800.0,Face,,1191006659.0,Reliance Retail Limited-TMI6,8906087778240.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,99.0,13.0,763.48,137.42,1287.0,0.3,1313.0,1103448.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1103448.0,0.0076348,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,269.0,24.0,3829.83,689.37,6456.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0382983,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Colour,,1191006661.0,Reliance Retail Limited-FRAU,8906087779421.0,108.0,BBLUNT,Creme Hair Colour,Hair Colour,Creme Hair Colour,Salon Secret,Salon Secret High Shine Cr̬me Hair Colour Chocolate Dark Brown 108 g,225.0,8.0,1113.56,200.44,1800.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0111355999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Baby,,1191006661.0,Reliance Retail Limited-FRAU,8906087770640.0,24.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Natural Mosquito Repellent Patches 24pcs,249.0,6.0,886.27,159.53,1494.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0088627,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417314267.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,499.0,6.0,1776.1,319.7,2994.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.017761,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Fragrances,,1191006661.0,Reliance Retail Limited-FRAU,8904417316094.0,30.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME EAU DE PAERFUM Set of 2 MAN,599.0,2.0,406.1,73.1,1198.0,0.6,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.004061,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087778455.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,269.0,10.0,1595.76,287.24,2690.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0159576,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417302578.0,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin C,5% Vitamin C Oil Free Moisturizer,349.0,4.0,863.63,155.45,1396.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0086363,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,20.0,4733.78,852.1,7980.0,0.3000150375939849,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0473378,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087772057.0,20.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,20% Vitamin C Serum 20 ml,899.0,2.0,1112.32,200.22,1798.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0111232,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Body,,1191006661.0,Reliance Retail Limited-FRAU,8904417315677.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Aloe Vera,Aloe Vera Moisturizing Body Wash 275ml,299.0,2.0,354.75,63.86,598.0,0.2999832775919732,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0035475,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087773849.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% SALICYLIC ACID SERUM 30 ml,499.0,12.0,3704.44,666.8,5988.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0370444,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417314380.0,30.0,Aqualogica,Sun Care,Face,Sun Care,Glow+,Glow+ Dewy Sunscreen 30g,299.0,6.0,1109.85,199.77,1794.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0110984999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Body,,1191006661.0,Reliance Retail Limited-FRAU,8904417317701.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,ME Charcoal Moisturizing Body Wash 500 ml,599.0,3.0,1066.02,191.88,1797.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0106602,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Styling Products,,1191006661.0,Reliance Retail Limited-FRAU,8906087779506.0,300.0,BBLUNT,Hair Spray,Styling Products,Hair Spray,Hot Shot,Hot Shot Hold Spray 300 ml,599.0,6.0,2223.41,400.21,3594.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0222341,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair,,1191006661.0,Reliance Retail Limited-FRAU,8906087771685.0,200.0,Mamaearth,Others,Hair,Hair Mask,Onion,Mama Earth Onion Hair Mask 200 ML,599.0,6.0,2132.03,383.77,3594.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0213203,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Fragrances,,1191006661.0,Reliance Retail Limited-FRAU,8904417315691.0,60.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,Mamaearth EAU DE PARFUM set of 4,849.0,7.0,2014.58,362.62,5943.0,0.6000000000000001,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0201458,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417308570.0,80.0,Aqualogica,Sun Care,Face,Sun Care,Radiance+,Radiance+ Dewy Sunscreen 80g,599.0,6.0,2223.41,400.21,3594.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0222341,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Care,,1191006661.0,Reliance Retail Limited-FRAU,8904417303292.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Hair Fall,Hair Fall Control Conditioner 250 g,399.0,7.0,1727.87,311.02,2793.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0172786999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087776024.0,50.0,The Derma Co.,Others,Face,Moisturisers,Salicylic Acid,1% Salicylic Acid Oil-Free Face Moisturizer,349.0,5.0,1079.53,194.32,1745.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0107952999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Baby,,1191006661.0,Reliance Retail Limited-FRAU,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,6.0,1420.17,255.63,2394.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0142017,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,6.0,2409.0,433.62,3894.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.02409,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Colour,,1191006661.0,Reliance Retail Limited-FRAU,8904417302066.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5MIN Shampoo HC - Natural Black20ML*5,299.0,6.0,1109.85,199.77,1794.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0110984999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417312997.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Beetroot,Beetroot Hydraful Essence Serum 50 ml,499.0,3.0,888.05,159.85,1497.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0088805,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087778042.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,Pore Minimizing Face Serum,599.0,4.0,1482.27,266.81,2396.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0148227,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417308440.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Illuminate+,Illuminate+ Smoothie Face Wash 100ml,249.0,6.0,924.25,166.37,1494.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0092425,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417308587.0,80.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 80g,599.0,6.0,2223.41,400.21,3594.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0222341,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Styling Products,,1191006661.0,Reliance Retail Limited-FRAU,8906087779490.0,150.0,BBLUNT,Hair Spray,Styling Products,Hair Spray,Hot Shot,Hot Shot Heat Protection Hair Mist 150 ml,499.0,8.0,2469.63,444.53,3992.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0246963,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Care,,1191006661.0,Reliance Retail Limited-FRAU,8904417302745.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Intense Moisture,Intense Moisture Conditioner 250 g,399.0,4.0,987.36,177.72,1596.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0098736,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417308501.0,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm,329.0,6.0,1221.2,219.82,1974.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.012212,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Colour,,1191006661.0,Reliance Retail Limited-FRAU,8904417302073.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),299.0,4.0,739.9,133.18,1196.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.007399,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair,,1191006661.0,Reliance Retail Limited-FRAU,8906087772491.0,250.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth & Hair Fall Control 250ml,599.0,11.0,3908.73,703.57,6589.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0390873,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417306514.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Detan+,Detan+ Smoothie Face Wash,249.0,8.0,1232.34,221.82,1992.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0123234,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Care,,1191006661.0,Reliance Retail Limited-FRAU,8904417303285.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Hair Fall,Hair Fall Control Shampoo 300 ml,399.0,14.0,3455.75,622.04,5586.0,0.2699982098102399,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0345575,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,6.0,1420.17,255.63,2394.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0142017,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417312133.0,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Moisturizer 50 ml,349.0,6.0,1242.2,223.6,2094.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.012422,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087775607.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 30ml,649.0,8.0,3212.0,578.16,5192.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.03212,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair,,1191006661.0,Reliance Retail Limited-FRAU,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,4.0,828.14,149.07,1396.0,0.2999928366762178,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0082814,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417307146.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% Salicylic Acid Face Serum 10 ml,249.0,4.0,616.17,110.91,996.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0061617,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Colour,,1191006661.0,Reliance Retail Limited-FRAU,8906087779445.0,108.0,BBLUNT,Creme Hair Colour,Hair Colour,Creme Hair Colour,Salon Secret,Salon Secret High Shine Cr̬me Hair Colour Honey Light Gloden Brown 108 g,225.0,4.0,556.78,100.22,900.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0055677999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Body,,1191006661.0,Reliance Retail Limited-FRAU,8904417315622.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,Charcoal Moisturizing Body Wash 275ml,299.0,1.0,177.37,31.93,299.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0017737,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,14.0,2156.59,388.19,3486.0,0.2699999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0215659,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Care,,1191006661.0,Reliance Retail Limited-FRAU,8904417305098.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Anti Dandruff,Anti-Dandruff Shampoo 300 ml,399.0,8.0,1974.71,355.45,3192.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0197471,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,6.0,1135.42,204.38,1914.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0113542,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,399.0,18.0,4260.5,766.89,7182.0,0.3000013923698134,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.042605,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,11.0,4076.25,733.73,6589.0,0.2699984823190166,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0407625,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Colour,,1191006661.0,Reliance Retail Limited-FRAU,8904417302066.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5MIN Shampoo HC - Natural Black20ML*5,299.0,1.0,184.97,33.29,299.0,0.2700334448160535,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0018497,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Body,,1191006661.0,Reliance Retail Limited-FRAU,8906087771746.0,150.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,Aloe Turmeric Gel for Skin & Hair 150ml,249.0,4.0,590.85,106.35,996.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0059085,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Baby,,1191006661.0,Reliance Retail Limited-FRAU,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),249.0,7.0,1033.98,186.12,1743.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0103398,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417307146.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% Salicylic Acid Face Serum 10 ml,249.0,10.0,1540.42,277.28,2490.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0154042,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417306521.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Sali-Cinamide,Sali-Cinamide Anti-Acne Serum,599.0,1.0,370.57,66.7,599.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0037057,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417309188.0,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Oily Skin Cleanser,299.0,18.0,3329.54,599.32,5382.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0332954,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417306576.0,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,Sali-Cinamide Anti-Acne Face Wash,249.0,8.0,1232.34,221.82,1992.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0123234,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417311297.0,100.0,The Derma Co.,Others,Face,Moisturisers,Propylene Glycol,5% Propylene Oil Free Moisturizer,329.0,5.0,1017.67,183.18,1645.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0101767,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417307481.0,100.0,Aqualogica,Others,Face,Moisturisers,Illuminate+,Illuminate+ Oil Free Moisturizer 100g,399.0,5.0,1234.19,222.15,1995.0,0.2700050125313282,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0123419,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Baby,,1191006661.0,Reliance Retail Limited-FRAU,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,7.0,2072.12,372.98,3493.0,0.3,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0207212,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Hair Colour,,1191006661.0,Reliance Retail Limited-FRAU,8906087779438.0,108.0,BBLUNT,Creme Hair Colour,Hair Colour,Creme Hair Colour,Salon Secret,Salon Secret High Shine Cr̬me Hair Colour Coffee Natural Brown 108 g,225.0,8.0,1113.56,200.44,1800.0,0.27,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0111355999999999,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Face,,1191006661.0,Reliance Retail Limited-FRAU,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,399.0,8.0,1893.56,340.84,3192.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0189356,MT
FY'25-26,May'25,5109556032.0,8191005162.0,45800.0,Baby,,1191006661.0,Reliance Retail Limited-FRAU,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,149.0,12.0,1060.68,190.92,1788.0,0.2999999999999999,1313.0,1102466.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1102466.0,0.0106068,MT
