FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Body,10100160.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087773795.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Body Lotion 400ml,449.0,-18.0,-4447.84,-800.61,-8082.0,0.3506000989853997,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0444784,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100178.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087774600.0,50.0,Mamaearth,Others,Face,Face Cream,Retinol,Mamaearth Retinol Night Cream 50 gm,699.0,-11.0,-4231.56,-761.68,-7689.0,0.3505995578098582,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0423156,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100090.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771982.0,20.0,Mamaearth,Others,Face,Under Eye Care,Solution Oriented,Bye Bye Dark Circles Eye Cream with Cucumber & Peptides for Dark Circles Ã¯Â¿Â½ 20ml,399.0,-33.0,-7246.32,-1304.34,-13167.0,0.35059922533606747,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.07246319999999999,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100252.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087776628.0,50.0,Mamaearth,Others,Face,Face Cream,Ubtan,Ubtan Day Cream 50 g,599.0,-15.0,-4944.81,-890.06,-8985.0,0.3505987757373399,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0494481,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Body,10100238.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087776338.0,375.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Nourishing Bathing Soap (4+1 Free) (75g*5),266.0,-12.0,-1974.17,-98.71,-3192.0,0.35060150375939847,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0197417,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Body,10100641.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087779254.0,300.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Sunscreen Body Lotion 300 ml,399.0,-5.0,-1097.92,-197.63,-1995.0,0.35060150375939836,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.010979200000000001,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100618.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,-2.0,-296.08,-53.29,-538.0,0.3506133828996283,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0029608,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100200.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,-1.0,-175.56,-31.6,-319.0,0.3505956112852665,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0017556,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100117.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772583.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Coco,CoCo Face Wash with Coffee & Cocoa for Skin Awakening Ã¯Â¿Â½ 100ml,269.0,-2.0,-296.08,-53.29,-538.0,0.3506133828996283,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0029608,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Body,10101274.0,1062027417.0,SC BUSINESS COMBINE_MT,8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,-6.0,-1647.71,-296.59,-2994.0,0.35060120240480963,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0164771,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100117.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772583.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Coco,CoCo Face Wash with Coffee & Cocoa for Skin Awakening Ã¯Â¿Â½ 100ml,269.0,-8.0,-1184.33,-213.18,-2152.0,0.35059944237918217,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0118433,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100998.0,1062027417.0,SC BUSINESS COMBINE_MT,8904417307764.0,150.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,Rosemary Hair Growth Oil 150ml,372.0,-11.0,-2530.8,-126.54,-4092.0,0.35060117302052785,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.025308,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100309.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087778165.0,30.0,Mamaearth,Others,Face,Face Cream,Solution Oriented,Bye Bye Wrinkles Face Cream 30 g,419.0,-16.0,-3689.47,-664.1,-6704.0,0.3506011336515513,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.036894699999999996,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100081.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771852.0,250.0,Mamaearth,Others,Hair,Conditioner,Tea Tree,Tea Tree Conditioner with Tea Tree & Ginger Oil for Dandruff Free Hair 250ml,349.0,-8.0,-1536.54,-276.58,-2792.0,0.3506017191977078,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0153654,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Body,10100071.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771746.0,150.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,Aloe Turmeric Gel for Skin & Hair 150ml,249.0,-21.0,-2877.72,-517.99,-5229.0,0.35060049722700326,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0287772,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100605.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087778585.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Henna,Henna Shampoo 250 ml,310.0,-13.0,-2492.46,-124.62,-4030.0,0.3506004962779157,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0249246,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Baby,10100043.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087770893.0,100.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 100 ml,125.0,-11.0,-756.71,-136.21,-1375.0,0.35060363636363634,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0075671,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100083.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771883.0,150.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil for Hair Regrowth and Hair Fall Control with Redensyl 150ml,372.0,-4.0,-920.3,-46.02,-1488.0,0.35059139784946236,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.009203,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100154.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087773535.0,250.0,Mamaearth,Others,Face,Face Masks,Vitamin C,Vitamin C Bamboo Sheet Mask,149.0,-4.0,-328.0,-59.04,-596.0,0.3506040268456375,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.00328,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100742.0,1062027417.0,SC BUSINESS COMBINE_MT,8904417301953.0,400.0,Mamaearth,Others,Face,Cold Cream,Vitamin C,Vitamin C Nourishing Cold Cream 200 g*2,698.0,-21.0,-8066.88,-1452.04,-14658.0,0.35059899031245734,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0806688,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100087.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771944.0,30.0,Mamaearth,Others,Face,Face Cream,Solution Oriented,Bye Bye Blemishes Face Cream for Reducing Pigmentation & Blemishes with Mulberry Extract & Vitamin C Ã¯Â¿Â½ 30ml,471.0,-17.0,-4406.57,-793.18,-8007.0,0.3505994754589734,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0440657,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100130.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087773016.0,50.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Face Cream with Vitamin C & SPF 20 for Skin Illumination Ã¯Â¿Â½ 50g,599.0,-13.0,-4285.49,-771.39,-7787.0,0.3505997174778477,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.042854899999999994,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100115.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772569.0,100.0,Mamaearth,Others,Face,Face Masks,Vitamin C,Vitamin C Sleeping Mask with Aloe Vera for Skin Illumination - 100 g,599.0,-15.0,-4944.81,-890.06,-8985.0,0.3505987757373399,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0494481,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Baby,10100029.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087770558.0,150.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder for Babies 150gm,199.0,-69.0,-7556.71,-1360.21,-13731.0,0.35059937367999416,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0755671,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100099.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,-1.0,-329.65,-16.48,-533.0,0.3506003752345216,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0032965,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Baby,10100026.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132.0,-4.0,-326.55,-16.33,-528.0,0.3506060606060606,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0032655,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Baby,10100168.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087774020.0,375.0,Mamaearth,Baby,Baby,Kids Soap,Solution Oriented,Nourishing Bathing Bar For Kids Ã¯Â¿Â½ 75gx5,444.0,-18.0,-4942.86,-247.14,-7992.0,0.3506006006006006,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.049428599999999996,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100100.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772279.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric Ã¯Â¿Â½ 30 gm,599.0,-56.0,-18460.73,-3322.91,-33544.0,0.35059503935129976,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.1846073,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100193.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,310.0,-21.0,-4026.28,-201.31,-6510.0,0.3506006144393241,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0402628,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100106.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772477.0,100.0,Mamaearth,Others,Face,Face Scrub,Charcoal,Charcoal Face Scrub For Oily Skin & Normal skin with Charcoal & Walnut for Deep Exfoliation Ã¯Â¿Â½ 100g,349.0,-2.0,-384.14,-69.15,-698.0,0.3505873925501434,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0038414,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Body,10100162.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087773818.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Ubtan,Ubtan Body Lotion 400ml,449.0,-37.0,-9142.79,-1645.7,-16613.0,0.35059953048817183,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0914279,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100201.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087775539.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aqua,Aqua Glow Face Wash 100 ml,399.0,-15.0,-3293.78,-592.88,-5985.0,0.35059983291562236,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0329378,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100273.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087777199.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Almond,Almond Shampoo 250 ml,310.0,-11.0,-2109.0,-105.45,-3410.0,0.35060117302052796,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.02109,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100254.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087776734.0,50.0,Mamaearth,Others,Face,Face Cream,Ubtan,Ubtan Night Cream 50 g,599.0,-10.0,-3296.53,-593.38,-5990.0,0.3505993322203672,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0329653,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100034.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087770664.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,Tea Tree Facewash for acne & pimples 100ml,285.0,-4.0,-627.39,-112.93,-1140.0,0.35059649122807024,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0062739,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Baby,10100003.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087770046.0,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249.0,-6.0,-822.2,-148.0,-1494.0,0.35060240963855416,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.008222,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100750.0,1062027417.0,SC BUSINESS COMBINE_MT,8904417302318.0,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399.0,-17.0,-3732.95,-671.93,-6783.0,0.3506000294854784,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0373295,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100129.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772941.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Aloe Vera,HydraGel Indian Sunscreen with Aloe Vera & Raspberry for Sun Protection - 50 g,399.0,-5.0,-1097.92,-197.63,-1995.0,0.35060150375939836,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.010979200000000001,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100077.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,-9.0,-1728.62,-311.15,-3141.0,0.35059853549824893,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.017286199999999998,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Baby,10100113.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772545.0,200.0,Mamaearth,Baby,Baby,Hair Oil,Solution Oriented,ME Baby Nourishing Hair Oil 200 ml,355.0,-31.0,-6806.34,-340.32,-11005.0,0.3505988187187642,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0680634,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100107.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772484.0,200.0,Mamaearth,Others,Face,Face Toner,Vitamin C,Vitamin C Face Toner with Vitamin C & Cucumber for Pore Tightening 200 ml,399.0,-28.0,-6148.4,-1106.71,-11172.0,0.3505988184747584,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.061484,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100081.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087771852.0,250.0,Mamaearth,Others,Hair,Conditioner,Tea Tree,Tea Tree Conditioner with Tea Tree & Ginger Oil for Dandruff Free Hair 250ml,349.0,-3.0,-576.2,-103.72,-1047.0,0.35060171919770766,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.005762000000000001,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100193.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,310.0,-24.0,-4601.47,-230.07,-7440.0,0.35059946236559136,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.046014700000000006,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100618.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,-11.0,-1628.45,-293.12,-2959.0,0.3506015545792497,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0162845,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100117.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772583.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Coco,CoCo Face Wash with Coffee & Cocoa for Skin Awakening Ã¯Â¿Â½ 100ml,269.0,-6.0,-888.25,-159.89,-1614.0,0.3505947955390335,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0088825,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100215.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087775836.0,200.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner 200 ml,249.0,-3.0,-411.1,-74.0,-747.0,0.35060240963855416,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.004111,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100105.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,-4.0,-768.27,-138.29,-1396.0,0.3506017191977078,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0076827,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100121.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,269.0,-4.0,-592.16,-106.59,-1076.0,0.35060408921933084,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0059216,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100253.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087776635.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Cleansing Milk 100 ml,349.0,-10.0,-1920.69,-345.72,-3490.0,0.3505988538681949,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0192069,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100033.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,-3.0,-444.13,-79.94,-807.0,0.3505947955390335,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0044413,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100744.0,1062027417.0,SC BUSINESS COMBINE_MT,8904417301762.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249.0,-18.0,-2466.62,-443.99,-4482.0,0.35060017849174485,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0246662,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100219.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087776000.0,100.0,Mamaearth,Moisturisers,Face,Moisturisers,Aqua,Aqua Glow Gel Face Moisturizer 100 ml,699.0,-5.0,-1923.43,-346.22,-3495.0,0.3506008583690987,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0192343,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Hair,10100124.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772897.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Bhringamla,BhringAmla Shampoo with Bhringraj & Amla for Intense Hair Treatment Ã¯Â¿Â½ 250 ml,310.0,-10.0,-1917.28,-95.86,-3100.0,0.3506,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0191728,MT
FY'26-27,Apr'26,RTV_298331947,8062026482.0,46142.0,Face,10100100.0,1062027417.0,SC BUSINESS COMBINE_MT,8906087772279.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric Ã¯Â¿Â½ 30 gm,599.0,-7.0,-2307.57,-415.36,-4193.0,0.35060100166944896,1317.0,1101657.0,MRN,Dist.,East,Northeast,SC BUSINESS COMBINE_MT,V-Mart/GNRC/Sohum/Salasar,,1101657.0,-0.0230757,MT
