FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Hair,,1271016180.0,Reliance Retail Limited_T62I,8906087772170.0,400.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,559.0,5.0,1658.03,298.45,2795.0,0.30000715563506264,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0165803,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Face,,1271016180.0,Reliance Retail Limited_T62I,8904417312997.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Beetroot,Beetroot Hydraful Essence Serum 50 ml,499.0,2.0,592.02,106.57,998.0,0.30001002004008026,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0059202,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Face,,1271016180.0,Reliance Retail Limited_T62I,8904417314267.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,499.0,2.0,592.02,106.57,998.0,0.30001002004008026,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0059202,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Face,,1271016180.0,Reliance Retail Limited_T62I,8906087778455.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,269.0,2.0,319.15,57.45,538.0,0.30000000000000004,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0031915,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Hair,,1271016180.0,Reliance Retail Limited_T62I,8906087771685.0,200.0,Mamaearth,Others,Hair,Hair Mask,Onion,Mama Earth Onion Hair Mask 200 ML,599.0,1.0,355.34,63.96,599.0,0.30000000000000004,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0035534,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Baby,,1271016180.0,Reliance Retail Limited_T62I,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,1.0,296.02,53.28,499.0,0.30000000000000004,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0029601999999999996,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Fragrances,,1271016180.0,Reliance Retail Limited_T62I,8904417315493.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Woods Eau De Parfum,899.0,6.0,1828.44,329.12,5394.0,0.6000074156470152,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0182844,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Face,,1271016180.0,Reliance Retail Limited_T62I,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,5.0,1183.45,213.02,1995.0,0.30001503759398496,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.011834500000000001,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Face,,1271016180.0,Reliance Retail Limited_T62I,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,3.0,478.72,86.17,807.0,0.30001239157372983,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0047872,MT
FY'25-26,Jul'25,5110436377.0,8271014727.0,45865.0,Baby,,1271016180.0,Reliance Retail Limited_T62I,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,1.0,236.69,42.6,399.0,0.30002506265664153,1315.0,1102647.0,Sales,Direct,West,CG,Reliance Retail Limited,Reliance Retail Limited,T62I,1102647.0,0.0023669,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Fragrances,,1271016151.0,Reliance Retail Limited_6209,8904417315691.0,60.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,Mamaearth EAU DE PARFUM set of 4,849.0,2.0,575.6,103.6,1698.0,0.6,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.005756,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8904417301762.0,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249.0,1.0,147.71,26.58,249.0,0.3000401606425702,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0014771,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,399.0,6.0,1420.18,255.64,2394.0,0.29999164578111936,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0142018,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Hair,,1271016151.0,Reliance Retail Limited_6209,8906087771845.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Tea Tree,Tea Tree Shampoo for Dandruff Free Hair - 250ml,349.0,6.0,1242.21,223.6,2094.0,0.29999522445081184,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0124221,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,449.0,1.0,266.36,47.94,449.0,0.29999999999999993,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0026636000000000003,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Hair,,1271016151.0,Reliance Retail Limited_6209,8906087772170.0,400.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,559.0,2.0,663.23,119.38,1118.0,0.2999910554561718,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0066323,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,2.0,473.39,85.22,798.0,0.29998746867167914,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0047339,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Fragrances,,1271016151.0,Reliance Retail Limited_6209,8904417315516.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Sunset Eau De Parfum,899.0,4.0,1218.99,219.42,3596.0,0.5999972191323693,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0121899,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Baby,,1271016151.0,Reliance Retail Limited_6209,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),249.0,2.0,295.42,53.18,498.0,0.29999999999999993,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0029542,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Fragrances,,1271016151.0,Reliance Retail Limited_6209,8904417315493.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Woods Eau De Parfum,899.0,6.0,1828.51,329.12,5394.0,0.5999944382647386,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0182851,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,1.0,236.69,42.6,399.0,0.30002506265664153,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0023669,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,6.0,1135.43,204.38,1914.0,0.29999477533960295,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.011354300000000001,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8906087778455.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,269.0,3.0,478.73,86.18,807.0,0.29998760842627004,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0047873,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Fragrances,,1271016151.0,Reliance Retail Limited_6209,8904417315509.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Valley Eau De Parfum,899.0,1.0,304.75,54.86,899.0,0.5999888765294772,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0030475,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Face,,1271016151.0,Reliance Retail Limited_6209,8904417312171.0,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249.0,3.0,443.14,79.76,747.0,0.30000000000000004,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0044314,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Hair,,1271016151.0,Reliance Retail Limited_6209,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,4.0,828.15,149.06,1396.0,0.2999928366762178,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.008281499999999999,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Fragrances,,1271016151.0,Reliance Retail Limited_6209,8904417315301.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Waves Eau De Parfum,899.0,2.0,609.5,109.7,1798.0,0.6,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.006095,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Fragrances,,1271016151.0,Reliance Retail Limited_6209,8904417316094.0,30.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME EAU DE PAERFUM Set of 2 MAN,599.0,1.0,203.05,36.54,599.0,0.6000166944908181,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.0020305,MT
FY'25-26,Jul'25,5110458000.0,8271014728.0,45865.0,Body,,1271016151.0,Reliance Retail Limited_6209,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,4.0,709.5,127.7,1196.0,0.29999999999999993,1315.0,1102645.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6209.0,1102645.0,0.007095,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Face,,1271016153.0,Reliance Retail Limited_6719,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,1.0,236.68,42.6,399.0,0.3000501253132831,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0023668,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Baby,,1271016153.0,Reliance Retail Limited_6719,8906087770527.0,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,149.0,6.0,530.31,95.46,894.0,0.30003355704697987,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0053031,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Fragrances,,1271016153.0,Reliance Retail Limited_6719,8904417316094.0,30.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME EAU DE PAERFUM Set of 2 MAN,599.0,1.0,203.04,36.54,599.0,0.600033388981636,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0020304,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Hair,,1271016153.0,Reliance Retail Limited_6719,8906087772170.0,400.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,559.0,1.0,331.59,59.68,559.0,0.30005366726296967,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0033158999999999997,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Baby,,1271016153.0,Reliance Retail Limited_6719,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),249.0,5.0,738.52,132.94,1245.0,0.30003212851405625,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0073852,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Face,,1271016153.0,Reliance Retail Limited_6719,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,449.0,3.0,799.03,143.84,1347.0,0.300022271714922,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0079903,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Hair,,1271016153.0,Reliance Retail Limited_6719,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,5.0,1035.12,186.34,1745.0,0.3000229226361033,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0103512,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Hair,,1271016153.0,Reliance Retail Limited_6719,8906087771845.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Tea Tree,Tea Tree Shampoo for Dandruff Free Hair - 250ml,349.0,6.0,1242.17,223.6,2094.0,0.30001432664756444,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0124217,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Face,,1271016153.0,Reliance Retail Limited_6719,8904417306439.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,269.0,7.0,1116.97,201.06,1883.0,0.3000371747211896,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0111697,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Fragrances,,1271016153.0,Reliance Retail Limited_6719,8904417315509.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Valley Eau De Parfum,899.0,1.0,304.73,54.86,899.0,0.6000111234705228,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0030473,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Face,,1271016153.0,Reliance Retail Limited_6719,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,6.0,1135.36,204.38,1914.0,0.3000313479623825,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.011353599999999998,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Fragrances,,1271016153.0,Reliance Retail Limited_6719,8904417315301.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Waves Eau De Parfum,899.0,1.0,304.73,54.86,899.0,0.6000111234705228,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0030473,MT
FY'25-26,Jul'25,5110458002.0,8271014729.0,45865.0,Fragrances,,1271016153.0,Reliance Retail Limited_6719,8904417315493.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Woods Eau De Parfum,899.0,1.0,304.73,54.86,899.0,0.6000111234705228,1315.0,1102646.0,Sales,Direct,West,Maharashtra,Reliance Retail Limited,Reliance Retail Limited,6719.0,1102646.0,0.0030473,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8904417312867.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399.0,2.0,473.4,85.22,798.0,0.29997493734335834,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0047339999999999995,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Baby,,1271016154.0,Reliance Retail Limited_FR03,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),249.0,4.0,590.86,106.36,996.0,0.29997991967871485,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0059086,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Hair,,1271016154.0,Reliance Retail Limited_FR03,8906087771845.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Tea Tree,Tea Tree Shampoo for Dandruff Free Hair - 250ml,349.0,6.0,1242.23,223.6,2094.0,0.29998567335243553,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0124223,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Hair,,1271016154.0,Reliance Retail Limited_FR03,8906087772170.0,400.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 400ml,559.0,4.0,1326.47,238.76,2236.0,0.29998658318425764,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0132647,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Hair,,1271016154.0,Reliance Retail Limited_FR03,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,5.0,1035.19,186.34,1745.0,0.29998280802292265,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0103519,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Fragrances,,1271016154.0,Reliance Retail Limited_FR03,8904417315509.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Valley Eau De Parfum,899.0,4.0,1219.01,219.42,3596.0,0.5999916573971078,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0121901,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,399.0,7.0,1656.89,298.24,2793.0,0.29998925886143923,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0165689,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8904417312171.0,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249.0,1.0,147.71,26.58,249.0,0.3000401606425702,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0014771,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8904417312133.0,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Moisturizer 50 ml,349.0,2.0,414.08,74.54,698.0,0.299971346704871,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0041408,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Baby,,1271016154.0,Reliance Retail Limited_FR03,8906087770459.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499.0,5.0,1480.11,266.42,2495.0,0.29998797595190385,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0148011,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Fragrances,,1271016154.0,Reliance Retail Limited_FR03,8904417315516.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Sunset Eau De Parfum,899.0,1.0,304.76,54.86,899.0,0.5999777530589544,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0030475999999999997,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Body,,1271016154.0,Reliance Retail Limited_FR03,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,2.0,354.76,63.86,598.0,0.29996655518394644,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0035475999999999997,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Hair,,1271016154.0,Reliance Retail Limited_FR03,8906087771685.0,200.0,Mamaearth,Others,Hair,Hair Mask,Onion,Mama Earth Onion Hair Mask 200 ML,599.0,1.0,355.35,63.96,599.0,0.29998330550918195,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0035535000000000002,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Baby,,1271016154.0,Reliance Retail Limited_FR03,8904417313673.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399.0,1.0,236.7,42.6,399.0,0.29999999999999993,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0023669999999999997,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Fragrances,,1271016154.0,Reliance Retail Limited_FR03,8904417315493.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Woods Eau De Parfum,899.0,1.0,304.76,54.86,899.0,0.5999777530589544,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0030475999999999997,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8906087775546.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319.0,6.0,1135.44,204.38,1914.0,0.29998955067920574,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0113544,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Body,,1271016154.0,Reliance Retail Limited_FR03,8904417315622.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,Charcoal Moisturizing Body Wash 275ml,299.0,2.0,354.76,63.86,598.0,0.29996655518394644,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0035475999999999997,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,2.0,473.4,85.22,798.0,0.29997493734335834,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0047339999999999995,MT
FY'25-26,Jul'25,5110458004.0,8271014730.0,45865.0,Face,,1271016154.0,Reliance Retail Limited_FR03,8906087778455.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,269.0,3.0,478.74,86.18,807.0,0.29997521685254014,1315.0,1102660.0,Sales,Direct,West,Mumbai,Reliance Retail Limited,Reliance Retail Limited,FR03,1102660.0,0.0047874,MT
