FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8906087775546,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319,6,1135.4,204.38,1914,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417319927,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Aloe Vera,ME Aloe Refresh Hydrating Light Gel Moisturizer 200 G,599,4,878.17,158.08,2396,0.5675,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417311440,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399,5,1183.45,213.02,1995,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417319910,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Gel Moisturizer 200 G,499,4,1184.05,213.14,1996,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417311501,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499,6,1776.08,319.7,2994,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417305050,250.0,Mamaearth,Others,Hair,Conditioner,Lemon,Lemon Anti-Dandruff Conditioner 250 ml,349,2,414.06,74.54,698,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417320527,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499,5,1480.05,266.42,2495,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417313673,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399,6,1420.15,255.64,2394,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417300659,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),221,5,736.66,36.84,1105,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8906087778455,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,285,5,845.33,152.16,1425,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8906087773511,250.0,Mamaearth,Others,Face,Face Masks,Rice,Rice Bamboo Sheet Mask,149,4,214.66,38.64,596,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8904417302608,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399,3,710.07,127.82,1197,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102662,Reliance Retail Limited_TMW7,8906087779216,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319,6,1135.4,204.38,1914,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269,5,797.88,143.62,1345,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417302608,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399,6,1420.17,255.64,2394,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417314267,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,599,5,1480.08,266.42,2995,0.4169,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417320527,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499,6,1776.15,319.7,2994,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417318357,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Rich Moisturizing Cream 200 g,449,4,1065.42,191.78,1796,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417313673,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399,3,710.08,127.82,1197,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417319873,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful Light Gel Moisturizer 200 G,499,4,1184.07,213.14,1996,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087770527,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132,3,264.0,13.2,396,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417315622,275.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,Charcoal Moisturizing Body Wash 275ml,299,6,1064.24,191.56,1794,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417318746,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Oil Balance Face Wash 150 ml,449,6,1598.14,287.66,2694,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087773474,250.0,Mamaearth,Others,Face,Face Masks,Ubtan,Ubtan Bamboo Sheet Mask,149,6,321.99,57.96,894,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417311440,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399,1,236.69,42.6,399,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417315660,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299,6,1064.24,191.56,1794,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417302301,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399,6,862.25,155.2,2394,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125,4,296.61,53.38,500,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087775546,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319,6,1135.42,204.38,1914,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417311655,100.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Baby Natural Mosquito Repellent Gel 100 ml,199,6,708.31,127.5,1194,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417302318,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399,6,862.25,155.2,2394,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417305838,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399,5,1183.47,213.02,1995,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087773511,250.0,Mamaearth,Others,Face,Face Masks,Rice,Rice Bamboo Sheet Mask,149,6,321.99,57.96,894,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417311549,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,Beetroot Gentle Face Wash 100 ml,285,5,845.34,152.16,1425,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417305050,250.0,Mamaearth,Others,Hair,Conditioner,Lemon,Lemon Anti-Dandruff Conditioner 250 ml,349,6,1242.2,223.6,2094,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087775522,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319,6,1135.42,204.38,1914,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087779216,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319,4,756.95,136.26,1276,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417310023,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399,6,1420.17,255.64,2394,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417312867,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399,3,710.08,127.82,1197,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087775089,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349,6,1396.0,69.8,2094,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8906087770657,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,285,1,169.07,30.44,285,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417316407,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125,5,370.76,66.74,625,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417312171,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249,6,886.27,159.52,1494,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102392,Reliance Retail Limited-TAFW,8904417319880,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Daily Glow Light Gel Moisturizer 200 G,499,2,365.79,65.84,998,0.5675,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417302608,150.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Face Cream 150 gm,399,1,236.69,42.6,399,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417316407,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 50 ml,125,1,74.15,13.34,125,0.3001,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087770527,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132,6,528.0,26.4,792,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417302318,60.0,Mamaearth,Others,Face,Facial Kit,Ubtan,Ubtan Facial Kit,399,3,431.12,77.6,1197,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417301762,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Vitamin C Daily Glow Cream 80 g,249,5,738.57,132.94,1245,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087775522,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319,1,189.24,34.06,319,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417313673,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Baby Rich Moisturizing Ultra Light Sunscreen 50 g,399,5,1183.48,213.02,1995,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087770459,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash for babies 400ml,499,5,1480.09,266.42,2495,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417315660,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299,5,886.87,159.64,1495,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417312171,80.0,Mamaearth,Others,Face,Face Cream,Beetroot,Beetroot Daily Glow face Cream 80 g,249,4,590.85,106.36,996,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417311440,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Ultra Light Indian Sunscreen 50 g,399,3,710.09,127.82,1197,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125,5,370.76,66.74,625,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087775089,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349,5,1163.34,58.16,1745,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417320527,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499,6,1776.1,319.7,2994,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087775546,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Tea Tree,Mamaearth Tea Tree Oil-Free Face Moisturizer 80g,319,5,946.2,170.32,1595,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417315622,275.0,Mamaearth,Body Wash,Body,Body Wash,Charcoal,Charcoal Moisturizing Body Wash 275ml,299,6,1064.25,191.56,1794,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417305050,250.0,Mamaearth,Others,Hair,Conditioner,Lemon,Lemon Anti-Dandruff Conditioner 250 ml,349,4,828.15,149.06,1396,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417312867,50.0,Mamaearth,Sun Care,Face,Sun Care,Beetroot,ME Beetroot Hydraful Sunscreen 50 g,399,2,473.39,85.22,798,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087773474,250.0,Mamaearth,Others,Face,Face Masks,Ubtan,Ubtan Bamboo Sheet Mask,149,4,214.66,38.64,596,0.575,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087779216,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319,5,946.2,170.32,1595,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417311501,80.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 80 g,499,6,1776.11,319.7,2994,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417318357,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Rich Moisturizing Cream 200 g,449,3,799.08,143.84,1347,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087770657,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,285,6,1014.42,182.6,1710,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087778455,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,285,2,338.14,60.86,570,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417305838,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399,4,946.79,170.42,1596,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417310023,60.0,Mamaearth,Others,Face,Facial Kit,Rice,ME Rice Facial Kit 60g,399,3,710.09,127.82,1197,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417311655,100.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Baby Natural Mosquito Repellent Gel 100 ml,199,1,118.05,21.24,199,0.3001,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269,4,638.31,114.9,1076,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1103127,Reliance Retail Limited-FR22,8904417318746,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Oil Balance Face Wash 150 ml,449,5,1331.79,239.72,2245,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417300512,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,449,320,53575.58,9643.6,143680,0.56,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8906087778233,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125,100,7415.25,1334.74,12500,0.3,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,72,17045.83,852.3,43128,0.585,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,672,102280.63,18410.52,301728,0.6,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417317268,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,549,24,4745.59,854.2,13176,0.575,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417323696,650.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hair Fall Shampoo 650ml,929,48,15288.69,764.44,44592,0.64,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),425,84,15640.0,782.0,35700,0.54,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Water Strengthening Shampoo 400 ml,533,24,5055.89,252.8,12792,0.585,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417318074,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,549,36,7369.63,1326.54,19764,0.56,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417318364,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Moisturizing Cream 200 g,549,36,7369.63,1326.54,19764,0.56,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417317244,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Rice Water,Rice Water Hydrating Body Lotion 400 ml,549,432,85420.66,15375.72,237168,0.575,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417316896,80.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Water Dewy Sunscreen 80 g,549,120,39081.35,7034.64,65880,0.3,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417311570,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),425,72,13405.71,670.28,30600,0.54,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8906087770008,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 200ml,249,60,8862.71,1595.28,14940,0.3,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417314755,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449,96,26666.02,4799.88,43104,0.27,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,504,37372.87,6727.12,63000,0.3,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1101621,RELIANCE RETAIL LIMITED-SH65,8904417309546,650.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 650ml,862,48,14186.06,709.3,41376,0.64,Sales,Direct,Reliance Retail-DC,West,Maharashtra
FY27,Jun'26,MT,2026-06-18,1102663,Reliance Retail Limited_TOJ6,8906087778455,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,Aloe Vera Face Wash 100 ml,285,4,676.26,121.72,1140,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102663,Reliance Retail Limited_TOJ6,8904417320527,200.0,Mamaearth,Others,Face,Face Masks,Multani Mitti,ME Multani Mitti Oil Balance Face Pack 200 G,499,2,592.02,106.56,998,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
FY27,Jun'26,MT,2026-06-18,1102663,Reliance Retail Limited_TOJ6,8904417318746,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Oil Balance Face Wash 150 ml,449,4,1065.41,191.78,1796,0.3,Sales,Direct,Reliance Retail-Store,West,Mumbai
