FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 100ml,129,60,4824.61,241.23,7740,0.345498708010336,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087775126,100.0,Mamaearth,Others,Face,Face Scrub,Vitamin C,ME Vitamin C Face Scrub 100 g,349,6,1161.46,209.06,2094,0.3455014326647564,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087775089,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Water Shampoo 250 ml,349,12,2610.52,130.53,4188,0.3454990448901623,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 100 ml,285,516,81568.66,14682.32,147060,0.3454985720114238,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,24,5221.05,261.05,8376,0.3454990448901623,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087771203,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Mineral Based Sunscreen 50ml,150,12,998.39,179.71,1800,0.3455,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087770022,200.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,ME Baby Gentle cleansing shampoo 200ml,249,6,931.26,46.56,1494,0.3455020080321286,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087779216,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Oil-Free Face Moisturizer 80 g,319,12,2123.25,382.19,3828,0.345496342737722,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,114,18020.96,3243.77,32490,0.3454992305324715,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417307740,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hair Fall Shampoo 250ml,349,6,1305.26,65.26,2094,0.3455014326647564,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087778455,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,ME Aloe Vera Face Wash 100 ml,285,18,2845.41,512.17,5130,0.3455009746588694,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087771814,250.0,Mamaearth,Others,Hair,Conditioner,Onion,ME Onion HF Control Conditioner 250ML,399,6,1327.86,239.01,2394,0.3455012531328321,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087770671,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Face Wash for Tan Removal 100ml,285,114,18020.96,3243.77,32490,0.3454992305324715,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME VItamin C Daily Glow Face Wash 50 ml ,125,186,12895.88,2321.25,23250,0.3454997849462365,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417305043,250.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,ME Lemon Anti-Dandruff Shampoo 250 ml,349,3,652.63,32.63,1047,0.3455014326647564,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417318302,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful MoisturizingCream50,149,9,743.8,133.88,1341,0.345503355704698,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417300512,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Glow Facewash 150ml,449,6,1027.37,184.93,2694,0.55,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087775713,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,TDC 1%Hyaluronic Sunscreen Aqua Gel 50gm,499,6,1833.19,329.97,2994,0.27750167000668,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087772484,200.0,Mamaearth,Others,Face,Face Toner,Vitamin C,ME Vitamin C Face Toner 200 ml,399,6,1327.86,239.01,2394,0.3455012531328321,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417306576,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC Sali-Cinamide Anti-Acne Face Wash,249,36,5488.57,987.94,8964,0.2774977688531905,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash,449,6,1649.5,296.91,2694,0.2775018559762434,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417300673,60.0,Mamaearth,Baby,Baby,Moisturisers,Coco Soft,ME Coco Soft Face Cream For Babies 60 g,199,3,331.14,59.61,597,0.3454773869346733,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087778783,100.0,Mamaearth,Others,Hair,Conditioner,Onion,ME Onion HF Control Conditioner 100ml,149,18,1487.6,267.77,2682,0.3454996271439224,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087778271,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 50 ml,199,24,2977.04,148.85,4776,0.345500418760469,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417308099,100.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,ME Rosemary Hair Growth Oil 100ml,299,3,559.13,27.96,897,0.3454960981047937,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087770657,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,ME Charcoal Facewash 100 ml,285,18,2845.41,512.17,5130,0.3455009746588694,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417316292,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 180ml,225,15,2103.75,105.19,3375,0.3454992592592593,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8906087778523,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,ME Skin Illuminate Face Cream 80 g,249,18,2485.99,447.48,4482,0.3454997768853191,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 50 ml,125,546,37855.67,6814.01,68250,0.3454991941391941,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417313000,30.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali-Cinamide Anti-Acne FW30ml,129,9,710.86,127.95,1161,0.277510766580534,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417318432,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Moisture Cream Offline Pack 50 g,149,36,2975.2,535.54,5364,0.3454996271439224,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417319972,34.5,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 34.5 G,225,12,1497.58,269.56,2700,0.3455037037037037,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103988,Nykaa E-Retail Limited.-OR EB2B,8904417307740,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hair Fall Shampoo 250ml,349,12,2610.52,130.53,4188,0.3454990448901623,Sales,Direct,Nykaa E-Retail Limited,East,Orissa
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417314755,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,549,3,1008.44,181.52,1647,0.277498482088646,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417316056,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 2% Salicylic Acid Gel Face Wash,329,15,3021.64,543.9,4935,0.277499493414387,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417313437,10.0,The Derma Co.,Face Serum,Face,Face Serum,Sali-Cinamide,TDC Sali-Cinamide Anti- Acne Face Serum,349,9,1923.19,346.17,3141,0.2775039796243234,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417316407,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Face Wash 50 ml,125,51,3535.97,636.47,6375,0.3454996078431372,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417313420,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,ME Rice Dewy Sunscreen 50g,449,3,747.13,134.48,1347,0.3455011135857461,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417316292,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 180ml,225,9,1262.25,63.11,2025,0.3455012345679012,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417315141,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash,449,9,2474.25,445.37,4041,0.2775006186587478,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417318418,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Moisture Cream offline pack 50g,149,6,495.86,89.25,894,0.3455145413870246,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417307771,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Vitamin C,TDC 2% Vit C Gel Daily Face Wash 80 ml,249,18,2744.27,493.97,4482,0.2775011155734047,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417313000,30.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali-Cinamide Anti-Acne FW30ml,129,12,947.82,170.61,1548,0.2774999999999999,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087778271,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 50 ml,199,24,2977.04,148.85,4776,0.345500418760469,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 1% Salicylic Acid Gel FW 100 ml,299,36,6590.66,1186.32,10764,0.2775009290226682,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087775812,100.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 100 ml,299,30,5591.29,279.57,8970,0.345500557413601,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417316292,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 180ml,225,48,6731.99,336.6,10800,0.3455009259259259,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 100 ml,285,402,63547.45,11438.56,114570,0.3455004800558611,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417306439,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Face Wash 100 ml,285,36,5690.81,1024.35,10260,0.3455009746588694,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087770558,150.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,ME Dusting Powder for Babies 150gm,199,6,662.26,119.21,1194,0.345502512562814,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME VItamin C Daily Glow Face Wash 50 ml ,125,228,15807.82,2845.41,28500,0.3455007017543859,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417319637,50.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali-Cinamide Anti-Acne Face Wash,149,24,2189.54,394.12,3576,0.2775000000000001,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087770664,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,ME Tea Tree Facewash 100 ml,285,54,8536.22,1536.52,15390,0.3455009746588694,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087778523,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,ME Skin Illuminate Face Cream 80 g,249,48,6629.3,1193.28,11952,0.3455003346720214,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087778233,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 50 ml,125,366,25375.71,4567.63,45750,0.3455007650273224,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087775058,10.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,TDC 10% Niacinamide Serum 10 ml,249,9,1372.14,246.99,2241,0.2774966532797858,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417307740,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hair Fall Shampoo 250ml,349,18,3915.78,195.79,6282,0.3454998408150269,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 50 ml,125,654,45343.47,8161.84,81750,0.3455007951070337,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,180,28454.08,5121.74,51300,0.3455005847953216,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087770671,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Face Wash for Tan Removal 100ml,285,300,47423.46,8536.23,85500,0.3455007017543859,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417306248,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Daily Face Wash,329,39,7856.26,1414.13,12831,0.2775005845218612,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417311549,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,ME Beetroot Gentle Face Wash 100 ml,285,18,2845.41,512.17,5130,0.3455009746588694,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 100ml,129,60,4824.59,241.23,7740,0.3455012919896641,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417316438,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 180 ml,225,6,841.5,42.08,1350,0.3454962962962963,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8904417319972,34.5,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 34.5 G,225,9,1123.19,202.17,2025,0.3455012345679011,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103986,Nykaa E-Retail Limited.-BR EB2B,8906087772460,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,ME Ubtan Face Scrub 100 gm,349,18,3484.38,627.19,6282,0.3454998408150271,Sales,Direct,Nykaa E-Retail Limited,East,Bihar
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417322989,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Anti Dandruff,TDC Triple Actives Anti-Dandruff Shampoo,499,6,2060.1,103.0,2994,0.2775217100868403,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087778363,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,TDC 1%Hyaluronic Tinted SunscreenGel50gm,699,5,2139.89,385.2,3495,0.277513590844063,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417302578,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin C,TDC 5% Vitamin C Oil Free Moisturizer,349,12,2564.19,461.56,4188,0.2775191021967526,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417322989,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Anti Dandruff,TDC Triple Actives Anti-Dandruff Shampoo,499,6,2060.1,103.0,2994,0.2775217100868403,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417319538,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,TDC 1% Hyaluronic Sunscreen Oil-Free Gel,499,5,1527.62,274.98,2495,0.2775150300601202,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087779292,100.0,The Derma Co.,Others,Face,Moisturisers,Hyaluronic Acid,TDC Oil-Free Daily Face Moisturizer,349,12,2564.21,461.56,4188,0.2775143266475645,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087776024,50.0,The Derma Co.,Others,Face,Moisturisers,Salicylic Acid,TDC 1% Salicylic Face Moisturizer 50gm,349,12,2564.19,461.56,4188,0.2775191021967526,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417306521,30.0,The Derma Co.,Face Serum,Face,Face Serum,Sali-Cinamide,TDC Sali-Cinamide Anti-Acne Serum,599,5,1833.76,330.08,2995,0.2775158597662771,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087772378,100.0,Mamaearth,Others,Hair,Hair Serum,Onion,ME Onion Hair Serum 100 ml,299,18,2985.19,537.34,5382,0.34549795615013,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417318418,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Moisture Cream offline pack 50g,149,6,495.86,89.26,894,0.345503355704698,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087779216,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Oil-Free Face Moisturizer 80 g,319,12,2123.25,382.18,3828,0.3454989550679206,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417323276,4.5,The Derma Co.,Others,Face,Lip Balm,Kojic Acid,TDC 1% Kojic Acid Lip Balm SPF 50,349,6,1282.13,230.78,2094,0.277502387774594,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,132,20866.38,3755.94,37620,0.3454992025518341,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 100ml,129,54,4342.15,217.1,6966,0.3454995693367786,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087773115,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Foaming Face Wash 150 ml,399,6,1327.86,239.02,2394,0.3454970760233918,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087775126,100.0,Mamaearth,Others,Face,Face Scrub,Vitamin C,ME Vitamin C Face Scrub 100 g,349,6,1161.46,209.06,2094,0.3455014326647564,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8904417319972,34.5,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 34.5 G,225,6,748.79,134.78,1350,0.3455037037037037,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
FY27,Aug'26,EB2B,2026-08-12,1103983,Nykaa E-Retail Limited.-WB EB2B,8906087777762,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Apple Cider Vinegar,ME Oil-Free Face Wash 100 ml,285,6,948.47,170.72,1710,0.3455029239766082,Sales,Direct,Nykaa E-Retail Limited,East,West Bengal
