FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Dec'25,1101158/DEC/24,8061170630.0,46016.0,Baby,10100001.0,1061153790.0,Az Enterprises(Apollo/More)Mt,8906087770008.0,200.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 200ml,249.0,120.0,16287.14,2931.69,29880.0,0.3567995314591701,1004.0,1101158.0,Sales,Dist.,South-1,Karnataka,Az Enterprises,Apollo/Lulu/Max Hyper/More Retails,0.0,1101158.0,0.1628714,MT
FY'25-26,Dec'25,1101158/DEC/24,8061170630.0,46016.0,Baby,10100057.0,1061153790.0,Az Enterprises(Apollo/More)Mt,8906087771180.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Solution Oriented,Moisturizing Bathing Bar Soap For Babies pack of 2*75gm,221.0,500.0,67689.14,3384.46,110500.0,0.3567999999999999,1004.0,1101158.0,Sales,Dist.,South-1,Karnataka,Az Enterprises,Apollo/Lulu/Max Hyper/More Retails,0.0,1101158.0,0.6768914,MT
FY'25-26,Dec'25,1101158/DEC/24,8061170630.0,46016.0,Baby,10100027.0,1061153790.0,Az Enterprises(Apollo/More)Mt,8906087770534.0,60.0,Mamaearth,Baby,Baby,Moisturisers,Milky,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,199.0,1800.0,195249.36,35144.88,358200.0,0.3568,1004.0,1101158.0,Sales,Dist.,South-1,Karnataka,Az Enterprises,Apollo/Lulu/Max Hyper/More Retails,0.0,1101158.0,1.9524936,MT
FY'25-26,Dec'25,1101158/DEC/24,8061170630.0,46016.0,Body,10101273.0,1061153790.0,Az Enterprises(Apollo/More)Mt,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,408.0,110974.89,19975.48,203592.0,0.3568000216118512,1004.0,1101158.0,Sales,Dist.,South-1,Karnataka,Az Enterprises,Apollo/Lulu/Max Hyper/More Retails,0.0,1101158.0,1.1097489,MT
FY'25-26,Dec'25,1101158/DEC/24,8061170630.0,46016.0,Body,10101273.0,1061153790.0,Az Enterprises(Apollo/More)Mt,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,168.0,45695.54,8225.2,83832.0,0.3568000286286859,1004.0,1101158.0,Sales,Dist.,South-1,Karnataka,Az Enterprises,Apollo/Lulu/Max Hyper/More Retails,0.0,1101158.0,0.4569554,MT
FY'25-26,Dec'25,1101158/DEC/24,8061170630.0,46016.0,Face,10100105.0,1061153790.0,Az Enterprises(Apollo/More)Mt,8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,120.0,22828.15,4109.07,41880.0,0.3567999044890162,1004.0,1101158.0,Sales,Dist.,South-1,Karnataka,Az Enterprises,Apollo/Lulu/Max Hyper/More Retails,0.0,1101158.0,0.2282815,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Hair,10101208.0,1061153687.0,Kiran Trading Company_Ship to,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,84.0,25248.4,1262.42,67116.0,0.605,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.252484,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10101163.0,1061153687.0,Kiran Trading Company_Ship to,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,1728.0,242366.6,43626.0,724032.0,0.605000055246177,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,2.423666,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Baby,10100022.0,1061153687.0,Kiran Trading Company_Ship to,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,444.0,180.0,32729.13,1636.46,79920.0,0.5700001251251251,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.3272913,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10100062.0,1061153687.0,Kiran Trading Company_Ship to,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,1008.0,183293.66,32992.86,502992.0,0.5700000795241276,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.8329366,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Body,10101276.0,1061153687.0,Kiran Trading Company_Ship to,8904417317244.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Rice Water,Rice Water Hydrating Body Lotion 400 ml,499.0,360.0,61656.09,11098.1,179640.0,0.5950000556668893,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.6165609,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10100695.0,1061153687.0,Kiran Trading Company_Ship to,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,419.0,1000.0,152686.41,27483.56,419000.0,0.5700000715990454,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.5268641,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10200048.0,1061153687.0,Kiran Trading Company_Ship to,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,1776.0,177758.0,31996.45,531024.0,0.6050000564946216,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.77758,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10100912.0,1061153687.0,Kiran Trading Company_Ship to,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,216.0,32261.79,5807.12,75384.0,0.4950001326541441,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.3226179,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10200048.0,1061153687.0,Kiran Trading Company_Ship to,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,1728.0,172953.73,31131.68,516672.0,0.6050000580639168,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.7295373,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Hair,10100830.0,1061153687.0,Kiran Trading Company_Ship to,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,799.0,1200.0,369822.79,18491.14,958800.0,0.5950000730079266,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,3.6982279,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10101163.0,1061153687.0,Kiran Trading Company_Ship to,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,240.0,33662.02,6059.17,100560.0,0.6050000994431186,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.3366202,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Body,10101273.0,1061153687.0,Kiran Trading Company_Ship to,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,384.0,65766.5,11837.97,191616.0,0.5950000521877088,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.657665,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Hair,10100076.0,1061153687.0,Kiran Trading Company_Ship to,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,310.0,1575.0,234824.96,11741.25,488250.0,0.4950000819252432,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,2.3482496,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10100276.0,1061153687.0,Kiran Trading Company_Ship to,8906087777229.0,200.0,Mamaearth,Others,Face,Cold Cream,Vitamin C,Vitamin C Nourishing Cold Cream 200 g,349.0,72.0,8624.44,1552.4,25128.0,0.595,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.0862444,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Hair,10100076.0,1061153687.0,Kiran Trading Company_Ship to,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,310.0,855.0,127476.41,6373.82,265050.0,0.4950000754574608,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.2747641,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Hair,10101208.0,1061153687.0,Kiran Trading Company_Ship to,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,799.0,36.0,10820.74,541.04,28764.0,0.605,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.1082074,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10200048.0,1061153687.0,Kiran Trading Company_Ship to,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,1296.0,129715.3,23348.76,387504.0,0.6050000516123705,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.297153,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Body,10101274.0,1061153687.0,Kiran Trading Company_Ship to,8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,360.0,61656.09,11098.1,179640.0,0.5950000556668893,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.6165609,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Body,10101273.0,1061153687.0,Kiran Trading Company_Ship to,8904417317275.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Cocoa,Cocoa Rich Moisturizing Body Lotion 400 ml,499.0,816.0,139753.8,25155.69,407184.0,0.5950000736767653,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,1.397538,MT
FY'25-26,Dec'25,1104243/Dec/23/2nd,8061170631.0,46017.0,Face,10101163.0,1061153687.0,Kiran Trading Company_Ship to,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,419.0,432.0,60591.65,10906.5,181008.0,0.605000055246177,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,0.0,1104243.0,0.6059165,MT
FY'25-26,Dec'25,5112464854.0,8061170632.0,46017.0,Hair,10100099.0,1061153518.0,Reliance Retail Limited_Fraz,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,420.0,88477.96,4423.9,223860.0,0.5850001786831055,1004.0,1100928.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,Fraz,1100928.0,0.8847796000000001,MT
FY'25-26,Dec'25,5112464854.0,8061170632.0,46017.0,Hair,10101055.0,1061153518.0,Reliance Retail Limited_Fraz,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,288.0,60670.61,3033.53,153504.0,0.5850001302897645,1004.0,1100928.0,Sales,Direct,North,Punjab,Reliance Retail Limited,Reliance Retail Limited,Fraz,1100928.0,0.6067061,MT
FY'25-26,Dec'25,5112464853.0,8061170633.0,46017.0,Hair,10101055.0,1061153517.0,Reliance Retail Limited_Fr87,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,912.0,192123.68,9606.18,486096.0,0.5849999588558639,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,1.9212368,MT
FY'25-26,Dec'25,5112464853.0,8061170633.0,46017.0,Hair,10101055.0,1061153517.0,Reliance Retail Limited_Fr87,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,192.0,40447.09,2022.36,102336.0,0.5849999022826766,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,0.4044708999999999,MT
FY'25-26,Dec'25,5112464853.0,8061170633.0,46017.0,Hair,10100099.0,1061153517.0,Reliance Retail Limited_Fr87,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,1470.0,309673.03,15483.66,783510.0,0.5849999489476841,1004.0,1100930.0,Sales,Direct,North,Haryana,Reliance Retail Limited,Reliance Retail Limited,Fr87,1100930.0,3.0967303000000004,MT
FY'25-26,Dec'25,5112464856.0,8061170638.0,46017.0,Hair,10101055.0,1061153520.0,Reliance Retail Limited_SL6S,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,312.0,65726.52,3286.33,166296.0,0.5849999398662625,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,SL6S,1102952.0,0.6572652,MT
FY'25-26,Dec'25,5112464856.0,8061170638.0,46017.0,Hair,10100099.0,1061153520.0,Reliance Retail Limited_SL6S,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,1380.0,290713.48,14535.67,735540.0,0.5849999320227317,1004.0,1102952.0,Sales,Direct,North,Rajasthan,Reliance Retail Limited,Reliance Retail Limited,SL6S,1102952.0,2.9071348,MT
FY'25-26,Dec'25,9202199097.0,8061170639.0,46017.0,Hair,10101055.0,1061153523.0,Reliance Retail Limited-SAAH,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,240.0,50558.92,2527.94,127920.0,0.5849995309568481,1004.0,1102369.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,SAAH,1102369.0,0.5055892,MT
FY'25-26,Dec'25,9202199097.0,8061170639.0,46017.0,Hair,10100099.0,1061153523.0,Reliance Retail Limited-SAAH,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,600.0,126397.28,6319.86,319800.0,0.5849995622263915,1004.0,1102369.0,Sales,Direct,North,Delhi NCR,Reliance Retail Limited,Reliance Retail Limited,SAAH,1102369.0,1.2639728,MT
FY'25-26,Dec'25,9202199096.0,8061170640.0,46017.0,Hair,10100099.0,1061153522.0,Reliance Retail Limited-S2BZ,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,150.0,31599.27,1579.96,79950.0,0.5850002501563476,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,S2BZ,1103528.0,0.3159927,MT
FY'25-26,Dec'25,9202199096.0,8061170640.0,46017.0,Hair,10101055.0,1061153522.0,Reliance Retail Limited-S2BZ,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,533.0,240.0,50558.83,2527.94,127920.0,0.5850002345215759,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,S2BZ,1103528.0,0.5055883,MT
FY'25-26,Dec'25,9202199096.0,8061170640.0,46017.0,Hair,10100099.0,1061153522.0,Reliance Retail Limited-S2BZ,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,533.0,390.0,82158.09,4107.91,207870.0,0.5850002405349497,1004.0,1103528.0,Sales,Direct,North,Lucknow-UPE,Reliance Retail Limited,Reliance Retail Limited,S2BZ,1103528.0,0.8215809,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10100841.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417303308.0,4.0,Mamaearth,Others,Face,Lip Balm,Strawberry,Nourishing tinted 100%Natural Lip Balm VitE & Strawbery,249.0,12.0,1519.32,273.48,2988.0,0.4,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0151931999999999,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200223.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,7.0,886.27,159.53,1743.0,0.4,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0088627,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200049.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087775690.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 10 ml,299.0,48.0,7297.65,1313.57,14352.0,0.3999986064659978,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0729765,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10300069.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417306255.0,50.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 50 gm,449.0,12.0,2739.67,493.14,5388.0,0.3999981440237565,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0273967,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200223.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,17.0,2152.38,387.43,4233.0,0.3999976376092605,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0215238,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200246.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417309188.0,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Oily Skin Cleanser,299.0,12.0,1824.42,328.39,3588.0,0.3999972129319955,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0182442,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200219.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417306248.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299.0,12.0,1824.42,328.39,3588.0,0.3999972129319955,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0182442,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10100121.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,269.0,24.0,3282.72,590.89,6456.0,0.3999984510532838,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0328272,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200048.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,24.0,3648.82,656.79,7176.0,0.3999986064659977,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0364882,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200222.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417307146.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% Salicylic Acid Face Serum 10 ml,249.0,12.0,1519.32,273.48,2988.0,0.4,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0151931999999999,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200007.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087772064.0,30.0,The Derma Co.,Others,Face,Cream,Kojic Acid,2% Kojic Acid Cream 30gm,499.0,12.0,3044.76,548.06,5988.0,0.3999966599866399,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0304476,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Hair,10100996.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417307740.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 250ml,310.0,24.0,4251.44,212.57,7440.0,0.3999986559139785,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0425143999999999,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10100131.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087773115.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Foaming Face Wash,399.0,24.0,4869.17,876.45,9576.0,0.3999979114452798,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0486917,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10100105.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,12.0,2129.5,383.31,4188.0,0.399997612225406,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.021295,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200219.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417306248.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299.0,24.0,3648.82,656.79,7176.0,0.3999986064659977,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0364882,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Body,10101274.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,1.0,253.73,45.67,499.0,0.4,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0025372999999999,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200010.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087772095.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Zinc,Ultra Matte Sunscreen Gel 50gm,699.0,24.0,8530.19,1535.43,16776.0,0.3999988078206962,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0853019,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Body,10101274.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,11.0,2791.03,502.38,5489.0,0.3999981781745308,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0279103,MT
FY'25-26,Dec'25,25/009/PO-4317,8061170643.0,46017.0,Face,10200051.0,1061153715.0,Guardian Healthcare Services Pvt Ltd(DL),8906087775713.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel,499.0,24.0,6089.51,1096.11,11976.0,0.3999983299933199,1004.0,1101422.0,Sales,Direct,North,Delhi NCR,Guardian Healthcare,Guardian Healthcare,0.0,1101422.0,0.0608951,MT
