FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'25-26,Aug'25,5110304942.0,8191005863.0,45871.0,Face,,1191007141.0,Reliance Retail Limited-SN1U,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,96.0,12984.42,2337.2,38304.0,0.59999947786132,1313.0,1102507.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1102507.0,0.1298442,MT
FY'25-26,Aug'25,5110304942.0,8191005863.0,45871.0,Hair,,1191007141.0,Reliance Retail Limited-SN1U,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9316.54,1676.98,15705.0,0.2999987265202164,1313.0,1102507.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1102507.0,0.09316540000000001,MT
FY'25-26,Aug'25,5110304942.0,8191005863.0,45871.0,Face,,1191007141.0,Reliance Retail Limited-SN1U,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,144.0,10677.98,1922.04,18000.0,0.2999988888888888,1313.0,1102507.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1102507.0,0.1067798,MT
FY'25-26,Aug'25,5110304942.0,8191005863.0,45871.0,Hair,,1191007141.0,Reliance Retail Limited-SN1U,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,48.0,9664.08,1739.54,26832.0,0.5749992546213476,1313.0,1102507.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1102507.0,0.0966408,MT
FY'25-26,Aug'25,5110589600.0,8191005864.0,45871.0,Face,,1191007402.0,Reliance Retail Limited-SN1U,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,2592.0,350578.78,63104.22,1034208.0,0.6000001933846963,1313.0,1102507.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1102507.0,3.5057878000000002,MT
FY'25-26,Aug'25,9201850149.0,8191005865.0,45872.0,Face,,1191007401.0,Reliance Retail Limited-SLET,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,2250.0,304322.18,54777.97,897750.0,0.5999998329156224,1313.0,1102421.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1102421.0,3.0432218,MT
FY'25-26,Aug'25,9201850149.0,8191005865.0,45872.0,Face,,1191007401.0,Reliance Retail Limited-SLET,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,678.0,91702.42,16506.43,270522.0,0.5999998151721486,1313.0,1102421.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1102421.0,0.9170242,MT
FY'25-26,Aug'25,9201850150.0,8191005866.0,45872.0,Face,,1191007400.0,Reliance Retail Limited-Slmr,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,726.0,98194.58,17675.02,289674.0,0.6,1313.0,1102112.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1102112.0,0.9819458,MT
FY'25-26,Aug'25,9201850150.0,8191005866.0,45872.0,Face,,1191007400.0,Reliance Retail Limited-Slmr,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,714.0,96571.52,17382.88,284886.0,0.6,1313.0,1102112.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1102112.0,0.9657152,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Hair,,1191007405.0,Apollo Healthco Limited-Ore,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,68.0,11919.04,2145.42,38012.0,0.629999473850363,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.1191904,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Hair,,1191007405.0,Apollo Healthco Limited-Ore,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,28.0,4907.83,883.41,15652.0,0.63,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0490783,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Hair,,1191007405.0,Apollo Healthco Limited-Ore,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,36.0,6310.07,1135.81,20124.0,0.6300000000000001,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0631007,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Baby,,1191007405.0,Apollo Healthco Limited-Ore,8906087770640.0,24.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,Natural Mosquito Repellent Patches 24pcs,249.0,72.0,9723.67,1750.26,17928.0,0.3599994422132976,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0972367,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Face,,1191007405.0,Apollo Healthco Limited-Ore,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,499.0,24.0,3805.93,685.07,11976.0,0.625,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0380593,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Body,,1191007405.0,Apollo Healthco Limited-Ore,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,71.0,7556.09,1360.09,21229.0,0.58,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0755609,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Hair,,1191007405.0,Apollo Healthco Limited-Ore,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,24.0,4542.92,817.73,8376.0,0.35999880611270296,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0454292,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Face,,1191007405.0,Apollo Healthco Limited-Ore,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,48.0,8513.91,1532.5,14352.0,0.29999930323299895,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0851391,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Body,,1191007405.0,Apollo Healthco Limited-Ore,8904417317053.0,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299.0,49.0,5214.76,938.66,14651.0,0.5800000000000001,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0521476,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Baby,,1191007405.0,Apollo Healthco Limited-Ore,8906087770534.0,60.0,Mamaearth,Baby,Baby,Moisturisers,Milky,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,199.0,36.0,3885.56,699.4,7164.0,0.36,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.0388556,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Baby,,1191007405.0,Apollo Healthco Limited-Ore,8904417300659.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),249.0,48.0,6482.44,1166.84,11952.0,0.36,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.06482439999999999,MT
FY'25-26,Aug'25,PO-S000249200,8191005867.0,45874.0,Face,,1191007405.0,Apollo Healthco Limited-Ore,8904417306248.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299.0,12.0,2128.47,383.12,3588.0,0.30000278706800454,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.021284699999999997,MT
FY'25-26,Aug'25,PO-S000249199,8191005868.0,45874.0,Face,,1191007404.0,Apollo Healthco Limited-Ore,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,480.0,60864.41,10955.59,191520.0,0.625,1313.0,1102419.0,Sales,Direct,East,Orissa,Apollo Healthco,Apollo Healthco,,1102419.0,0.6086441,MT
FY'25-26,Aug'25,9201885451.0,8191005872.0,45874.0,Hair,,1191007419.0,Reliance Retail Limited_SAOS,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9317.02,1676.98,15705.0,0.2999681630054123,1313.0,1102574.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1102574.0,0.09317020000000001,MT
FY'25-26,Aug'25,9201885441.0,8191005873.0,45874.0,Hair,,1191007418.0,Reliance Retail Limited R801,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,90.0,18633.05,3353.95,31410.0,0.30000000000000004,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1100624.0,0.18633049999999998,MT
FY'25-26,Aug'25,9201885441.0,8191005873.0,45874.0,Hair,,1191007418.0,Reliance Retail Limited R801,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,135.0,27949.57,5030.92,47115.0,0.30000021224663065,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1100624.0,0.2794957,MT
FY'25-26,Aug'25,9201885441.0,8191005873.0,45874.0,Hair,,1191007418.0,Reliance Retail Limited R801,8904417307740.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 250ml,349.0,36.0,7453.22,1341.58,12564.0,0.30000000000000004,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1100624.0,0.0745322,MT
FY'25-26,Aug'25,9201885441.0,8191005873.0,45874.0,Hair,,1191007418.0,Reliance Retail Limited R801,8904417307740.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 250ml,349.0,9.0,1863.31,335.4,3141.0,0.2999968163005412,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1100624.0,0.0186331,MT
FY'25-26,Aug'25,9201885421.0,8191005874.0,45874.0,Baby,,1191007417.0,RELIANCE RETAIL LIMITED_FRIA,8906087776215.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),249.0,12.0,1772.54,319.06,2988.0,0.30000000000000004,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.0177254,MT
FY'25-26,Aug'25,9201885421.0,8191005874.0,45874.0,Baby,,1191007417.0,RELIANCE RETAIL LIMITED_FRIA,8906087776215.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),249.0,38.0,5613.05,1010.35,9462.0,0.29999999999999993,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.0561305,MT
FY'25-26,Aug'25,9201885414.0,8191005875.0,45874.0,Hair,,1191007416.0,Reliance Retail Limited Ce08,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9316.72,1676.98,15705.0,0.299987265202165,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.09316719999999999,MT
FY'25-26,Aug'25,9201885414.0,8191005875.0,45874.0,Baby,,1191007416.0,Reliance Retail Limited Ce08,8906087776215.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),249.0,100.0,14771.49,2658.81,24900.0,0.2999879518072289,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.1477149,MT
FY'25-26,Aug'25,5110622829.0,8191005876.0,45874.0,Baby,,1191007415.0,RELIANCE RETAIL LIMITED-SF92,8906087771180.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Solution Oriented,Moisturizing Bathing Bar Soap For Babies pack of 2*75gm,249.0,50.0,7385.56,1329.4,12450.0,0.3000032128514055,1313.0,1101988.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1101988.0,0.07385560000000001,MT
FY'25-26,Aug'25,5110622829.0,8191005876.0,45874.0,Hair,,1191007415.0,RELIANCE RETAIL LIMITED-SF92,8904417312294.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,549.0,24.0,4745.57,854.2,13176.0,0.575002276867031,1313.0,1101988.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1101988.0,0.047455699999999996,MT
FY'25-26,Aug'25,5110622829.0,8191005876.0,45874.0,Baby,,1191007415.0,RELIANCE RETAIL LIMITED-SF92,8906087770046.0,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249.0,60.0,8862.67,1595.28,14940.0,0.3000033467202141,1313.0,1101988.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1101988.0,0.0886267,MT
FY'25-26,Aug'25,5110622829.0,8191005876.0,45874.0,Face,,1191007415.0,RELIANCE RETAIL LIMITED-SF92,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,480.0,71413.96,12854.56,191520.0,0.560001461988304,1313.0,1101988.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1101988.0,0.7141396000000001,MT
FY'25-26,Aug'25,5110622829.0,8191005876.0,45874.0,Baby,,1191007415.0,RELIANCE RETAIL LIMITED-SF92,8906087774020.0,375.0,Mamaearth,Baby,Baby,Kids Soap,Solution Oriented,Nourishing Bathing Bar For Kids Ã¯Â¿Â½ 75gx5,499.0,48.0,14208.75,2557.58,23952.0,0.30000292251169003,1313.0,1101988.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1101988.0,0.1420875,MT
FY'25-26,Aug'25,5110622829.0,8191005876.0,45874.0,Hair,,1191007415.0,RELIANCE RETAIL LIMITED-SF92,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9316.49,1676.98,15705.0,0.30000191021967526,1313.0,1101988.0,Sales,Direct,East,West Bengal,Reliance Retail Limited,Reliance Retail Limited,,1101988.0,0.0931649,MT
FY'25-26,Aug'25,5110622079.0,8191005877.0,45874.0,Baby,,1191007414.0,Reliance Retail Limited Ce08,8906087770046.0,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249.0,60.0,8862.76,1595.29,14940.0,0.29999665327978586,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.0886276,MT
FY'25-26,Aug'25,5110622079.0,8191005877.0,45874.0,Hair,,1191007414.0,Reliance Retail Limited Ce08,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,120.0,24160.28,4348.83,67080.0,0.5749983601669648,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.24160279999999998,MT
FY'25-26,Aug'25,5110622079.0,8191005877.0,45874.0,Baby,,1191007414.0,Reliance Retail Limited Ce08,8906087774020.0,375.0,Mamaearth,Baby,Baby,Kids Soap,Solution Oriented,Nourishing Bathing Bar For Kids Ã¯Â¿Â½ 75gx5,499.0,24.0,7104.45,1278.79,11976.0,0.29999665998663994,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.0710445,MT
FY'25-26,Aug'25,5110622079.0,8191005877.0,45874.0,Baby,,1191007414.0,Reliance Retail Limited Ce08,8906087771180.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Solution Oriented,Moisturizing Bathing Bar Soap For Babies pack of 2*75gm,249.0,50.0,7385.63,1329.41,12450.0,0.29999678714859435,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.0738563,MT
FY'25-26,Aug'25,5110622079.0,8191005877.0,45874.0,Hair,,1191007414.0,Reliance Retail Limited Ce08,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.58,1676.98,15705.0,0.2999961795606495,1313.0,1100619.0,Sales,Direct,East,Jharkhand,Reliance Retail Limited,Reliance Retail Limited,,1100619.0,0.0931658,MT
FY'25-26,Aug'25,5110621803.0,8191005878.0,45874.0,Face,,1191007413.0,RELIANCE RETAIL LIMITED-SLIG,8904417305258.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,349.0,72.0,14906.5,2683.16,25128.0,0.2999976122254059,1313.0,1101803.0,Sales,Direct,East,Northeast,Reliance Retail Limited,Reliance Retail Limited,,1101803.0,0.149065,MT
FY'25-26,Aug'25,5110621803.0,8191005878.0,45874.0,Face,,1191007413.0,RELIANCE RETAIL LIMITED-SLIG,8904417306255.0,50.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 50 gm,449.0,72.0,19999.6,3599.92,32328.0,0.26999752536500876,1313.0,1101803.0,Sales,Direct,East,Northeast,Reliance Retail Limited,Reliance Retail Limited,,1101803.0,0.19999599999999998,MT
FY'25-26,Aug'25,5110621803.0,8191005878.0,45874.0,Hair,,1191007413.0,RELIANCE RETAIL LIMITED-SLIG,8904417312294.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,549.0,24.0,4745.61,854.21,13176.0,0.574998482088646,1313.0,1101803.0,Sales,Direct,East,Northeast,Reliance Retail Limited,Reliance Retail Limited,,1101803.0,0.047456099999999994,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Face,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087770671.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 100ml,269.0,120.0,19149.19,3446.85,32280.0,0.2999987608426271,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.1914919,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Hair,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,150.0,30200.27,5436.04,83850.0,0.5749992844364937,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.3020027,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Hair,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,90.0,18633.09,3353.95,31410.0,0.2999987265202164,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.1863309,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Face,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,78.0,14183.47,2553.02,38922.0,0.5699992292276862,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.14183469999999998,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Face,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,640.0,95219.15,17139.42,255360.0,0.559999334273183,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.9521915,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Face,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,66.0,12001.39,2160.25,32934.0,0.5699993927248437,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.12001389999999999,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Hair,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,90.0,18633.09,3353.95,31410.0,0.2999987265202164,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.1863309,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Hair,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8904417312294.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,549.0,24.0,4745.6,854.21,13176.0,0.574999241044323,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.047456000000000005,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Baby,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087770558.0,150.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder for Babies 150gm,199.0,50.0,5902.55,1062.46,9950.0,0.29999899497487437,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.0590255,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Baby,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499.0,60.0,10656.63,1918.19,29940.0,0.579999331997328,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.10656629999999999,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Baby,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087771180.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Solution Oriented,Moisturizing Bathing Bar Soap For Babies pack of 2*75gm,249.0,50.0,7385.6,1329.41,12450.0,0.2999991967871486,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.073856,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Baby,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8906087774020.0,375.0,Mamaearth,Baby,Baby,Kids Soap,Solution Oriented,Nourishing Bathing Bar For Kids Ã¯Â¿Â½ 75gx5,499.0,24.0,7104.42,1278.79,11976.0,0.29999916499666,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.0710442,MT
FY'25-26,Aug'25,5110620479.0,8191005879.0,45874.0,Face,,1191007412.0,RELIANCE RETAIL LIMITED_FRIA,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,72.0,5338.99,961.02,9000.0,0.2999988888888888,1313.0,1101500.0,Sales,Direct,East,Bihar,Reliance Retail Limited,Reliance Retail Limited,,1101500.0,0.0533899,MT
FY'25-26,Aug'25,5110620207.0,8191005880.0,45874.0,Face,,1191007411.0,Reliance Retail Limited R801,8904417303315.0,4.0,Mamaearth,Others,Face,Lip Balm,Raspberry,Nourishing tinted 100%Natural Lip Balm VitE & raspberry,199.0,224.0,26443.51,4759.81,44576.0,0.2999973079684135,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1100624.0,0.2644351,MT
FY'25-26,Aug'25,5110620207.0,8191005880.0,45874.0,Baby,,1191007411.0,Reliance Retail Limited R801,8906087770442.0,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499.0,30.0,5328.34,959.1,14970.0,0.5799973279893119,1313.0,1100624.0,Sales,Direct,East,Orissa,Reliance Retail Limited,Reliance Retail Limited,,1100624.0,0.0532834,MT
